epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.444852858543396,0.4294874192600449,0.46456354530652366,0.5364051739573479,0.33584056625763575,0.46231283735732237,0.4448528591907687,0.5364051739573479,0.42443612283840776,0.293012644700706,0.537520592674613,0.4579290204048157,0.4294874192600449,0.537520592674613,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
2,0.2805254938006401,0.23461697286802033,0.2953916761179765,0.38502938733498254,0.2222008979121844,0.23434619546929994,0.28052549357215567,0.38502938733498254,0.2335668493906657,0.21022171207331122,0.13307101041823627,0.36055819611251355,0.23461697286802038,0.36055819611251355,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
3,0.20036578538020453,0.2229485988498976,0.22202694604794185,0.3552105910976728,0.15263143888364236,0.09325532528509696,0.200365785088804,0.3552105910976728,0.22193034297289949,0.2011413066778332,0.11404144696518778,0.3536630429066718,0.2229485988498976,0.3536630429066718,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
4,0.19433293288946152,0.22347190189144264,0.21575137894352278,0.3479078066746394,0.14799444253866872,0.08709654878576596,0.194332932666358,0.3479078066746394,0.2224391877874732,0.20259574404824526,0.11472853822261095,0.3530914234034717,0.22347190189144261,0.3530914234034717,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
5,0.19157400512695313,0.22491009646623086,0.21295461715757846,0.34444998169938723,0.14598287322868903,0.08428916077315807,0.19157400523374477,0.34444998169938723,0.22378027000557632,0.20289190200995655,0.11274698394536972,0.35909140344336626,0.22491009646623086,0.35909140344336626,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
6,0.18961780969301859,0.22233442565053702,0.21093842602769533,0.3419404900074005,0.14474011156211297,0.08217282906050484,0.18961781021000612,0.3419404900074005,0.22128995402964452,0.20292703500390052,0.11072569631785155,0.35335054562985896,0.222334425650537,0.35335054562985896,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
7,0.1886027047832807,0.22143651557465394,0.20998438212275505,0.3406046806673209,0.1438267376087606,0.0813766966238618,0.18860270496664777,0.3406046806673209,0.22047036884197344,0.2036554790083319,0.10689349189586937,0.35376057581976056,0.22143651557465394,0.35376057581976056,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
8,0.18717384484410285,0.2206126328042398,0.20834701681137086,0.3388922572135925,0.1425997490355124,0.08002952863027653,0.18717384495979383,0.3388922572135925,0.21956427638915677,0.20184727891348303,0.10721978831663728,0.35277083118259905,0.2206126328042398,0.35277083118259905,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
9,0.18597449771563213,0.2235013333161672,0.2070861945350965,0.3371571427086989,0.14140379741539558,0.07936255312959353,0.18597449775122935,0.3371571427086989,0.22242824900026123,0.2050420652013272,0.11200972955115139,0.353452205196023,0.2235013333161672,0.353452205196023,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
10,0.18455394835273425,0.2263175251170372,0.20576441678404808,0.33525979733467104,0.14019691913637022,0.07820512878273925,0.18455394841792683,0.33525979733467104,0.22513681637806196,0.20759400354418903,0.11518702117912472,0.3561715506277978,0.22631752511703718,0.3561715506277978,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
11,0.18320851969718932,0.22731678296811877,0.204420815885067,0.33357121990124383,0.138413414294521,0.07764092589418094,0.18320852002998192,0.33357121990124383,0.22614202225922297,0.202936217000708,0.12102915176004171,0.3579849801436067,0.22731678296811877,0.3579849801436067,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
12,0.18123310071229934,0.2287382283921664,0.20271355166037877,0.33082155683636666,0.1364004058968276,0.07647733960300684,0.1812331007787337,0.33082155683636666,0.22732360350713135,0.2067236219709739,0.12303156567178666,0.3564594975337386,0.2287382283921664,0.3564594975337386,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
