epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_step_100,val_ae_source_depablo_mixed_temp_position_mse_step_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.7625783529913002,0.5960240194669707,0.7625783529913002,0.35954721772623627,1.9843160607833636,0.4749799094534674,0.31394606816910003,0.7831973140330419,1.9843160607833636,0.5960240194669707,0.1887647753173951,0.3259959975548554,1.4459800519398414,0.40984078258043155,0.5926454018481309,1.4459800519398414,-0.009365994277449108,-0.14148079006284053,1.5553785306110513e-05,-0.14148079006284053,-0.0796635044295202,3.1382947872771184e-05,-0.0796635044295202,-26.130068525445047,2.2543947216036032e-05,-26.130068525445047,-0.009767807697244946,1.0067613482078741e-05,-0.009767807697244946,-6.590245156908663,-26.130068525445047,06b 4D reconstruction,4,normalized_delta,96
2,0.6347388116267358,0.540069585605322,0.6347388116267358,0.2143231749593505,1.8523144542935337,0.3750699783855747,0.1855974365541115,0.6568262610481426,1.8523144542935337,0.540069585605322,0.1667422953833011,0.25242282534600236,1.3754026771348435,0.35199238333734684,0.5366400453003735,1.3754026771348435,0.0010443301323405096,-0.07953260540202733,8.672065570181076e-06,-0.07953260540202733,-0.03141925990003136,2.7279918572276075e-05,-0.03141925990003136,-28.003905405351954,1.4603979980165605e-05,-28.003905405351954,0.005088854210035354,8.913053937931181e-06,0.005088854210035354,-7.027442104110994,-28.003905405351954,06b 4D reconstruction,4,normalized_delta,96
3,0.5999649061633664,0.5181343240678133,0.5999649061633664,0.17922196080797745,1.8099263781615398,0.3384913262936909,0.17339520752724452,0.6252587181976131,1.8099263781615398,0.5181343240678133,0.17295510244730394,0.21605384365830105,1.3361091556726024,0.334592802420957,0.5149277260497911,1.3361091556726024,0.10147735574215133,0.10227517042617273,7.676455322780384e-06,0.10227517042617273,0.1308617080978386,2.6021346559446102e-05,0.1308617080978386,-27.096236770634125,1.3460160812428511e-05,-27.096236770634125,-0.05628585968739519,8.351169378784107e-06,-0.05628585968739519,-6.729846437949377,-27.096236770634125,06b 4D reconstruction,4,normalized_delta,96
4,0.5809084992163738,0.505332909090069,0.5809084992163738,0.15687825865012855,1.7676511119476892,0.32588478398652887,0.18107930370588077,0.6078733645725568,1.7676511119476892,0.505332909090069,0.18747917823202442,0.17580499370524194,1.3058299844851717,0.34225553907162976,0.502842423873517,1.3058299844851717,0.27983209973211987,0.5498427963904853,6.318372652458493e-06,0.5498427963904853,0.511787730797353,2.5457069523326936e-05,0.511787730797353,-30.961465784193994,1.4527627718052826e-05,-30.961465784193994,-0.13903379397205118,8.709957990049589e-06,-0.13903379397205118,-7.509717262744552,-30.961465784193994,06b 4D reconstruction,4,normalized_delta,96
5,0.5370853473193089,0.43746797399219906,0.5370853473193089,0.11526007343657875,1.6572886508679672,0.2878346718376569,0.1936573246162635,0.5635101801896166,1.6572886508679672,0.43746797399219906,0.20620041294023395,0.08291874496353557,1.2419785952952225,0.20990684874414,0.435251150485783,1.2419785952952225,0.7208828535512801,0.9206383460792604,3.936751386390824e-06,0.9206383460792604,0.8295787978842424,2.3139468339650193e-05,0.8295787978842424,-7.523492096027358,1.015772647861013e-05,-7.523492096027358,-0.341745352562111,8.943499580027492e-06,-0.341745352562111,-1.5287550761564916,-7.523492096027358,06b 4D reconstruction,4,normalized_delta,96
6,0.4689268582305418,0.4260287128422012,0.4689268582305418,0.07159379419130771,1.5197056352856602,0.18920482824678006,0.1912347996393918,0.49293476434078487,1.5197056352856602,0.4260287128422012,0.174372869238141,0.07066467489494244,1.2601992384297773,0.18605344271054491,0.4228225563183514,1.2601992384297773,0.8142915739937542,0.9555246350662253,3.574940660655557e-06,0.9555246350662253,0.8227655519285897,2.3490300236517214e-05,0.8227655519285897,-3.3198970293118535,9.487232955507351e-06,-3.3198970293118535,0.1023741465197926,9.011220436150325e-06,0.1023741465197926,-0.3598081739493115,-3.3198970293118535,06b 4D reconstruction,4,normalized_delta,96
7,0.4474825337234693,0.41165100989988435,0.4474825337234693,0.062121651875289535,1.4799967975366728,0.171185096615388,0.16321469166062094,0.46912955942199286,1.4799967975366728,0.41165100989988435,0.15757311243214644,0.06466464810364414,1.2360695248062257,0.1747634367129649,0.4082676805137453,1.2360695248062257,0.8936559147827564,0.9704111263145903,3.357585546837072e-06,0.9704111263145903,0.8783597297340549,2.281563309907142e-05,0.8783597297340549,-1.1225574349765126,8.971634019872e-06,-1.1225574349765126,0.517112748837735,8.169469504082372e-06,0.517112748837735,0.31083154247746686,-1.1225574349765126,06b 4D reconstruction,4,normalized_delta,96
8,0.43690994258219074,0.4082692929676075,0.43690994258219074,0.058676949566001946,1.4628189212013138,0.16530887245866857,0.13913302662462113,0.4564844424626514,1.4628189212013138,0.4082692929676075,0.1456933068111539,0.067488282584236,1.2295429709774908,0.1760870090656681,0.4047028923596372,1.2295429709774908,0.9136576602014356,0.9658723134480731,3.6496701909527474e-06,0.9658723134480731,0.8541705714446299,2.2815879407289686e-05,0.8541705714446299,-0.4015562377020754,9.269868291994498e-06,-0.4015562377020754,0.7496862126804824,7.818853015351124e-06,0.7496862126804824,0.5420432149677775,-0.4015562377020754,06b 4D reconstruction,4,normalized_delta,96
9,0.43019597568059625,0.4044647136235632,0.43019597568059625,0.0578897017470226,1.449546367872374,0.16333936456693962,0.1209814164699184,0.4479392126640636,1.449546367872374,0.4044647136235632,0.13506707129999995,0.0640298954458558,1.2284515551582444,0.17577105968666729,0.40082989539769187,1.2284515551582444,0.932673352325365,0.9686704117256265,3.3726699399494462e-06,0.9686704117256265,0.906765651191325,2.2716318835591664e-05,0.906765651191325,-0.9128722247271819,9.147461196334915e-06,-0.9128722247271819,0.8655042482501164,7.745028739236659e-06,0.8655042482501164,0.4570170216099715,-0.9128722247271819,06b 4D reconstruction,4,normalized_delta,96
10,0.42323049967703613,0.3940885901062753,0.42323049967703613,0.0549268916713096,1.437811304104658,0.15983870779366596,0.10869188226111558,0.4403171964576873,1.437811304104658,0.3940885901062753,0.1228436004530522,0.06166355094319442,1.2097841587674338,0.16808506426605163,0.390594093607433,1.2097841587674338,0.9494139060828513,0.9708665274498884,3.3873189465793986e-06,0.9708665274498884,0.923427209282306,2.2539342268146356e-05,0.923427209282306,-0.3819301572461997,8.915148168853192e-06,-0.3819301572461997,0.931119757901048,7.027600867104411e-06,0.931119757901048,0.6108708343467607,-0.3819301572461997,06b 4D reconstruction,4,normalized_delta,96
