split,source,sim_idx,frame,z0,z1
train,reid,0,0,-1.096493124961853,-2.2528960704803467
train,reid,0,10,-1.4853887557983398,-2.576946496963501
train,reid,0,20,-1.8886123895645142,-2.960357904434204
train,reid,0,30,-2.317924737930298,-3.364694118499756
train,reid,0,40,-2.773620843887329,-3.787773609161377
train,reid,0,50,-3.255678653717041,-4.229205131530762
train,reid,0,60,-3.7641959190368652,-4.688815593719482
train,reid,0,70,-4.298834323883057,-5.166831016540527
train,reid,0,80,-4.8591084480285645,-5.663729190826416
train,reid,0,90,-5.443854808807373,-6.179209232330322
train,reid,0,100,-6.052422046661377,-6.713943958282471
train,reid,1,0,-0.4421257972717285,-1.8631315231323242
train,reid,1,10,-0.7438251972198486,-2.215724229812622
train,reid,1,20,-1.0568571090698242,-2.610929489135742
train,reid,1,30,-1.4009475708007812,-3.0206217765808105
train,reid,1,40,-1.7769372463226318,-3.442561626434326
train,reid,1,50,-2.183457612991333,-3.8753936290740967
train,reid,1,60,-2.6185991764068604,-4.317591667175293
train,reid,1,70,-3.0802247524261475,-4.766973972320557
train,reid,1,80,-3.5659706592559814,-5.221709728240967
train,reid,1,90,-4.073760032653809,-5.680159568786621
train,reid,1,100,-4.6005754470825195,-6.140417575836182
train,reid,2,0,-0.4319715201854706,-1.9376171827316284
train,reid,2,10,-0.8946019411087036,-1.9956051111221313
train,reid,2,20,-1.3863255977630615,-2.0707311630249023
train,reid,2,30,-1.905743956565857,-2.1637773513793945
train,reid,2,40,-2.451416015625,-2.274390697479248
train,reid,2,50,-3.0220510959625244,-2.4023890495300293
train,reid,2,60,-3.6166880130767822,-2.5468366146087646
train,reid,2,70,-4.233911991119385,-2.7074201107025146
train,reid,2,80,-4.871763706207275,-2.8833391666412354
train,reid,2,90,-5.528873920440674,-3.0740537643432617
train,reid,2,100,-6.2038655281066895,-3.2778191566467285
train,reid,3,0,-0.5544682145118713,-1.9943606853485107
train,reid,3,10,-1.0207158327102661,-2.062706470489502
train,reid,3,20,-1.5114492177963257,-2.1456515789031982
train,reid,3,30,-2.0267508029937744,-2.2446980476379395
train,reid,3,40,-2.565274477005005,-2.359745740890503
train,reid,3,50,-3.126537561416626,-2.4900031089782715
train,reid,3,60,-3.7093851566314697,-2.6354315280914307
train,reid,3,70,-4.312766075134277,-2.7951884269714355
train,reid,3,80,-4.935842037200928,-2.9683351516723633
train,reid,3,90,-5.577241897583008,-3.15472149848938
train,reid,3,100,-6.235527992248535,-3.3537981510162354
train,reid,4,0,-0.4998832941055298,-1.9186772108078003
train,reid,4,10,-0.848129153251648,-2.1614291667938232
train,reid,4,20,-1.2255427837371826,-2.4388790130615234
train,reid,4,30,-1.636930227279663,-2.739439010620117
train,reid,4,40,-2.0810532569885254,-3.0616695880889893
train,reid,4,50,-2.5570783615112305,-3.404815196990967
train,reid,4,60,-3.0641672611236572,-3.767786979675293
train,reid,4,70,-3.600144863128662,-4.15008544921875
train,reid,4,80,-4.164370536804199,-4.550111770629883
train,reid,4,90,-4.754961013793945,-4.96708869934082
train,reid,4,100,-5.3701558113098145,-5.400143146514893
train,reid,5,0,-1.089624285697937,-2.2858572006225586
train,reid,5,10,-1.4816951751708984,-2.666673421859741
train,reid,5,20,-1.8910326957702637,-3.1082680225372314
train,reid,5,30,-2.324359178543091,-3.5710501670837402
train,reid,5,40,-2.7796945571899414,-4.05557918548584
train,reid,5,50,-3.254974842071533,-4.562681198120117
train,reid,5,60,-3.7491369247436523,-5.093031406402588
train,reid,5,70,-4.261270046234131,-5.647425651550293
train,reid,5,80,-4.789689064025879,-6.226916313171387
train,reid,5,90,-5.3331522941589355,-6.831827163696289
train,reid,5,100,-5.890340328216553,-7.46334981918335
train,reid,6,0,-0.5922931432723999,-1.9874629974365234
train,reid,6,10,-0.9453940987586975,-2.278397560119629
train,reid,6,20,-1.3260626792907715,-2.6100046634674072
