epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.41746810520626937,0.36965610103760943,0.43851396531448905,0.5045015917789872,0.44423314214387966,0.30366958280095624,0.4174681055746077,0.5045015917789872,0.37226355157244345,0.2699912819476362,0.4913575284771229,0.3501056453115062,0.3704848185787551,0.4913575284771229,2D AE mixed-T exclusion,6,normalized_delta,192
2,0.27144569526451306,0.25065049888642094,0.2885149550850819,0.37522437292453875,0.24308474497542076,0.19602796618312227,0.2714456946943606,0.37522437292453875,0.25232872369794956,0.23221147897841526,0.17959517743928652,0.34393485378670063,0.2519138367348008,0.34393485378670063,2D AE mixed-T exclusion,6,normalized_delta,192
3,0.2088795870833668,0.22325265902781477,0.22882178858531305,0.3484213717718531,0.1221970915959794,0.15602029645302684,0.20887958660695313,0.3484213717718531,0.22504620095021388,0.1947004783234777,0.1382548392162119,0.33909682185438117,0.2240173797980236,0.33909682185438117,2D AE mixed-T exclusion,6,normalized_delta,192
4,0.19348049806976828,0.22087723930888142,0.21478508735740587,0.3364062744521968,0.10489492205535698,0.1391402985950267,0.19348049836752682,0.3364062744521968,0.2228352683191749,0.20847021056180623,0.12163881956550636,0.3348066635723961,0.22163856456656958,0.3348066635723961,2D AE mixed-T exclusion,6,normalized_delta,192
5,0.18852026847920664,0.21943149064231585,0.2100149885905149,0.3306571470431282,0.1021178978202504,0.1327857617189575,0.1885202688607787,0.3306571470431282,0.22142058751275037,0.20113393325764845,0.12705176099399595,0.33221992232689734,0.22013520552618057,0.33221992232689734,2D AE mixed-T exclusion,6,normalized_delta,192
6,0.18677278688809376,0.2167002197284027,0.20815408961652226,0.3278205388922039,0.10164309240593103,0.1308547288367978,0.18677278671164424,0.3278205388922039,0.21864101675533895,0.20482435034082688,0.11590721456235961,0.331600748426526,0.2174441044432375,0.331600748426526,2D AE mixed-T exclusion,6,normalized_delta,192
7,0.1845428667181762,0.22030364640770442,0.20604612483753829,0.3251046161324474,0.09970168962406381,0.12882229568995865,0.1845428671488233,0.3251046161324474,0.2222347853730882,0.20239447911785163,0.124413196590582,0.3362078994095914,0.22100519170600832,0.3362078994095914,2D AE mixed-T exclusion,6,normalized_delta,192
8,0.18287446120915998,0.2228105860433693,0.20449208554217913,0.3233486622254336,0.09819472697273982,0.12707999298021488,0.18287446072612945,0.3233486622254336,0.22476648559574208,0.21384533915787618,0.11611308252782021,0.341064571824513,0.22367433117006982,0.341064571824513,2D AE mixed-T exclusion,6,normalized_delta,192
9,0.18099642130769591,0.21972638335044278,0.20237079473149502,0.320372846936989,0.09712290076032731,0.12549351591808758,0.18099642120513462,0.320372846936989,0.2217683165527365,0.2130992621730795,0.11568353047937546,0.33305505888634607,0.22061261717960035,0.33305505888634607,2D AE mixed-T exclusion,6,normalized_delta,192
10,0.17855771731578648,0.22069816529612116,0.20016894476293035,0.3170705334040242,0.09607793466348473,0.12252468429174983,0.17855771745308624,0.3170705334040242,0.22276299958140425,0.2166692877505371,0.11586802675339737,0.3321852397516762,0.2215741847518702,0.3321852397516762,2D AE mixed-T exclusion,6,normalized_delta,192
11,0.1767398282541475,0.2203895366389027,0.1980449032322975,0.31397812591194046,0.0950141215620837,0.12122723752827934,0.17673982833410118,0.31397812591194046,0.2223493609493202,0.2119953656380877,0.11466488416404709,0.3369303918198535,0.22119688054066278,0.3369303918198535,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.1744498484379233,0.22343640252683603,0.19605791690506266,0.3115570060048603,0.09351476469469219,0.11827777475151721,0.1744498484836899,0.3115570060048603,0.2254785936745214,0.2214572807288471,0.1146910482576411,0.3371818268083428,0.22444338526494367,0.3371818268083428,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.17168512909969258,0.22311522133139802,0.19320799933074845,0.3076214755274898,0.09243381217611725,0.11500009992796775,0.17168512921052492,0.3076214755274898,0.22535245951078503,0.2238522623467477,0.11503992813982461,0.33358431198683225,0.2241588341578015,0.33358431198683225,2D AE mixed-T exclusion,6,normalized_delta,192
14,0.16836502629317357,0.232018453377408,0.18984259762941838,0.30276639956722884,0.09116865625542127,0.11116002425700294,0.1683650266932177,0.30276639956722884,0.23444796045077965,0.2513361147981375,0.11500820481144872,0.3332939212847697,0.23321274696478533,0.3332939212847697,2D AE mixed-T exclusion,6,normalized_delta,192
