split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5
train,lj_noisy,0,0,0.020267441868782043,-0.22741509974002838,-0.2111203819513321,-0.17426922917366028,-0.09052865207195282,-0.1541985720396042
train,lj_noisy,0,10,-0.1471232920885086,-2.283510002598632e-05,0.12513503432273865,0.06128920614719391,-0.004187053069472313,0.3552180528640747
train,lj_noisy,0,20,-0.3187221586704254,0.2336285561323166,0.47042879462242126,0.3030788004398346,0.08425550162792206,0.8780907988548279
train,lj_noisy,0,30,-0.5015177130699158,0.4829896092414856,0.8386001586914062,0.5608225464820862,0.17840608954429626,1.4356778860092163
train,lj_noisy,0,40,-0.6982981562614441,0.7518885135650635,1.2353086471557617,0.8384912610054016,0.27974364161491394,2.036689519882202
train,lj_noisy,0,50,-0.9060581922531128,1.03633713722229,1.6544663906097412,1.1318871974945068,0.38681164383888245,2.6719958782196045
train,lj_noisy,0,60,-1.1285945177078247,1.3415085077285767,2.1037590503692627,1.4463590383529663,0.5015302300453186,3.3531479835510254
train,lj_noisy,0,70,-1.366957664489746,1.6687872409820557,2.5850651264190674,1.7832205295562744,0.6243600249290466,4.083037853240967
train,lj_noisy,0,80,-1.6183900833129883,2.014127254486084,3.0925395488739014,2.138381242752075,0.7538025379180908,4.852672100067139
train,lj_noisy,0,90,-1.8854475021362305,2.381105422973633,3.6316373348236084,2.515664577484131,0.8912907838821411,5.670282363891602
train,lj_noisy,0,100,-2.168303966522217,2.7700142860412598,4.20267391204834,2.9152989387512207,1.0368608236312866,6.536388397216797
train,lj_noisy,1,0,0.0036854592617601156,-0.20615728199481964,-0.17853128910064697,-0.15395376086235046,-0.08186338096857071,-0.10724905133247375
train,lj_noisy,1,10,-0.1873869150876999,0.052223145961761475,0.20490317046642303,0.11389889568090439,0.0163966603577137,0.4730505049228668
train,lj_noisy,1,20,-0.37737733125686646,0.3095057010650635,0.5858280658721924,0.37995100021362305,0.11398760974407196,1.050188660621643
train,lj_noisy,1,30,-0.5857487916946411,0.5924127697944641,1.0036778450012207,0.6717991828918457,0.22067046165466309,1.6836177110671997
train,lj_noisy,1,40,-0.814179539680481,0.9034148454666138,1.4619371891021729,0.9919097423553467,0.337351530790329,2.378854513168335
train,lj_noisy,1,50,-1.0678191184997559,1.249603271484375,1.9711086750030518,1.3476028442382812,0.4665936529636383,3.1517210006713867
train,lj_noisy,1,60,-1.3492708206176758,1.634568214416504,2.53650164604187,1.7425873279571533,0.6096785068511963,4.010216236114502
train,lj_noisy,1,70,-1.659468173980713,2.0596539974212646,3.160045623779297,2.17822003364563,0.7670546770095825,4.9572858810424805
train,lj_noisy,1,80,-2.0019474029541016,2.5297815799713135,3.8489792346954346,2.6595544815063477,0.9404511451721191,6.0038652420043945
train,lj_noisy,1,90,-2.377772569656372,3.0465402603149414,4.605443477630615,3.188110828399658,1.130359411239624,7.153238296508789
train,lj_noisy,1,100,-2.78427791595459,3.6062376499176025,5.423654556274414,3.7599263191223145,1.3354036808013916,8.39671516418457
train,lj_noisy,2,0,0.0029338060412555933,-0.20896479487419128,-0.17892928421497345,-0.15288570523262024,-0.08346418291330338,-0.10490639507770538
train,lj_noisy,2,10,-0.17648601531982422,0.03428071737289429,0.18108835816383362,0.09912141412496567,0.009165773168206215,0.44045203924179077
train,lj_noisy,2,20,-0.35214129090309143,0.272623747587204,0.5331451892852783,0.34556418657302856,0.09993091225624084,0.9741539359092712
train,lj_noisy,2,30,-0.530733585357666,0.5152698755264282,0.8908295035362244,0.5959515571594238,0.19226905703544617,1.5167585611343384
train,lj_noisy,2,40,-0.7226328253746033,0.7763314247131348,1.2753496170043945,0.8650721311569214,0.29143214225769043,2.100269317626953
train,lj_noisy,2,50,-0.9240412712097168,1.0505998134613037,1.6789497137069702,1.1475015878677368,0.39543482661247253,2.7128915786743164
train,lj_noisy,2,60,-1.1344332695007324,1.3374496698379517,2.1006152629852295,1.4425432682037354,0.5039902925491333,3.353080987930298
train,lj_noisy,2,70,-1.3573615550994873,1.641891360282898,2.547549247741699,1.7552006244659424,0.618807852268219,4.031877517700195
train,lj_noisy,2,80,-1.5968191623687744,1.969512701034546,3.027942657470703,2.0911693572998047,0.7417548894882202,4.76170015335083
train,lj_noisy,2,90,-1.8540418148040771,2.3221890926361084,3.544431209564209,2.4522886276245117,0.8733588457107544,5.546655178070068
train,lj_noisy,2,100,-2.134456157684326,2.7074995040893555,4.108265399932861,2.8464062213897705,1.0162626504898071,6.403753280639648
train,lj_noisy,3,0,0.0368158183991909,-0.24916353821754456,-0.24164842069149017,-0.19937247037887573,-0.09859062731266022,-0.20921072363853455
train,lj_noisy,3,10,-0.17789387702941895,0.041129857301712036,0.18968628346920013,0.10191545635461807,0.01158277690410614,0.44329655170440674
train,lj_noisy,3,20,-0.38645368814468384,0.32361721992492676,0.6086782217025757,0.3945467174053192,0.11857963353395462,1.0777217149734497
train,lj_noisy,3,30,-0.6101770401000977,0.6274271011352539,1.058772325515747,0.7088889479637146,0.23335771262645721,1.7596315145492554
train,lj_noisy,3,40,-0.8543244004249573,0.9597095251083374,1.5505622625350952,1.0523213148117065,0.35857346653938293,2.5049962997436523
train,lj_noisy,3,50,-1.1210758686065674,1.3234527111053467,2.0884265899658203,1.4279106855392456,0.4953291416168213,3.320444345474243
train,lj_noisy,3,60,-1.4010615348815918,1.7058274745941162,2.6532986164093018,1.8223766088485718,0.639022171497345,4.177416801452637
train,lj_noisy,3,70,-1.690839409828186,2.1019489765167236,3.238086223602295,2.2307491302490234,0.7878706455230713,5.065070152282715
train,lj_noisy,3,80,-1.9870408773422241,2.507190227508545,3.835756540298462,2.648143768310547,0.9402300119400024,5.972648620605469
train,lj_noisy,3,90,-2.300426959991455,2.936328172683716,4.468476295471191,3.0899672508239746,1.1014900207519531,6.933578968048096
train,lj_noisy,3,100,-2.6345248222351074,3.3942222595214844,5.14354133605957,3.5613012313842773,1.2734160423278809,7.958852767944336
train,lj_noisy,4,0,0.01560982782393694,-0.22412338852882385,-0.20421355962753296,-0.17101946473121643,-0.09037143737077713,-0.14624035358428955
train,lj_noisy,4,10,-0.16652360558509827,0.022487366572022438,0.16129885613918304,0.08450381457805634,0.003410527016967535,0.40705549716949463
train,lj_noisy,4,20,-0.3474498391151428,0.2677827775478363,0.5239474177360535,0.3380793035030365,0.09666202962398529,0.9565551280975342
train,lj_noisy,4,30,-0.5413094162940979,0.5310162305831909,0.912718653678894,0.6098536252975464,0.19644902646541595,1.5458605289459229
train,lj_noisy,4,40,-0.7425832152366638,0.8047492504119873,1.3163398504257202,0.892061710357666,0.3001086711883545,2.158195972442627
train,lj_noisy,4,50,-0.954894483089447,1.0939569473266602,1.7422032356262207,1.1898316144943237,0.4094657897949219,2.8046281337738037
train,lj_noisy,4,60,-1.1779085397720337,1.3982890844345093,2.189592123031616,1.5026830434799194,0.5243573784828186,3.484158992767334
train,lj_noisy,4,70,-1.4143311977386475,1.721510410308838,2.664005756378174,1.8344628810882568,0.6461542248725891,4.2051262855529785
train,lj_noisy,4,80,-1.6635332107543945,2.062861919403076,3.1641740798950195,2.184295654296875,0.7745587825775146,4.965682506561279
train,lj_noisy,4,90,-1.9262504577636719,2.4234790802001953,3.6915903091430664,2.553253173828125,0.9099825024604797,5.768206596374512
train,lj_noisy,4,100,-2.2027320861816406,2.8036298751831055,4.247045040130615,2.9418091773986816,1.0525639057159424,6.6136932373046875
train,lj_noisy,5,0,0.03389386460185051,-0.24761855602264404,-0.23561537265777588,-0.19469277560710907,-0.09688984602689743,-0.19852623343467712
train,lj_noisy,5,10,-0.12124865502119064,-0.03762809559702873,0.07607676833868027,0.023097459226846695,-0.017093826085329056,0.2727039158344269
