epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.731216060919197,0.4584301426075399,0.730759781951967,0.731216060919197,0.731216060919197,0.731216060919197,0.454608736326918,0.4584301426075399,0.4584301426075399,0.4584301426075399,lj_noisy,6,normalized_delta,128
2,0.4161021488277536,0.37557255395222455,0.41558815170275537,0.4161021488277536,0.4161021488277536,0.4161021488277536,0.371926995459944,0.37557255395222455,0.37557255395222455,0.37557255395222455,lj_noisy,6,normalized_delta,128
3,0.32196237182146625,0.2864793502376415,0.321713325851842,0.32196237182146625,0.32196237182146625,0.32196237182146625,0.2836784129613079,0.2864793502376415,0.2864793502376415,0.2864793502376415,lj_noisy,6,normalized_delta,128
4,0.3031693584040592,0.27768725011264905,0.3031422544074686,0.3031693584040592,0.3031693584040592,0.3031693584040592,0.2746901585487649,0.27768725011264905,0.27768725011264905,0.27768725011264905,lj_noisy,6,normalized_delta,128
5,0.28982275893029413,0.27400825009681284,0.289433275320028,0.28982275893029413,0.28982275893029413,0.28982275893029413,0.27075900562340394,0.27400825009681284,0.27400825009681284,0.27400825009681284,lj_noisy,6,normalized_delta,128
6,0.282018942287878,0.27027762186480686,0.28149149790406225,0.282018942287878,0.282018942287878,0.282018942287878,0.26683519018115476,0.27027762186480686,0.27027762186480686,0.27027762186480686,lj_noisy,6,normalized_delta,128
7,0.2761675636627172,0.2672508682589978,0.2755816325349243,0.2761675636627172,0.2761675636627172,0.2761675636627172,0.2636192840291187,0.2672508682589978,0.2672508682589978,0.2672508682589978,lj_noisy,6,normalized_delta,128
8,0.2715158316649889,0.2653140442853328,0.27087836989054553,0.2715158316649889,0.2715158316649889,0.2715158316649889,0.26154213151312433,0.2653140442853328,0.2653140442853328,0.2653140442853328,lj_noisy,6,normalized_delta,128
9,0.2683976731802288,0.2642139224335551,0.26771534018610654,0.2683976731802288,0.2683976731802288,0.2683976731802288,0.26034827428520657,0.2642139224335551,0.2642139224335551,0.2642139224335551,lj_noisy,6,normalized_delta,128
10,0.2660835409634992,0.2634696204040665,0.2653677079434458,0.2660835409634992,0.2660835409634992,0.2660835409634992,0.25953678134828806,0.2634696204040665,0.2634696204040665,0.2634696204040665,lj_noisy,6,normalized_delta,128
11,0.2642179709123938,0.2628590536187403,0.2634807829794131,0.2642179709123938,0.2642179709123938,0.2642179709123938,0.2588722256186884,0.2628590536187403,0.2628590536187403,0.2628590536187403,lj_noisy,6,normalized_delta,128
12,0.2626384701383741,0.26229933070135303,0.26188826994284203,0.2626384701383741,0.2626384701383741,0.2626384701383741,0.2582703657972161,0.26229933070135303,0.26229933070135303,0.26229933070135303,lj_noisy,6,normalized_delta,128
13,0.26123176066106873,0.26180781665607356,0.2604743966538655,0.26123176066106873,0.26123176066106873,0.26123176066106873,0.2577423907350749,0.26180781665607356,0.26180781665607356,0.26180781665607356,lj_noisy,6,normalized_delta,128
14,0.25994883103198124,0.26135186487226747,0.259188197533551,0.25994883103198124,0.25994883103198124,0.25994883103198124,0.2572551568446215,0.26135186487226747,0.26135186487226747,0.26135186487226747,lj_noisy,6,normalized_delta,128
15,0.2587332666508461,0.26085256377700716,0.2579699454338927,0.2587332666508461,0.2587332666508461,0.2587332666508461,0.2567363153502811,0.26085256377700716,0.26085256377700716,0.26085256377700716,lj_noisy,6,normalized_delta,128
16,0.2575630903832222,0.26032700763607863,0.25679804386669086,0.2575630903832222,0.2575630903832222,0.2575630903832222,0.25620217276446056,0.26032700763607863,0.26032700763607863,0.26032700763607863,lj_noisy,6,normalized_delta,128
17,0.2564240971482114,0.25986334803747013,0.25565849093622284,0.2564240971482114,0.2564240971482114,0.2564240971482114,0.25573283081757836,0.25986334803747013,0.25986334803747013,0.25986334803747013,lj_noisy,6,normalized_delta,128
18,0.2553114722433843,0.25949734382447787,0.25454620075853246,0.2553114722433843,0.2553114722433843,0.2553114722433843,0.2553598209779011,0.25949734382447787,0.25949734382447787,0.25949734382447787,lj_noisy,6,normalized_delta,128
19,0.2542211829047454,0.2592331370979082,0.2534571632546814,0.2542211829047454,0.2542211829047454,0.2542211829047454,0.25508679830818437,0.2592331370979082,0.2592331370979082,0.2592331370979082,lj_noisy,6,normalized_delta,128
20,0.2531445900272382,0.2590768990776269,0.25238300252117607,0.2531445900272382,0.2531445900272382,0.2531445900272382,0.25491843873169273,0.2590768990776269,0.2590768990776269,0.2590768990776269,lj_noisy,6,normalized_delta,128
21,0.2520727303075163,0.25901403091847897,0.25131560373855266,0.2520727303075163,0.2520727303075163,0.2520727303075163,0.25484119686007034,0.25901403091847897,0.25901403091847897,0.25901403091847897,lj_noisy,6,normalized_delta,128
22,0.2509991319359917,0.25905781431356445,0.2502479431268416,0.2509991319359917,0.2509991319359917,0.2509991319359917,0.2548662144690752,0.25905781431356445,0.25905781431356445,0.25905781431356445,lj_noisy,6,normalized_delta,128
23,0.24992721467033813,0.25922598472971004,0.24918257282360604,0.24992721467033813,0.24992721467033813,0.24992721467033813,0.25500967135303654,0.25922598472971004,0.25922598472971004,0.25922598472971004,lj_noisy,6,normalized_delta,128
24,0.24887310090033632,0.2595022495370358,0.24813547228512012,0.24887310090033632,0.24887310090033632,0.24887310090033632,0.25525520922383294,0.2595022495370358,0.2595022495370358,0.2595022495370358,lj_noisy,6,normalized_delta,128
25,0.24785537731490637,0.25986781128449365,0.24712489737491858,0.24785537731490637,0.24785537731490637,0.24785537731490637,0.2555844389135018,0.25986781128449365,0.25986781128449365,0.25986781128449365,lj_noisy,6,normalized_delta,128
26,0.24688353668898344,0.260294562933268,0.24615993513480613,0.24688353668898344,0.24688353668898344,0.24688353668898344,0.2559709151246352,0.260294562933268,0.260294562933268,0.260294562933268,lj_noisy,6,normalized_delta,128
27,0.24596213170964468,0.26065899879904464,0.24524521942397481,0.24596213170964468,0.24596213170964468,0.24596213170964468,0.25629153024055995,0.26065899879904464,0.26065899879904464,0.26065899879904464,lj_noisy,6,normalized_delta,128
28,0.24507326434709523,0.26094240542443004,0.2443620794305676,0.24507326434709523,0.24507326434709523,0.24507326434709523,0.25652894338418264,0.26094240542443004,0.26094240542443004,0.26094240542443004,lj_noisy,6,normalized_delta,128
29,0.24417969441335452,0.26118942830362357,0.24347452633082867,0.24417969441335452,0.24417969441335452,0.24417969441335452,0.2567331403552089,0.26118942830362357,0.26118942830362357,0.26118942830362357,lj_noisy,6,normalized_delta,128
