split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5
train,reid,0,0,-0.38383549451828003,1.1613622903823853,1.077646017074585,0.45358896255493164,-0.8022422194480896,2.4359867572784424
train,reid,0,10,-0.6028417348861694,1.569566249847412,1.3651807308197021,0.5682308077812195,-0.8221607804298401,2.4471685886383057
train,reid,0,20,-0.7893800139427185,1.9768452644348145,1.6940425634384155,0.7386898994445801,-0.8604941368103027,2.5265090465545654
train,reid,0,30,-0.9785897135734558,2.3951783180236816,2.0378031730651855,0.9213035106658936,-0.9060814380645752,2.6276700496673584
train,reid,0,40,-1.1754565238952637,2.8273251056671143,2.393925428390503,1.1115498542785645,-0.9609394073486328,2.753326892852783
train,reid,0,50,-1.3831820487976074,3.2759039402008057,2.7621984481811523,1.3077776432037354,-1.0267947912216187,2.90669584274292
train,reid,0,60,-1.6048870086669922,3.74330997467041,3.14211368560791,1.5079957246780396,-1.1046576499938965,3.0890774726867676
train,reid,0,70,-1.8424248695373535,4.230893611907959,3.5333609580993652,1.7111326456069946,-1.1956239938735962,3.3025336265563965
train,reid,0,80,-2.0979678630828857,4.740474224090576,3.935980796813965,1.9161664247512817,-1.3005735874176025,3.548598527908325
train,reid,0,90,-2.373049020767212,5.273421287536621,4.350090503692627,2.122542142868042,-1.420577883720398,3.829484462738037
train,reid,0,100,-2.669490337371826,5.831093788146973,4.7754435539245605,2.3291311264038086,-1.5561203956604004,4.1457438468933105
train,reid,1,0,0.5989688634872437,0.5396921038627625,1.5307722091674805,1.2229775190353394,0.11540381610393524,0.581764817237854
train,reid,1,10,0.32944393157958984,1.0701042413711548,1.9259307384490967,1.4006398916244507,0.07328995317220688,0.6542867422103882
train,reid,1,20,0.07914607226848602,1.6119385957717896,2.362905263900757,1.627274751663208,0.010288427583873272,0.7968862056732178
train,reid,1,30,-0.1798631250858307,2.1664693355560303,2.809293270111084,1.8580975532531738,-0.06029454246163368,0.9589142799377441
train,reid,1,40,-0.4495566785335541,2.7342989444732666,3.2633211612701416,2.090531349182129,-0.13836736977100372,1.138939380645752
train,reid,1,50,-0.7301506996154785,3.3154633045196533,3.7247061729431152,2.324323892593384,-0.22443823516368866,1.3380852937698364
train,reid,1,60,-1.0220623016357422,3.9102892875671387,4.19335412979126,2.5592544078826904,-0.3190002739429474,1.5574274063110352
train,reid,1,70,-1.3257240056991577,4.519291877746582,4.6694560050964355,2.795271873474121,-0.4222638010978699,1.7973887920379639
train,reid,1,80,-1.64154851436615,5.142508029937744,5.152523040771484,3.0318291187286377,-0.5346755981445312,2.058847427368164
train,reid,1,90,-1.9699145555496216,5.7799482345581055,5.642131805419922,3.2683656215667725,-0.6562471389770508,2.3416285514831543
train,reid,1,100,-2.311002731323242,6.431797981262207,6.138360023498535,3.504884958267212,-0.7872015237808228,2.646289110183716
train,reid,2,0,0.45602595806121826,0.7494482398033142,1.6069190502166748,1.2304714918136597,-0.5457988977432251,2.226750135421753
train,reid,2,10,0.03631744533777237,1.1787160634994507,1.679351568222046,1.037743091583252,-0.47265109419822693,1.8874489068984985
train,reid,2,20,-0.3867516815662384,1.6101548671722412,1.7525315284729004,0.844634473323822,-0.4049318730831146,1.5623770952224731
train,reid,2,30,-0.8122859001159668,2.0428309440612793,1.826289176940918,0.6515872478485107,-0.34290647506713867,1.2524921894073486
train,reid,2,40,-1.2392992973327637,2.476083517074585,1.900864839553833,0.45940956473350525,-0.28685322403907776,0.9588874578475952
train,reid,2,50,-1.6672923564910889,2.909383535385132,1.9761345386505127,0.2682873010635376,-0.23676633834838867,0.6817058324813843
train,reid,2,60,-2.096079111099243,3.3422677516937256,2.0516679286956787,0.07795457541942596,-0.1925373673439026,0.4206481873989105
train,reid,2,70,-2.5247802734375,3.774264097213745,2.127849578857422,-0.11075331270694733,-0.15424029529094696,0.17626571655273438
train,reid,2,80,-2.95263671875,4.2046613693237305,2.2045586109161377,-0.29749053716659546,-0.12194819748401642,-0.051034312695264816
train,reid,2,90,-3.3789467811584473,4.63292121887207,2.2818472385406494,-0.48181718587875366,-0.0956273078918457,-0.26111194491386414
train,reid,2,100,-3.8042736053466797,5.058836936950684,2.3588368892669678,-0.6648110151290894,-0.07506933808326721,-0.4548131227493286
train,reid,3,0,0.3441680371761322,0.7368360757827759,1.4774913787841797,0.9948412179946899,-0.18937355279922485,1.260563850402832
train,reid,3,10,-0.09158627688884735,1.1775569915771484,1.549074649810791,0.7916762828826904,-0.11131741106510162,0.9042388200759888
train,reid,3,20,-0.5320650339126587,1.620875597000122,1.6203864812850952,0.5866202116012573,-0.03902098163962364,0.5622506737709045
train,reid,3,30,-0.9775899052619934,2.0692501068115234,1.6945958137512207,0.3821260929107666,0.027199245989322662,0.2360091507434845
train,reid,3,40,-1.4271782636642456,2.5225307941436768,1.7726287841796875,0.1795821487903595,0.08697644621133804,-0.07306375354528427
train,reid,3,50,-1.8809432983398438,2.9803178310394287,1.8538322448730469,-0.021649833768606186,0.14053894579410553,-0.3656889796257019
train,reid,3,60,-2.338229179382324,3.442321300506592,1.9385128021240234,-0.22093439102172852,0.1877811998128891,-0.6413465142250061
train,reid,3,70,-2.7984793186187744,3.9080958366394043,2.02671480178833,-0.41791442036628723,0.22873437404632568,-0.8999287486076355
train,reid,3,80,-3.261737823486328,4.377485275268555,2.1181070804595947,-0.6128997206687927,0.26345860958099365,-1.1417031288146973
train,reid,3,90,-3.72711181640625,4.850032806396484,2.21308970451355,-0.8050649762153625,0.2920069098472595,-1.3664379119873047
train,reid,3,100,-4.1939544677734375,5.325207710266113,2.3116166591644287,-0.994074285030365,0.3143707513809204,-1.5739552974700928
train,reid,4,0,0.276032418012619,0.6794086694717407,1.2969489097595215,0.8562752604484558,-0.031555820256471634,0.7741742134094238
train,reid,4,10,-0.0485411137342453,1.1671100854873657,1.5654643774032593,0.8909244537353516,-0.028583772480487823,0.6861856579780579
train,reid,4,20,-0.36173149943351746,1.651604175567627,1.8429484367370605,0.9407256841659546,-0.03318629041314125,0.6233473420143127
train,reid,4,30,-0.6729838848114014,2.134774684906006,2.12083101272583,0.9923022389411926,-0.03974972665309906,0.5662668347358704
train,reid,4,40,-0.9818100929260254,2.6156673431396484,2.398456335067749,1.0453420877456665,-0.047911420464515686,0.5140962600708008
train,reid,4,50,-1.2883591651916504,3.0939745903015137,2.6752328872680664,1.0992612838745117,-0.05755031481385231,0.46635690331459045
train,reid,4,60,-1.5923165082931519,3.5692403316497803,2.950948715209961,1.1540412902832031,-0.06850133091211319,0.42272478342056274
train,reid,4,70,-1.8934643268585205,4.041538238525391,3.226029634475708,1.2101836204528809,-0.08092428743839264,0.38379859924316406
train,reid,4,80,-2.191910982131958,4.5104546546936035,3.499734401702881,1.2669868469238281,-0.09462867677211761,0.3488922119140625
train,reid,4,90,-2.4873790740966797,4.975814342498779,3.7721848487854004,1.324737548828125,-0.10976170003414154,0.31852009892463684
train,reid,4,100,-2.7796683311462402,5.437402248382568,4.0433197021484375,1.383515477180481,-0.12640172243118286,0.29294446110725403
train,reid,5,0,-0.31306660175323486,1.1513615846633911,1.1553601026535034,0.5759446620941162,-0.8451278805732727,2.594149589538574
train,reid,5,10,-0.5278957486152649,1.6090388298034668,1.5133655071258545,0.7503126859664917,-0.8694827556610107,2.630884885787964
train,reid,5,20,-0.7112593650817871,2.066696882247925,1.911170482635498,0.9784250855445862,-0.9126210808753967,2.735767364501953
train,reid,5,30,-0.8949326872825623,2.526703119277954,2.314399003982544,1.2123454809188843,-0.9636796116828918,2.8633174896240234
train,reid,5,40,-1.0818647146224976,2.9920456409454346,2.7239990234375,1.4514063596725464,-1.0238255262374878,3.0158445835113525
train,reid,5,50,-1.2739837169647217,3.4644224643707275,3.1404600143432617,1.6952036619186401,-1.0945760011672974,3.196913480758667
train,reid,5,60,-1.4734410047531128,3.945164442062378,3.5632083415985107,1.9423102140426636,-1.1772196292877197,3.4090182781219482
train,reid,5,70,-1.6815099716186523,4.434750080108643,3.991610527038574,2.191699266433716,-1.2728271484375,3.6544559001922607
train,reid,5,80,-1.8995164632797241,4.933506965637207,4.424834728240967,2.442225456237793,-1.38283371925354,3.936443328857422
train,reid,5,90,-2.127962350845337,5.440478324890137,4.861062526702881,2.692317008972168,-1.5081995725631714,4.256970405578613
train,reid,5,100,-2.3673558235168457,5.954718112945557,5.298566818237305,2.940488576889038,-1.649924635887146,4.618185043334961
train,reid,6,0,0.06499949097633362,0.8618403077125549,1.2557530403137207,0.7961620092391968,-0.42482611536979675,1.683336615562439
train,reid,6,10,-0.21973906457424164,1.3518239259719849,1.5752519369125366,0.8979665040969849,-0.4400619864463806,1.6655802726745605
train,reid,6,20,-0.49189475178718567,1.85703706741333,1.9320262670516968,1.038965106010437,-0.46546995639801025,1.6863514184951782
train,reid,6,30,-0.7630298137664795,2.368438243865967,2.299838066101074,1.19052255153656,-0.4959701895713806,1.723333477973938
train,reid,6,40,-1.035198450088501,2.8850581645965576,2.6751112937927246,1.3488138914108276,-0.5325981378555298,1.7778276205062866
train,reid,6,50,-1.310206651687622,3.4067511558532715,3.0554864406585693,1.51092529296875,-0.5755038261413574,1.8491147756576538
train,reid,6,60,-1.589295744895935,3.9342827796936035,3.44063663482666,1.6759454011917114,-0.6249307990074158,1.937364101409912
train,reid,6,70,-1.8738832473754883,4.468624114990234,3.8302717208862305,1.8428661823272705,-0.6810613870620728,2.0425117015838623
train,reid,6,80,-2.1648058891296387,5.010239124298096,4.2239990234375,2.0108773708343506,-0.7438380122184753,2.1640231609344482
train,reid,6,90,-2.463150978088379,5.560330867767334,4.622228622436523,2.179743766784668,-0.8135277032852173,2.302297592163086
train,reid,6,100,-2.7694716453552246,6.119284629821777,5.024804592132568,2.3490214347839355,-0.8901357650756836,2.457109212875366
train,reid,7,0,-0.3557944893836975,1.1272379159927368,1.0552310943603516,0.4704940915107727,-0.8725981712341309,2.6149344444274902
train,reid,7,10,-0.6181261539459229,1.5721845626831055,1.3363547325134277,0.5521296262741089,-0.8772117495536804,2.5673983097076416
train,reid,7,20,-0.8665479421615601,2.0175342559814453,1.6338753700256348,0.6573295593261719,-0.894170343875885,2.558912515640259
train,reid,7,30,-1.1082602739334106,2.45741868019104,1.9319428205490112,0.7679989337921143,-0.9174705743789673,2.569105386734009
train,reid,7,40,-1.343675971031189,2.890810966491699,2.2287871837615967,0.8823292851448059,-0.9465070962905884,2.5960922241210938
train,reid,7,50,-1.572351336479187,3.316648006439209,2.5236001014709473,0.9998526573181152,-0.9809116125106812,2.639035940170288
train,reid,7,60,-1.7944772243499756,3.734473943710327,2.8156135082244873,1.1198139190673828,-1.0205827951431274,2.697532892227173
train,reid,7,70,-2.0099878311157227,4.143918037414551,3.104508638381958,1.2419672012329102,-1.0653971433639526,2.7713146209716797
train,reid,7,80,-2.2189431190490723,4.544819355010986,3.390048027038574,1.3660632371902466,-1.1152284145355225,2.860030174255371
train,reid,7,90,-2.4214186668395996,4.937272071838379,3.672344446182251,1.4921869039535522,-1.1702845096588135,2.9642534255981445
train,reid,7,100,-2.6175084114074707,5.321312427520752,3.951387643814087,1.6202486753463745,-1.2303738594055176,3.083493709564209
train,reid,8,0,0.4797931909561157,0.5402631759643555,1.3950252532958984,0.970693826675415,0.27770182490348816,0.09989877045154572
train,reid,8,10,0.029253611341118813,1.0257344245910645,1.5112340450286865,0.79718416929245,0.34818294644355774,-0.23350758850574493
train,reid,8,20,-0.4229625463485718,1.510464072227478,1.6269502639770508,0.6225947141647339,0.4173952341079712,-0.5627190470695496
train,reid,8,30,-0.8795874714851379,1.99995756149292,1.745795488357544,0.4486057758331299,0.4835847020149231,-0.8839374780654907
train,reid,8,40,-1.341200351715088,2.4950735569000244,1.867987871170044,0.2751672863960266,0.546093225479126,-1.195789098739624
train,reid,8,50,-1.807990312576294,2.9961297512054443,1.9936368465423584,0.10230859369039536,0.6046578884124756,-1.4977149963378906
train,reid,8,60,-2.2800395488739014,3.5031697750091553,2.1226680278778076,-0.07007936388254166,0.6592660546302795,-1.7897441387176514
train,reid,8,70,-2.757413148880005,4.016613960266113,2.2555313110351562,-0.24166402220726013,0.709875762462616,-2.0717358589172363
train,reid,8,80,-3.2400104999542236,4.5361785888671875,2.391955614089966,-0.41258007287979126,0.7563779354095459,-2.3434410095214844
train,reid,8,90,-3.7277915477752686,5.062129020690918,2.532322406768799,-0.5825161933898926,0.7988706231117249,-2.6050422191619873
train,reid,8,100,-4.220681190490723,5.594681262969971,2.6770212650299072,-0.7510960698127747,0.8372814059257507,-2.856255054473877
train,reid,9,0,0.39640697836875916,0.8098077774047852,1.611801266670227,1.2321406602859497,-0.6011427044868469,2.347360372543335
train,reid,9,10,0.0064790621399879456,1.2336761951446533,1.7132151126861572,1.0823081731796265,-0.5392230749130249,2.052945137023926
train,reid,9,20,-0.3847685158252716,1.6564966440200806,1.813045620918274,0.9311438798904419,-0.4810624122619629,1.7683687210083008
train,reid,9,30,-0.7767413258552551,2.0791122913360596,1.9130851030349731,0.7804875373840332,-0.4270058572292328,1.495048999786377
train,reid,9,40,-1.1690099239349365,2.5012943744659424,2.013490676879883,0.6307076215744019,-0.37707921862602234,1.2332226037979126
train,reid,9,50,-1.561826229095459,2.923283100128174,2.114274024963379,0.48165810108184814,-0.3312034010887146,0.9825807809829712
train,reid,9,60,-1.9549072980880737,3.344881534576416,2.2154581546783447,0.3335142135620117,-0.2893895208835602,0.7432425618171692
train,reid,9,70,-2.347743272781372,3.765824794769287,2.3173413276672363,0.18683579564094543,-0.251695841550827,0.5156025886535645
train,reid,9,80,-2.7403905391693115,4.186115264892578,2.4197962284088135,0.04146358370780945,-0.2180473357439041,0.2993994951248169
