epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4777261749903361,0.40666891317566234,0.5018807527224223,0.5878383701443672,0.4892010804116726,0.35613907512525717,0.477726175227099,0.5878383701443672,0.4047375894058496,0.2958392368555069,0.5331873026639223,0.39098020000755784,0.4066689131756623,0.5331873026639223,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
2,0.30704630331198374,0.3205011139381677,0.31645936594406765,0.3850037327806155,0.2868093267679214,0.24932585095365842,0.30704630350073175,0.3850037327806155,0.31896401014116904,0.2925355132203549,0.2910067790299654,0.37796104956418275,0.3205011139381677,0.37796104956418275,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
3,0.2559145207007726,0.23463667950158318,0.2682924825747808,0.36701015682021776,0.18558672057588896,0.2151466859653592,0.2559145211204887,0.36701015682021776,0.23374419523154696,0.21477772841230036,0.12691439711302518,0.362217912979424,0.2346366795015832,0.362217912979424,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
4,0.20003326248129208,0.2285416463750104,0.22160429697235426,0.35472667949398357,0.09285060791671276,0.15252249932289125,0.2000332622445292,0.35472667949398357,0.22753006850058835,0.20632186635956168,0.12173384309187532,0.3575692296735942,0.22854164637501043,0.3575692296735942,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
5,0.19440795596440633,0.22890356987404326,0.2161939393778642,0.348893928249677,0.08747227430219452,0.14685766483222445,0.1944079557946987,0.348893928249677,0.22796984436921774,0.20780075281113386,0.1253086754400283,0.35360128137096764,0.22890356987404328,0.35360128137096764,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
6,0.19162433076898258,0.2266045914205412,0.21336960714062056,0.3451685913205147,0.08565804951141277,0.14404635202884675,0.1916243309535914,0.3451685913205147,0.22565341616484025,0.20616500019654632,0.12039373280853033,0.353255041256547,0.22660459142054123,0.353255041256547,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
7,0.18975465981165568,0.2228222166535755,0.21147982811927796,0.34261859886844953,0.08424595887710651,0.14239942283307513,0.18975466019287704,0.34261859886844953,0.22184335915061335,0.2020476564988494,0.1145953997001052,0.3518235937617719,0.22282221665357552,0.3518235937617719,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
8,0.18804638422528902,0.2245940525121987,0.20998589663704237,0.34089427065849304,0.08257345535357793,0.14067142799869178,0.18804638467025425,0.34089427065849304,0.2235768735781312,0.20386560176685453,0.1162744038887322,0.35364215188100934,0.2245940525121987,0.35364215188100934,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
9,0.18622788419326147,0.2227994132200256,0.20795140529672304,0.33883365734418236,0.08112567152827978,0.13872432425183553,0.1862278843747659,0.33883365734418236,0.22178175558242946,0.20244351197220384,0.11379004880879075,0.3521646788790822,0.22279941322002558,0.3521646788790822,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
10,0.18430284028251967,0.22195707643528778,0.2062195591231187,0.3363981152276198,0.08004579525937637,0.13646461110313735,0.1843028405300445,0.3363981152276198,0.2210525539579491,0.20686427064985036,0.11098077067546547,0.3480261879805476,0.2219570764352878,0.3480261879805476,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
