epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4618408574092452,0.39467345555279904,0.4618408574092452,0.5182054629069662,0.4720816358487199,0.3400302315941395,0.4434391101166086,0.5182054629069662,0.39467345555279904,0.2928625207116946,0.523657493038397,0.36034073053221954,0.3922869147607704,0.523657493038397,2D AE mixed-T exclusion,6,normalized_delta,128
2,0.3208527122467068,0.2632871420165616,0.3208527122467068,0.37091793651902655,0.30867672560084775,0.2525207333491708,0.310705131823015,0.37091793651902655,0.2632871420165616,0.24837433714716833,0.1985011056849831,0.3414337037817428,0.26276971553796474,0.3414337037817428,2D AE mixed-T exclusion,6,normalized_delta,128
3,0.22647466701099758,0.2307520668965216,0.22647466701099758,0.3447904914326397,0.12290785665463384,0.15559019681006722,0.2077628482991136,0.3447904914326397,0.2307520668965216,0.20287509349749444,0.15339588538106336,0.3323755228401799,0.22954883390624592,0.3323755228401799,2D AE mixed-T exclusion,6,normalized_delta,128
4,0.21803416977396656,0.23652117030533254,0.21803416977396656,0.33807433716833696,0.11173243977155926,0.14538857657760118,0.19839845117249913,0.33807433716833696,0.23652117030533254,0.2099765648252945,0.16330488173193053,0.33286156964635377,0.23538100540119297,0.33286156964635377,2D AE mixed-T exclusion,6,normalized_delta,128
5,0.21534063508254384,0.2328291571581842,0.21534063508254384,0.33519393680733006,0.10844987972935606,0.1426987451456527,0.1954475205607796,0.33519393680733006,0.2328291571581842,0.204586068438267,0.16007298868345587,0.329706166790014,0.2314550746372456,0.329706166790014,2D AE mixed-T exclusion,6,normalized_delta,128
6,0.21296564362559395,0.228159558208798,0.21296564362559395,0.3323586469856926,0.10643260809055283,0.14111734072464396,0.19330286526696314,0.3323586469856926,0.228159558208798,0.20105543281595678,0.14823152536624357,0.3315769965515325,0.22695465157791095,0.3315769965515325,2D AE mixed-T exclusion,6,normalized_delta,128
7,0.21033583922877405,0.22664410832415646,0.21033583922877405,0.32943025636313017,0.1042773930776077,0.13921308157002787,0.1909735770035886,0.32943025636313017,0.22664410832415646,0.20209498289586145,0.13594818765689667,0.3386853418239441,0.22557617079223405,0.3386853418239441,2D AE mixed-T exclusion,6,normalized_delta,128
8,0.20603873927417488,0.224959753507811,0.20603873927417488,0.32342312719216354,0.1015177840601858,0.13699919734725838,0.18731336953320257,0.32342312719216354,0.224959753507811,0.20043630289171446,0.1354310016490911,0.335416212095879,0.22376117221222822,0.335416212095879,2D AE mixed-T exclusion,6,normalized_delta,128
9,0.2023090101368262,0.22215722664837323,0.2023090101368262,0.3179853175689018,0.09907532319241265,0.13436643702687687,0.1838090259293971,0.3179853175689018,0.22215722664837323,0.20553717372116653,0.12490897470791089,0.3323305644045927,0.2209255709445567,0.3323305644045927,2D AE mixed-T exclusion,6,normalized_delta,128
10,0.19909195645611408,0.22266022064425844,0.19909195645611408,0.3134975968653313,0.09632059979065591,0.1321261864929703,0.1806481277163192,0.3134975968653313,0.22266022064425844,0.20542505928166607,0.12304196756725248,0.3358855043010982,0.22145084371667223,0.3358855043010982,2D AE mixed-T exclusion,6,normalized_delta,128
11,0.19631891796898038,0.2195018633270425,0.19631891796898038,0.3099654835134374,0.09450045521296627,0.13000625306591523,0.17815739726410632,0.3099654835134374,0.2195018633270425,0.1996871160548874,0.12162024414558945,0.33358538110103264,0.2182975804338365,0.33358538110103264,2D AE mixed-T exclusion,6,normalized_delta,128
12,0.19423194855557455,0.22261893138758415,0.19423194855557455,0.3066482259155802,0.09344317517069634,0.1287698787761121,0.17628709328746286,0.3066482259155802,0.22261893138758415,0.2064258295750404,0.12357856907734746,0.3340491540215321,0.22135118422463998,0.3340491540215321,2D AE mixed-T exclusion,6,normalized_delta,128
13,0.19229914719109847,0.22399819479736743,0.19229914719109847,0.3038010256328549,0.09251473298656951,0.12709653803658527,0.17447076555200322,0.3038010256328549,0.22399819479736743,0.21221067692014448,0.12262914114582696,0.3335772240044255,0.22280568069013232,0.3335772240044255,2D AE mixed-T exclusion,6,normalized_delta,128
14,0.19037802322878508,0.2257372677600315,0.19037802322878508,0.3005635830479447,0.09175368496357442,0.12539033314666412,0.17256920038606108,0.3005635830479447,0.2257372677600315,0.20930430780046005,0.1255685562794832,0.33876756374283057,0.22454680927425796,0.33876756374283057,2D AE mixed-T exclusion,6,normalized_delta,128
15,0.188669881947193,0.22313906535207367,0.188669881947193,0.2983529739756779,0.09105326434461727,0.12338064445536683,0.17092896092522067,0.2983529739756779,0.22313906535207367,0.20774555862435398,0.11991515556399367,0.3383240659623162,0.22199492671688792,0.3383240659623162,2D AE mixed-T exclusion,6,normalized_delta,128
16,0.1867589092619889,0.22367646984123551,0.1867589092619889,0.29488831921273817,0.0906086929628814,0.12164311837338798,0.16904671018300252,0.29488831921273817,0.22367646984123551,0.20534643344581127,0.12263077359009338,0.33960973873342337,0.22252898192310933,0.33960973873342337,2D AE mixed-T exclusion,6,normalized_delta,128
17,0.18478841224741555,0.22792225638743002,0.18478841224741555,0.29144844905097783,0.0901712555831983,0.12014514158296252,0.16725494873904623,0.29144844905097783,0.22792225638743002,0.20925215932917088,0.12996602061351664,0.3408719376734409,0.22669670587204283,0.3408719376734409,2D AE mixed-T exclusion,6,normalized_delta,128
18,0.1818591172130345,0.22903437543733057,0.1818591172130345,0.28653367810599756,0.0895002189060908,0.11830488503224103,0.16477959401477646,0.28653367810599756,0.22903437543733057,0.2135911080614723,0.12767314692150408,0.3422439145512487,0.22783605651140837,0.3422439145512487,2D AE mixed-T exclusion,6,normalized_delta,128
19,0.17894962481611787,0.23394825242225292,0.17894962481611787,0.2818685404519628,0.08847197971669014,0.11624889834378689,0.16219647283747993,0.2818685404519628,0.23394825242225292,0.23031733926395548,0.1269566819843787,0.3417542920619445,0.2330094377700929,0.3417542920619445,2D AE mixed-T exclusion,6,normalized_delta,128
