epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.4250893047113846,0.3959579427133907,0.42355973334457125,0.05926765717988672,1.411939221589106,0.15119433150403103,0.07795600655505872,0.42508930420702057,1.411939221589106,0.47128385649957205,0.16223597672322523,0.10208854126364818,0.07138191262561931,1.2481253390962428,0.39595794242718385,1.2481253390962428,shared4,6,normalized_delta,128
12,0.4240818724114851,0.3969699510119178,0.42317165623082337,0.059022837969668625,1.4086181222212975,0.15099380942341678,0.07769272491915795,0.42408187363338523,1.4086181222212975,0.47236966971941147,0.16408710693388354,0.1056616228596554,0.06884655012590847,1.2492845264583707,0.39696995159445453,1.2492845264583707,shared4,6,normalized_delta,128
13,0.423420215600556,0.39745578110924823,0.4228192664938426,0.05906780939156037,1.406547514657861,0.15046243903799705,0.077603102145633,0.4234202163082628,1.406547514657861,0.4737504228007181,0.16363372320949796,0.10284934326888544,0.06865558133501073,1.2546844764542673,0.39745578106691537,1.2546844764542673,shared4,6,normalized_delta,128
14,0.42249506995042585,0.40076241922001593,0.42173768404999007,0.05879076257701914,1.4037087175572454,0.1503224357235243,0.07715836327798213,0.42249506978394274,1.4037087175572454,0.4780228587066232,0.16594095106269766,0.10478464408000938,0.07092573048303956,1.2613983434650737,0.4007624172727051,1.2613983434650737,shared4,6,normalized_delta,128
15,0.42106699330196534,0.398250827087244,0.42033296135453246,0.058558063082750834,1.3986506779778916,0.1496142169170691,0.07744501998505524,0.4210669944906917,1.3986506779778916,0.4733407106618636,0.16637915268672904,0.10591409813701046,0.07167556411457862,1.2490344875061465,0.39825082561111613,1.2490344875061465,shared4,6,normalized_delta,128
16,0.4202567303164968,0.396613058718768,0.42011202899321404,0.05831686950640109,1.3962173241738594,0.14938809701283326,0.0771046316774567,0.4202567305926376,1.3962173241738594,0.470429726357281,0.1678394671794572,0.10483743542650707,0.07097177709574284,1.2428035526407566,0.3966130580856159,1.2428035526407566,shared4,6,normalized_delta,128
17,0.419436419387606,0.4008649094067072,0.4192642824316402,0.05878449761920601,1.3929963818011624,0.1488122840886223,0.07715251850883297,0.4194364205044559,1.3929963818011624,0.4767281155694615,0.16694407724212162,0.10696445958755116,0.07172082789360064,1.2578302683095215,0.4008649082581987,1.2578302683095215,shared4,6,normalized_delta,128
18,0.4179773414630374,0.3967154433015778,0.41834099276241965,0.05813561793967177,1.3884990582915913,0.14858920418591015,0.07668548857788297,0.41797734224876404,1.3884990582915913,0.47164623810368567,0.16419994506410696,0.10433290830699234,0.06838920384115381,1.2499397180886136,0.3967154438252167,1.2499397180886136,shared4,6,normalized_delta,128
19,0.416710226862915,0.3996567731436062,0.41673505542146183,0.05806846536774591,1.384302731003799,0.1480109306361949,0.07645877789814114,0.41671022622647025,1.384302731003799,0.475746204406612,0.16464880726524728,0.10559860491764404,0.07026317948659536,1.2581164995907794,0.3996567728150665,1.2581164995907794,shared4,6,normalized_delta,128
20,0.41509864964868903,0.39878534128072235,0.41517878654056617,0.058002143127642236,1.3786835748318946,0.1471046102294664,0.07660427240846497,0.4150986501493671,1.3786835748318946,0.47579853195446753,0.16339669818713848,0.10449970040558708,0.06881487450521925,1.2584300939391253,0.3987853417592675,1.2584300939391253,shared4,6,normalized_delta,128
21,0.4131185316473324,0.40259704406082397,0.41322870601686135,0.057345386390576736,1.3724270294712841,0.14648433009010192,0.07621738037443412,0.4131185315815992,1.3724270294712841,0.4811908744952895,0.16292172808406263,0.10640204517472639,0.0686410112976439,1.2724233938182297,0.40259704459366563,1.2724233938182297,shared4,6,normalized_delta,128
22,0.41206992250476476,0.40350121029987635,0.413044951580917,0.056956060530524454,1.368913063076681,0.14589498272671864,0.07651558492607917,0.4120699228150008,1.368913063076681,0.4820330311128273,0.1628833822832395,0.10563190283967926,0.06962688586015711,1.2758626709342473,0.4035012104793308,1.2758626709342473,shared4,6,normalized_delta,128
23,0.40968660365465764,0.40603104822720465,0.4102134795019054,0.05667823092830134,1.3610091318713013,0.1451169709308874,0.07594208082179281,0.40968660363807075,1.3610091318713013,0.48479843640280335,0.1649899994807222,0.10590993019240529,0.07118695683541741,1.2820373017326174,0.4060310470602906,1.2820373017326174,shared4,6,normalized_delta,128
24,0.407716290931903,0.4021744261028267,0.40850536969532125,0.05656102143896444,1.3540928098016805,0.1445035004010301,0.0757078269550621,0.40771628964918427,1.3540928098016805,0.48190160310668906,0.16341537058265077,0.10402722117811324,0.06802289065695091,1.2732322208966191,0.40217442582858354,1.2732322208966191,shared4,6,normalized_delta,128
