source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.7229048806706582,0.10857394214748876,0.0635535199374179,5.566974658588464e-07,0.0015334364637965337,0.00013084290039842018
depablo_low_temp,10,20,20,20,0.7942886939904606,0.11264550519532487,0.08909196724582674,3.6649924344267505e-07,0.0012149247835623101,9.538951562717556e-05
depablo_low_temp,25,20,20,20,0.924962816208558,0.07109205707877425,0.1113451632350467,2.0820327089055014e-07,0.0006710755173116922,0.00016100260909297505
depablo_low_temp,50,20,20,20,0.9589389623258979,0.05247145299879129,0.12192390929122102,5.915700583614125e-07,0.000462477351538837,0.0003568227810319513
depablo_low_temp,75,20,20,20,0.9454836034816758,0.060026414370252135,0.1271388104990921,1.4707502536737137e-06,0.000711720809340477,0.0006537760753417387
depablo_low_temp,100,20,20,20,0.8979637894839494,0.0827726094569444,0.1309363081666797,3.1240314598335316e-06,0.0011909518390893937,0.0010919042339082806
depablo_mixed_temp,5,20,20,20,-0.14033168075942126,0.39306696568424054,0.22679945757564682,1.816503691713933e-05,0.0028409525082679467,0.0010046924682683312
depablo_mixed_temp,10,20,20,20,0.31434798510319806,0.2679009018520534,0.17922109704665723,2.2572518915353612e-05,0.0034806646493962035,0.0008759316500800196
depablo_mixed_temp,25,20,20,20,0.23389788324372107,0.27894838639343356,0.18142652653321048,2.2317554753215062e-05,0.0037527798558585346,0.0012366084934910758
depablo_mixed_temp,50,20,20,20,0.7209731975746666,0.13349538320549398,0.12905106469273595,2.039178066581826e-05,0.0025501947849988936,0.0012376240367302672
depablo_mixed_temp,75,20,20,20,0.8118722553159898,0.12244503409433297,0.1721180025747532,2.3657090378037537e-05,0.0033160537481307984,0.0010662356740795075
depablo_mixed_temp,100,20,20,20,0.8000397294458098,0.11556191195358383,0.12643548055144446,2.805698317160932e-05,0.0023209480568766594,0.0015616256772773341
lj_noisy,5,20,20,20,-27.11809527467094,0.16382956671280033,0.0012192600578043978,1.941991330411952e-07,0.0009975947497878224,0.00010792556349770166
lj_noisy,10,20,20,20,-10.224263004409037,0.12983260885661216,0.002153844244672589,1.242937893941587e-07,0.0006722140882629901,9.867950429907069e-05
lj_noisy,25,20,20,20,-1.4979358165687464,0.06863443111637206,0.004116859972161529,3.41569700879063e-07,0.0003734617261216044,0.0002648316934937611
lj_noisy,50,20,20,20,-0.09912751319354762,0.05672015934279771,0.004765160046327359,1.7114191393829969e-06,0.0005300384480506181,0.0004285971459466964
lj_noisy,75,20,20,20,-0.17159402590606332,0.057830467924475236,0.005096114207392416,4.420905236202089e-06,0.0006408574059605599,0.0006350188283249736
lj_noisy,100,20,20,20,-1.320740789708979,0.08055116721345441,0.005310082358180217,9.5442077736152e-06,0.0014686244539916515,0.000952009717002511
reid,5,20,20,20,0.010064782087323754,0.12116436669906064,0.02154076783415691,8.699354263619341e-08,0.0006454210728406906,0.0001595770849235123
reid,10,20,20,20,0.3813139652965536,0.10642547641369433,0.028346618455362994,7.238017785127226e-08,0.0004452833323739469,0.00019438857398199617
reid,25,20,20,20,0.768277563273362,0.07247107849108267,0.034074291474254684,2.8241838219145165e-07,0.00024547589709982275,0.0002842183081156691
reid,50,20,20,20,0.940005061953104,0.038474916679690524,0.03674579830514,1.3369604204171992e-06,0.000470324931666255,0.0002852700104995165
reid,75,20,20,20,0.9431188633979092,0.03674676275212839,0.03814548712888468,3.3760850982389456e-06,0.0007529064081609249,0.0004134772272664122
reid,100,20,20,20,0.8076259043951376,0.07408819816851939,0.039261933802947645,6.899824268202792e-06,0.001682898821309209,0.0007558759010862559
