epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,1.0004210472106934,0.7852491140365601,1.0004210472106934,1.144621546700364e-05,1.0147050619125366,0.9861370921134949,0.7852491140365601,8.807706763036549e-06,1.4354677200317383,0.13503049314022064,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
