epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.43751099296774365,0.4013097318358297,0.43751099296774365,0.47857425842255513,0.4479746537855421,0.34682827753215023,0.42445906324674915,0.47857425842255513,0.4013097318358297,0.30709939915686846,0.5299795365059062,0.3614349667178957,0.39950463412689013,0.5299795365059062,2D AE mixed-T exclusion,4,normalized_delta,192
2,0.3194290706838215,0.23742737262410687,0.3194290706838215,0.3653267110643336,0.3123848023617617,0.2531142417989923,0.31027525174169585,0.3653267110643336,0.23742737262410687,0.20790642496456016,0.1574558246488634,0.34318308640075357,0.23618177867139237,0.34318308640075357,2D AE mixed-T exclusion,4,normalized_delta,192
3,0.21894279822416035,0.22466980054535315,0.21894279822416035,0.3396809180110005,0.10994303043845703,0.14754964825143083,0.19905786556696278,0.3396809180110005,0.22466980054535315,0.19789045939885794,0.1347768768374073,0.3371069109116338,0.223258082382633,0.3371069109116338,2D AE mixed-T exclusion,4,normalized_delta,192
4,0.21397727019886353,0.22474052327815508,0.21397727019886353,0.33507396447510324,0.10452108906141977,0.14242260679470287,0.1940058867770753,0.33507396447510324,0.22474052327815508,0.1977890545249659,0.13242116169758925,0.3401755371278054,0.2234619177834535,0.3401755371278054,2D AE mixed-T exclusion,4,normalized_delta,192
5,0.21197581612777963,0.22308678328346937,0.21197581612777963,0.3322976858456012,0.103360992024254,0.14018146891219685,0.19194671559401735,0.3322976858456012,0.22308678328346937,0.19806934806686688,0.1307870151842699,0.3361382060390162,0.22166485643005096,0.3361382060390162,2D AE mixed-T exclusion,4,normalized_delta,192
6,0.21008021862214665,0.22269143749867296,0.21008021862214665,0.3299417553426529,0.10110289764095952,0.1390135163940873,0.19001938979256658,0.3299417553426529,0.22269143749867296,0.19853758262817134,0.12816218741630253,0.33781370844593955,0.22150449283013782,0.33781370844593955,2D AE mixed-T exclusion,4,normalized_delta,192
7,0.20843922493724587,0.22550685933695327,0.20843922493724587,0.32766874167624843,0.10029281464407012,0.137944628398528,0.1886353949062822,0.32766874167624843,0.22550685933695327,0.2023220998358893,0.13297301825920219,0.3376463556515151,0.2243138245822022,0.3376463556515151,2D AE mixed-T exclusion,4,normalized_delta,192
8,0.20640832439832535,0.2209859594763818,0.20640832439832535,0.32503421051464115,0.09836869940267574,0.1365166798806344,0.18663986326598378,0.32503421051464115,0.2209859594763818,0.19786228558563806,0.12540634014692745,0.3360367925347466,0.21976847275577072,0.3360367925347466,2D AE mixed-T exclusion,4,normalized_delta,192
9,0.2038386727734527,0.22203050457198728,0.2038386727734527,0.3208901608763114,0.09687184296766722,0.13479906680859743,0.1841870235508587,0.3208901608763114,0.22203050457198728,0.20091119388792109,0.12467672061665278,0.33668516966465273,0.22075769472307552,0.33668516966465273,2D AE mixed-T exclusion,4,normalized_delta,192
10,0.20129153547977258,0.21982297939677717,0.20129153547977258,0.31751433118092653,0.09502887988353866,0.13257147513452394,0.18170489539966303,0.31751433118092653,0.21982297939677717,0.19580207580571718,0.126710110209196,0.33291203898230665,0.2184747416657399,0.33291203898230665,2D AE mixed-T exclusion,4,normalized_delta,192
11,0.19918211483351925,0.2191396621419183,0.19918211483351925,0.31553907655378005,0.0939279606311084,0.12895486724015398,0.17947396814168082,0.31553907655378005,0.2191396621419183,0.1961590263650733,0.12176033514551818,0.33556768360890843,0.2178290150398333,0.33556768360890843,2D AE mixed-T exclusion,4,normalized_delta,192
12,0.1968060367696027,0.2210159300139557,0.1968060367696027,0.3124785567393947,0.09261985515537101,0.1253061737636928,0.1768015285528195,0.3124785567393947,0.2210159300139557,0.1980427994561243,0.12583912288230892,0.3356164985409889,0.21983280695980736,0.3356164985409889,2D AE mixed-T exclusion,4,normalized_delta,192
13,0.1944564093784371,0.22286340421237422,0.1944564093784371,0.3104488859829852,0.09111828908165437,0.12143204481792545,0.17433307329418835,0.3104488859829852,0.22286340421237422,0.19975523225358746,0.12768285890158854,0.33822548152927895,0.22188785756148496,0.33822548152927895,2D AE mixed-T exclusion,4,normalized_delta,192
14,0.1921744211237765,0.2242742020294982,0.1921744211237765,0.3079907460333399,0.09008379788576339,0.11714872776747386,0.17174109056219236,0.3079907460333399,0.2242742020294982,0.2022904787668364,0.13130308203521723,0.33599937541753444,0.22319764540652934,0.33599937541753444,2D AE mixed-T exclusion,4,normalized_delta,192
15,0.18936200222897065,0.22609662147179405,0.18936200222897065,0.30490266945921085,0.08820626487687468,0.11327339890272378,0.1687941110796031,0.30490266945921085,0.22609662147179405,0.20259912246640058,0.13424679578134888,0.3377817703386475,0.22487589619546564,0.3377817703386475,2D AE mixed-T exclusion,4,normalized_delta,192
16,0.18672026378858578,0.22655791894314772,0.18672026378858578,0.3016594123644473,0.0869641275017739,0.10938793957584123,0.16600382648068748,0.3016594123644473,0.22655791894314772,0.19419169553278132,0.14483760405871038,0.33752347401245253,0.22551759120131476,0.33752347401245253,2D AE mixed-T exclusion,4,normalized_delta,192
17,0.1841003843988449,0.22520267211663675,0.1841003843988449,0.2981608755635114,0.08538345897447841,0.10701546964581335,0.16351993472793439,0.2981608755635114,0.22520267211663675,0.2010957714284156,0.13772163774793675,0.3331470456243934,0.22398815160024857,0.3331470456243934,2D AE mixed-T exclusion,4,normalized_delta,192
18,0.1806138470424852,0.22825746572822503,0.1806138470424852,0.2933737887847064,0.08340971071114284,0.10411704447514131,0.1603001813236635,0.2933737887847064,0.22825746572822503,0.20247384028984827,0.1386470756199407,0.3406285480130464,0.22724982130761182,0.3406285480130464,2D AE mixed-T exclusion,4,normalized_delta,192
19,0.17761705780061057,0.23247068526977938,0.17761705780061057,0.2894532811260562,0.0818054115575065,0.10076524098246602,0.1573413112220096,0.2894532811260562,0.23247068526977938,0.2102487932969915,0.14598225919578814,0.3382630553978838,0.23149803596355448,0.3382630553978838,2D AE mixed-T exclusion,4,normalized_delta,192
