split,source,sim_idx,frame,z0,z1,z2,z3
train,lj_noisy,0,0,0.42129820585250854,0.5156144499778748,-0.3169788420200348,0.3240206837654114
train,lj_noisy,0,10,0.22087882459163666,0.004856800194829702,-0.13208331167697906,0.06578133255243301
train,lj_noisy,0,20,0.031978290528059006,-0.47668737173080444,0.04177103564143181,-0.17717567086219788
train,lj_noisy,0,30,-0.16705067455768585,-0.9847688674926758,0.22430060803890228,-0.43265217542648315
train,lj_noisy,0,40,-0.38346362113952637,-1.5384248495101929,0.4220336675643921,-0.710040807723999
train,lj_noisy,0,50,-0.6155572533607483,-2.133702278137207,0.6334525346755981,-1.0072684288024902
train,lj_noisy,0,60,-0.8674902319908142,-2.7806203365325928,0.8622377514839172,-1.3294482231140137
train,lj_noisy,0,70,-1.1404248476028442,-3.482048273086548,1.1094452142715454,-1.6780178546905518
train,lj_noisy,0,80,-1.433261513710022,-4.234097480773926,1.3744549751281738,-2.0516695976257324
train,lj_noisy,0,90,-1.7421631813049316,-5.026988983154297,1.6536176204681396,-2.4454855918884277
train,lj_noisy,0,100,-2.067556619644165,-5.8618879318237305,1.947300672531128,-2.859957218170166
train,lj_noisy,1,0,0.2997523248195648,0.18091212213039398,-0.20321989059448242,0.15960772335529327
train,lj_noisy,1,10,0.06098046153783798,-0.42802631855010986,0.0161769837141037,-0.1472134292125702
train,lj_noisy,1,20,-0.1789451688528061,-1.0428228378295898,0.23612484335899353,-0.4553895592689514
train,lj_noisy,1,30,-0.44151875376701355,-1.716322422027588,0.4761032462120056,-0.791792631149292
train,lj_noisy,1,40,-0.7245790362358093,-2.4441895484924316,0.7340389490127563,-1.1537046432495117
train,lj_noisy,1,50,-1.0331345796585083,-3.2386043071746826,1.014481544494629,-1.5473172664642334
train,lj_noisy,1,60,-1.3691438436508179,-4.104180812835693,1.3192919492721558,-1.97506582736969
train,lj_noisy,1,70,-1.7327334880828857,-5.041234970092773,1.6486568450927734,-2.4371302127838135
train,lj_noisy,1,80,-2.1265182495117188,-6.056065559387207,2.0049829483032227,-2.936758041381836
train,lj_noisy,1,90,-2.550551414489746,-7.1488189697265625,2.3884117603302,-3.4740333557128906
train,lj_noisy,1,100,-3.001054286956787,-8.310046195983887,2.7959818840026855,-4.044523239135742
train,lj_noisy,2,0,0.39126521348953247,0.42626121640205383,-0.288778156042099,0.28185975551605225
train,lj_noisy,2,10,0.15527543425559998,-0.17589721083641052,-0.07131987065076828,-0.022058403119444847
train,lj_noisy,2,20,-0.07518062740564346,-0.7666497230529785,0.1407974660396576,-0.3189525008201599
train,lj_noisy,2,30,-0.3081912398338318,-1.3666080236434937,0.35478293895721436,-0.6189464926719666
train,lj_noisy,2,40,-0.5493905544281006,-1.9894216060638428,0.5756300687789917,-0.9290331602096558
train,lj_noisy,2,50,-0.7987344264984131,-2.634706735610962,0.8033966422080994,-1.249228835105896
train,lj_noisy,2,60,-1.05678391456604,-3.303640127182007,1.0385764837265015,-1.5801682472229004
train,lj_noisy,2,70,-1.3285801410675049,-4.009581565856934,1.2853832244873047,-1.927879810333252
train,lj_noisy,2,80,-1.6175603866577148,-4.760923385620117,1.5466619729995728,-2.296325922012329
train,lj_noisy,2,90,-1.9244482517242432,-5.559764385223389,1.8228564262390137,-2.6862330436706543
train,lj_noisy,2,100,-2.253910541534424,-6.417381286621094,2.1180343627929688,-3.103311061859131
train,lj_noisy,3,0,0.40543892979621887,0.4566352963447571,-0.3028463125228882,0.2989767789840698
train,lj_noisy,3,10,0.1445881575345993,-0.20625504851341248,-0.06321995705366135,-0.0358479768037796
train,lj_noisy,3,20,-0.107614666223526,-0.850186288356781,0.1678849756717682,-0.35936060547828674
train,lj_noisy,3,30,-0.37801122665405273,-1.5427409410476685,0.41482001543045044,-0.7057434320449829
train,lj_noisy,3,40,-0.6724130511283875,-2.298269033432007,0.6828209757804871,-1.082261085510254
train,lj_noisy,3,50,-0.9942950010299683,-3.125363826751709,0.9750510454177856,-1.4933037757873535
train,lj_noisy,3,60,-1.3383210897445679,-4.012732028961182,1.2867332696914673,-1.932526707649231
train,lj_noisy,3,70,-1.703999400138855,-4.958785533905029,1.6175659894943237,-2.3993337154388428
train,lj_noisy,3,80,-2.091265916824341,-5.963096618652344,1.967612385749817,-2.8937268257141113
train,lj_noisy,3,90,-2.504601001739502,-7.035789489746094,2.340545654296875,-3.4209017753601074
train,lj_noisy,3,100,-2.946709394454956,-8.18311595916748,2.738694906234741,-3.9841456413269043
train,lj_noisy,4,0,0.3191819489002228,0.2193300426006317,-0.21973243355751038,0.18292933702468872
train,lj_noisy,4,10,0.09884051978588104,-0.34210076928138733,-0.016993146389722824,-0.10018418729305267
train,lj_noisy,4,20,-0.11962634325027466,-0.9010666012763977,0.18380005657672882,-0.3808816075325012
train,lj_noisy,4,30,-0.3512212634086609,-1.4947426319122314,0.3960806131362915,-0.6779876351356506
train,lj_noisy,4,40,-0.5914026498794556,-2.1129109859466553,0.615839421749115,-0.9860706329345703
train,lj_noisy,4,50,-0.8450186848640442,-2.767390012741089,0.8473563194274902,-1.3110768795013428
train,lj_noisy,4,60,-1.1119742393493652,-3.458258867263794,1.0904548168182373,-1.652863621711731
train,lj_noisy,4,70,-1.3953540325164795,-4.1933207511901855,1.3478331565856934,-2.0152692794799805
train,lj_noisy,4,80,-1.6951062679290771,-4.97280740737915,1.6193263530731201,-2.398193120956421
train,lj_noisy,4,90,-2.0129451751708984,-5.8017683029174805,1.906308889389038,-2.803783893585205
