model,dimension,seed,source,coordinate,n,pearson,spearman,coordinate_std
shared3,8,456,depablo_low_temp,pc5,20,-0.08763309178525074,-0.22255639097744356,0.03175315021716598
shared3,8,456,depablo_low_temp,pc6,20,-0.9574286392565822,-0.9669172932330825,0.023070420151575004
shared3,8,456,depablo_low_temp,pc7,20,0.09553571348421212,0.14436090225563908,0.0016261578030564818
shared3,8,456,depablo_low_temp,pc8,20,-0.19610246660294434,-0.29323308270676685,0.0006891162419134846
shared3,8,456,depablo_mixed_temp,z0,20,-0.36478878629413736,-0.34586466165413526,0.11143061904969703
shared3,8,456,depablo_mixed_temp,z1,20,0.10877125791391641,0.20902255639097742,0.25816392287042844
shared3,8,456,depablo_mixed_temp,z2,20,-0.5792674512481882,-0.6,0.10582575606346065
shared3,8,456,depablo_mixed_temp,z3,20,-0.17882669394234943,-0.22105263157894736,0.43517404697510254
shared3,8,456,depablo_mixed_temp,z4,20,0.8044341298687645,0.8150375939849623,0.1317173329527192
shared3,8,456,depablo_mixed_temp,z5,20,0.5933793176862168,0.5714285714285714,0.09144822427292672
shared3,8,456,depablo_mixed_temp,z6,20,-0.026640808781568635,0.07368421052631578,0.52748240332572
shared3,8,456,depablo_mixed_temp,z7,20,-0.7473639631282474,-0.6962406015037594,0.2466466094187354
shared3,8,456,depablo_mixed_temp,pc1,20,-0.34680802981257514,-0.2992481203007519,0.5843369249639909
shared3,8,456,depablo_mixed_temp,pc2,20,-0.11221553736389,-0.007518796992481202,0.5208430751336678
shared3,8,456,depablo_mixed_temp,pc3,20,0.6939520527194608,0.6902255639097743,0.1649699948842929
shared3,8,456,depablo_mixed_temp,pc4,20,0.9186573801461669,0.8601503759398496,0.055321790318433
shared3,8,456,depablo_mixed_temp,pc5,20,-0.23698111390457366,-0.2601503759398496,0.03163781169509568
shared3,8,456,depablo_mixed_temp,pc6,20,-0.9444539434837965,-0.9443609022556391,0.020469715344677026
shared3,8,456,depablo_mixed_temp,pc7,20,0.2339625437505337,0.2571428571428572,0.0014853321765573723
shared3,8,456,depablo_mixed_temp,pc8,20,-0.49989596033775646,-0.42556390977443603,0.0006941133560298724
shared3,8,456,reid,z0,20,-0.03095412293778264,0.007518796992481202,0.05826303741650541
shared3,8,456,reid,z1,20,0.22108150151033415,0.17744360902255638,0.14529833191420477
shared3,8,456,reid,z2,20,-0.3240948364843043,-0.3293233082706767,0.055478231964167665
shared3,8,456,reid,z3,20,-0.30261995697140825,-0.24060150375939846,0.24418646896711202
shared3,8,456,reid,z4,20,0.24144204842885125,0.23609022556390977,0.04718037766255542
shared3,8,456,reid,z5,20,-0.07598713049368486,-0.15789473684210525,0.04761519285380658
shared3,8,456,reid,z6,20,0.2395059936890611,0.16541353383458643,0.28380946729847195
shared3,8,456,reid,z7,20,-0.20828002639219356,-0.12932330827067667,0.09978055668005369
shared3,8,456,reid,pc1,20,-0.2556301899887469,-0.22556390977443608,0.3230579879128783
shared3,8,456,reid,pc2,20,0.241628278276225,0.18646616541353384,0.26877353224341194
shared3,8,456,reid,pc3,20,-0.29022811179215485,-0.2646616541353383,0.06754084086262785
shared3,8,456,reid,pc4,20,0.8835450666772589,0.8421052631578947,0.021102376323111783
shared3,8,456,reid,pc5,20,-0.6429519041326933,-0.6225563909774435,0.024056593367975068
shared3,8,456,reid,pc6,20,0.5767510259766738,0.4541353383458646,0.004031072340559906
shared3,8,456,reid,pc7,20,0.28585424076338156,0.1413533834586466,0.0006089313411127168
shared3,8,456,reid,pc8,20,0.42175357125471463,0.4300751879699248,0.000357678778423962
shared3,8,786,depablo_low_temp,z0,20,-0.640749917065742,-0.6481203007518795,0.16785409685904665
shared3,8,786,depablo_low_temp,z1,20,0.8822630435130038,0.7834586466165413,0.22904787600529533
shared3,8,786,depablo_low_temp,z2,20,0.07277621686827031,0.20902255639097742,0.3898711990672042
shared3,8,786,depablo_low_temp,z3,20,-0.9475577446131016,-0.9624060150375938,0.22782579469689446
shared3,8,786,depablo_low_temp,z4,20,-0.2373499300167366,-0.13383458646616542,0.40411907267356983
shared3,8,786,depablo_low_temp,z5,20,0.0636323200484005,0.21052631578947367,0.24144916329364588
shared3,8,786,depablo_low_temp,z6,20,0.3161222087848187,0.16842105263157892,0.2954380463954047
shared3,8,786,depablo_low_temp,z7,20,0.6029064036212914,0.4676691729323308,0.6974356147495366
shared3,8,786,depablo_low_temp,pc1,20,-0.25096763239710956,-0.33684210526315783,0.5670862152428697
shared3,8,786,depablo_low_temp,pc2,20,-0.22874159783085296,-0.10075187969924812,0.48644060992220106
shared3,8,786,depablo_low_temp,pc3,20,0.7078881117675009,0.544360902255639,0.7206153299894955
shared3,8,786,depablo_low_temp,pc4,20,0.9102944494679327,0.7263157894736841,0.04506839146376868
shared3,8,786,depablo_low_temp,pc5,20,-0.8486883793448533,-0.6947368421052631,0.013075471783948314
shared3,8,786,depablo_low_temp,pc6,20,0.9212078270445455,0.793984962406015,0.008833453515313394
shared3,8,786,depablo_low_temp,pc7,20,-0.8864949619156881,-0.8796992481203006,0.008436647124366448
shared3,8,786,depablo_low_temp,pc8,20,-0.19879960991139445,-0.2571428571428572,0.0017568761000712188
shared3,8,786,depablo_mixed_temp,z0,20,-0.7546273099432484,-0.7127819548872181,0.13823194961168828
shared3,8,786,depablo_mixed_temp,z1,20,0.9433846175277669,0.9428571428571428,0.19099456994582079
shared3,8,786,depablo_mixed_temp,z2,20,0.3402307782819679,0.4015037593984962,0.256880527191633
shared3,8,786,depablo_mixed_temp,z3,20,-0.9576582268497891,-0.9518796992481202,0.21291078429139906
shared3,8,786,depablo_mixed_temp,z4,20,-0.114583625703498,-0.15789473684210525,0.2399987264054484
shared3,8,786,depablo_mixed_temp,z5,20,0.31094523442844646,0.3578947368421052,0.15208635268793355
shared3,8,786,depablo_mixed_temp,z6,20,0.054093889246748225,-0.019548872180451125,0.290934492011722
shared3,8,786,depablo_mixed_temp,z7,20,0.36290894628935727,0.306766917293233,0.6582696298516897
shared3,8,786,depablo_mixed_temp,pc1,20,-0.5139943830349386,-0.49022556390977434,0.3851849635206197
shared3,8,786,depablo_mixed_temp,pc2,20,0.02208368533713078,0.08872180451127819,0.510361168561838
shared3,8,786,depablo_mixed_temp,pc3,20,0.5621419804370278,0.5413533834586466,0.5960554942948464
shared3,8,786,depablo_mixed_temp,pc4,20,0.9405094148006932,0.8601503759398496,0.03564367368971903
shared3,8,786,depablo_mixed_temp,pc5,20,-0.8145987037891018,-0.7849624060150376,0.00982126763951522
shared3,8,786,depablo_mixed_temp,pc6,20,0.8773452276486434,0.8270676691729323,0.00719817818242422
shared3,8,786,depablo_mixed_temp,pc7,20,-0.8816734177347206,-0.8616541353383457,0.007642033745460056
shared3,8,786,depablo_mixed_temp,pc8,20,-0.5480795455864279,-0.5669172932330826,0.0013416383816714603
shared3,8,786,reid,z0,20,-0.22045211754350916,-0.3082706766917293,0.06709745963494956
shared3,8,786,reid,z1,20,-0.5614809587322771,-0.58796992481203,0.0572080118390991
shared3,8,786,reid,z2,20,0.39137769014388346,0.4015037593984962,0.21228366713087424
shared3,8,786,reid,z3,20,0.23880516398195908,0.14736842105263157,0.03606363872889077
shared3,8,786,reid,z4,20,0.4041846467212782,0.40451127819548865,0.21449763850481574
shared3,8,786,reid,z5,20,0.3212796128399269,0.3578947368421052,0.12757697887906463
shared3,8,786,reid,z6,20,-0.22710025652479268,-0.2421052631578947,0.16050925854339163
shared3,8,786,reid,z7,20,-0.30460534786665316,-0.27669172932330827,0.3312751193191429
shared3,8,786,reid,pc1,20,-0.3367146534253092,-0.4120300751879699,0.291698936566648
shared3,8,786,reid,pc2,20,0.17506338390833423,0.12330827067669171,0.27033943432526686
shared3,8,786,reid,pc3,20,-0.42391798466662345,-0.3744360902255639,0.30559376657889886
shared3,8,786,reid,pc4,20,-0.7710092558212581,-0.7398496240601502,0.013017257410562512
shared3,8,786,reid,pc5,20,0.9218975238707806,0.8902255639097743,0.013935062065813027
shared3,8,786,reid,pc6,20,0.0014244084642542458,-0.021052631578947364,0.0018739598029133757
shared3,8,786,reid,pc7,20,-0.1445351967848408,-0.04360902255639097,0.002076068087571938
shared3,8,786,reid,pc8,20,-0.08235607479351581,0.004511278195488721,0.0008001551831350809
shared4,2,123,depablo_low_temp,z0,20,0.4554724203359231,0.4526315789473684,0.19566584612204022
shared4,2,123,depablo_low_temp,z1,20,0.6891865102289223,0.6766917293233082,0.06635357259919336
shared4,2,123,depablo_low_temp,pc1,20,0.1743065253231347,0.193984962406015,0.09653826096947803
shared4,2,123,depablo_low_temp,pc2,20,0.5405638077869336,0.5639097744360902,0.1826698716719213
shared4,2,123,depablo_mixed_temp,z0,20,0.6545720087590254,0.613533834586466,0.18244056598192973
shared4,2,123,depablo_mixed_temp,z1,20,0.5538739651735302,0.5142857142857143,0.04773672888657045
shared4,2,123,depablo_mixed_temp,pc1,20,-0.13893762450487432,-0.1789473684210526,0.07685629211183441
shared4,2,123,depablo_mixed_temp,pc2,20,0.7075376427258251,0.7293233082706766,0.17221052239676288
shared4,2,123,lj_noisy,z0,20,-0.10121460955834818,-0.060150375939849614,0.1748378097491865
shared4,2,123,lj_noisy,z1,20,0.11775094594515564,0.12481203007518797,0.07285009598245809
shared4,2,123,lj_noisy,pc1,20,0.11663393087002412,0.02706766917293233,0.11575209211332908
shared4,2,123,lj_noisy,pc2,20,-0.09537811816100919,-0.05563909774436089,0.1499228055347875
shared4,2,123,reid,z0,20,0.49125249056004566,0.47518796992481205,0.11018070735525083
shared4,2,123,reid,z1,20,-0.7757930428791953,-0.706766917293233,0.05119434025483938
shared4,2,123,reid,pc1,20,-0.6788771099475004,-0.6030075187969924,0.07976266103168617
shared4,2,123,reid,pc2,20,0.43304161038637695,0.41804511278195483,0.09164369007572752
shared4,2,456,depablo_low_temp,z0,20,-0.26197068066487567,-0.09774436090225563,0.39561296487122544
shared4,2,456,depablo_low_temp,z1,20,0.26203848841135374,0.39097744360902253,0.26640358761507005
shared4,2,456,depablo_low_temp,pc1,20,0.2228912332577203,-0.012030075187969924,0.4215034090659011
shared4,2,456,depablo_low_temp,pc2,20,-0.3691303879019775,-0.4646616541353384,0.223193589929973
shared4,2,456,depablo_mixed_temp,z0,20,-0.10431062499995869,-0.03157894736842105,0.38041790940687736
shared4,2,456,depablo_mixed_temp,z1,20,0.3520990780689798,0.3383458646616541,0.2589544828498812
shared4,2,456,depablo_mixed_temp,pc1,20,0.06840096698738794,-0.04210526315789473,0.406403584622112
shared4,2,456,depablo_mixed_temp,pc2,20,-0.44221989630205816,-0.48872180451127817,0.21589661523031708
shared4,2,456,lj_noisy,z0,20,-0.21789371631359683,-0.0781954887218045,0.22643045389326014
shared4,2,456,lj_noisy,z1,20,-0.1658403499130696,-0.018045112781954885,0.13638444028128505
shared4,2,456,lj_noisy,pc1,20,0.2154957070094594,0.0781954887218045,0.24041210172666175
shared4,2,456,lj_noisy,pc2,20,0.14723932260037312,0.010526315789473682,0.10987943997308222
shared4,2,456,reid,z0,20,0.3417597010929552,0.27669172932330827,0.22580514939146318
shared4,2,456,reid,z1,20,0.17246104047304311,0.08872180451127819,0.1482026428100584
shared4,2,456,reid,pc1,20,-0.329405847607994,-0.21654135338345865,0.24222207464820908
shared4,2,456,reid,pc2,20,-0.13026042611496022,-0.06165413533834586,0.1195008767358909
shared4,2,786,depablo_low_temp,z0,20,-0.7567537471710187,-0.8345864661654135,0.21638126048144712
shared4,2,786,depablo_low_temp,z1,20,-0.8638414840214935,-0.8706766917293233,0.6647782867326797
shared4,2,786,depablo_low_temp,pc1,20,-0.86442197965292,-0.8436090225563909,0.5421975624312982
shared4,2,786,depablo_low_temp,pc2,20,0.8384448076801805,0.8872180451127819,0.4413307201893995
shared4,2,786,depablo_mixed_temp,z0,20,-0.8474083780912433,-0.8120300751879698,0.2220011188025397
shared4,2,786,depablo_mixed_temp,z1,20,-0.8404724009082472,-0.8075187969924811,0.731226766002862
shared4,2,786,depablo_mixed_temp,pc1,20,-0.8282986059059291,-0.7804511278195487,0.5996442767937755
shared4,2,786,depablo_mixed_temp,pc2,20,0.8611139220421021,0.8511278195488721,0.47371278064288536
shared4,2,786,lj_noisy,z0,20,0.2903542989812475,0.18646616541353384,0.15216917861353663
shared4,2,786,lj_noisy,z1,20,0.26653051307635744,0.13082706766917293,0.4931706200771362
shared4,2,786,lj_noisy,pc1,20,0.26008157667898757,0.13082706766917293,0.40267366957585765
shared4,2,786,lj_noisy,pc2,20,-0.28154806302805335,-0.20751879699248119,0.3228414856283492
shared4,2,786,reid,z0,20,-0.7132369831444517,-0.7428571428571428,0.128736374372933
shared4,2,786,reid,z1,20,-0.29420481401773363,-0.17142857142857143,0.27695969806099763
shared4,2,786,reid,pc1,20,-0.18160731473504033,-0.05413533834586466,0.2224207535026403
shared4,2,786,reid,pc2,20,0.5538572632199998,0.5067669172932331,0.20930535874875586
shared4,4,123,depablo_low_temp,z0,20,-0.85837345848326,-0.7037593984962407,0.5935072372864045
shared4,4,123,depablo_low_temp,z1,20,0.9081927516430929,0.9142857142857143,0.5648336395560585
shared4,4,123,depablo_low_temp,z2,20,0.5471653480464814,0.6375939849624059,0.30466861257044214
shared4,4,123,depablo_low_temp,z3,20,0.8650049394422697,0.78796992481203,0.22377446489740652
shared4,4,123,depablo_low_temp,pc1,20,0.9581594822896953,0.8240601503759398,0.7272949117408941
shared4,4,123,depablo_low_temp,pc2,20,0.6445026453230875,0.6872180451127818,0.4744395925190718
shared4,4,123,depablo_low_temp,pc3,20,0.3828623475055728,0.19248120300751878,0.24509160732860114
shared4,4,123,depablo_low_temp,pc4,20,-0.542202440066259,-0.35488721804511275,0.00807153742870103
shared4,4,123,depablo_mixed_temp,z0,20,-0.8384647674330299,-0.8210526315789473,0.4669562589613623
shared4,4,123,depablo_mixed_temp,z1,20,0.9230780792033969,0.9248120300751879,0.5425617938967149
shared4,4,123,depablo_mixed_temp,z2,20,0.7004850689851063,0.6812030075187969,0.29272640824951646
shared4,4,123,depablo_mixed_temp,z3,20,0.8465229322860975,0.801503759398496,0.20850144803987392
shared4,4,123,depablo_mixed_temp,pc1,20,0.9522957374315487,0.882706766917293,0.6229440636266861
shared4,4,123,depablo_mixed_temp,pc2,20,0.7646329715941371,0.7969924812030074,0.4602107725917893
shared4,4,123,depablo_mixed_temp,pc3,20,0.1937995232504726,0.13233082706766916,0.2041712213237002
shared4,4,123,depablo_mixed_temp,pc4,20,-0.3927502701554033,-0.4601503759398496,0.006626213227246475
shared4,4,123,lj_noisy,z0,20,-0.3634419263984512,-0.3443609022556391,0.27990812948859106
shared4,4,123,lj_noisy,z1,20,-0.08773286105352224,0.17744360902255638,0.38014065963061333
shared4,4,123,lj_noisy,z2,20,-0.1745281195679221,0.03609022556390977,0.35471067489725056
shared4,4,123,lj_noisy,z3,20,0.11243210403198936,-0.05714285714285714,0.14074743154908553
shared4,4,123,lj_noisy,pc1,20,0.3492661581949661,0.34586466165413526,0.18608923825913964
shared4,4,123,lj_noisy,pc2,20,-0.15351753048105793,0.06616541353383458,0.5204400671049213
shared4,4,123,lj_noisy,pc3,20,0.2798709821505914,0.22556390977443608,0.25090987780549623
shared4,4,123,lj_noisy,pc4,20,-0.35333963264462664,-0.28872180451127816,0.006491877983446938
shared4,4,123,reid,z0,20,0.4021838287015371,0.21954887218045113,0.197335789077359
shared4,4,123,reid,z1,20,0.18068648752624947,0.07669172932330826,0.13371114809046294
shared4,4,123,reid,z2,20,0.2709282594851977,0.15037593984962402,0.16890543278139938
shared4,4,123,reid,z3,20,0.1744715748565318,0.21353383458646616,0.06791996501581231
shared4,4,123,reid,pc1,20,-0.4952940827875509,-0.31879699248120297,0.10718017315484775
shared4,4,123,reid,pc2,20,0.2946383187416467,0.17744360902255638,0.24402203413482554
shared4,4,123,reid,pc3,20,-0.2424737343365153,-0.09774436090225563,0.137444946038142
shared4,4,123,reid,pc4,20,-0.7173469494362547,-0.6902255639097743,0.006065841416056285
shared4,4,456,depablo_low_temp,z0,20,-0.8303716378617935,-0.8932330827067668,0.0990780558448981
shared4,4,456,depablo_low_temp,z1,20,-0.11379562803302574,0.0781954887218045,0.7455886627578632
shared4,4,456,depablo_low_temp,z2,20,-0.8863948935542934,-0.732330827067669,0.15434125320935846
shared4,4,456,depablo_low_temp,z3,20,0.34866652488231165,0.30075187969924805,0.2123972889393963
shared4,4,456,depablo_low_temp,pc1,20,0.045521697329404996,-0.11879699248120301,0.6193156492817828
shared4,4,456,depablo_low_temp,pc2,20,0.3809811867515496,0.47218045112781953,0.2660790124684903
shared4,4,456,depablo_low_temp,pc3,20,0.3879978362197667,0.14736842105263157,0.42421958899223605
shared4,4,456,depablo_low_temp,pc4,20,0.1200320212368067,-0.05263157894736842,0.018454687755820674
shared4,4,456,depablo_mixed_temp,z0,20,-0.8265152317470015,-0.8345864661654135,0.08884943593978352
shared4,4,456,depablo_mixed_temp,z1,20,0.0401528078177316,0.12932330827067667,0.7323082327673132
shared4,4,456,depablo_mixed_temp,z2,20,-0.8259075983020883,-0.7593984962406014,0.13340325330488534
shared4,4,456,depablo_mixed_temp,z3,20,0.45301633927589846,0.33684210526315783,0.1941078194273829
shared4,4,456,depablo_mixed_temp,pc1,20,-0.10257439654677991,-0.18646616541353384,0.6041810050363008
shared4,4,456,depablo_mixed_temp,pc2,20,0.45394091028767264,0.5052631578947367,0.26258801939594756
shared4,4,456,depablo_mixed_temp,pc3,20,0.22105563651153481,0.03308270676691729,0.4066286257249379
shared4,4,456,depablo_mixed_temp,pc4,20,0.02000899701798316,-0.05714285714285714,0.017602644244757968
shared4,4,456,lj_noisy,z0,20,-0.15835365969477797,-0.12330827067669171,0.06330726764736651
shared4,4,456,lj_noisy,z1,20,-0.24878071876177232,-0.0781954887218045,0.4200035481873567
shared4,4,456,lj_noisy,z2,20,0.12282200534280288,0.18796992481203004,0.07325637718475146
shared4,4,456,lj_noisy,z3,20,-0.353755350901121,-0.3639097744360902,0.20921935795216148
shared4,4,456,lj_noisy,pc1,20,0.320324444463134,0.23458646616541348,0.3896283475790908
shared4,4,456,lj_noisy,pc2,20,-0.2082111357787439,-0.010526315789473682,0.1358689650319772
shared4,4,456,lj_noisy,pc3,20,0.058152503268132365,-0.022556390977443608,0.24317637607497816
shared4,4,456,lj_noisy,pc4,20,-0.014019609024154151,-0.060150375939849614,0.012027122007033509
shared4,4,456,reid,z0,20,0.6299351959761978,0.512781954887218,0.055982691606647074
shared4,4,456,reid,z1,20,0.22304843947454264,0.1639097744360902,0.4189683473266115
shared4,4,456,reid,z2,20,0.6710725953025746,0.6210526315789473,0.061686072360370575
shared4,4,456,reid,z3,20,-0.02612041855008339,-0.156390977443609,0.09804325358050811
shared4,4,456,reid,pc1,20,-0.2150772887700328,-0.09022556390977443,0.3308442681243896
shared4,4,456,reid,pc2,20,-0.1118215817932056,-0.048120300751879695,0.1423011305145262
shared4,4,456,reid,pc3,20,-0.3187748020575865,-0.2526315789473684,0.24931905809923785
shared4,4,456,reid,pc4,20,0.5397635805327052,0.4330827067669173,0.014787046618883795
shared4,4,786,depablo_low_temp,z0,20,-0.325666561782667,-0.41654135338345866,0.13318047694663424
shared4,4,786,depablo_low_temp,z1,20,-0.3240838794782023,-0.1744360902255639,0.15211350170367324
shared4,4,786,depablo_low_temp,z2,20,0.7005392616265887,0.7203007518796991,0.27830499313845036
shared4,4,786,depablo_low_temp,z3,20,0.5740644535434146,0.6481203007518795,0.5049666870127246
shared4,4,786,depablo_low_temp,pc1,20,-0.28417925386705006,-0.3969924812030075,0.3442727888235843
shared4,4,786,depablo_low_temp,pc2,20,0.6768955206408548,0.7353383458646616,0.5045892222254134
shared4,4,786,depablo_low_temp,pc3,20,0.8181464981772736,0.8691729323308269,0.012502672648042097
shared4,4,786,depablo_low_temp,pc4,20,-0.7926530816334626,-0.8210526315789473,0.005498209172752959
shared4,4,786,depablo_mixed_temp,z0,20,-0.47489893266060634,-0.4917293233082706,0.12600705962849848
shared4,4,786,depablo_mixed_temp,z1,20,-0.30511481084531805,-0.23909774436090225,0.16440028076720326
shared4,4,786,depablo_mixed_temp,z2,20,0.7343232815670049,0.7097744360902255,0.31369448855966325
shared4,4,786,depablo_mixed_temp,z3,20,0.732206074177798,0.7518796992481201,0.5049467933243272
shared4,4,786,depablo_mixed_temp,pc1,20,-0.4320267331465521,-0.4541353383458646,0.32546932384693295
shared4,4,786,depablo_mixed_temp,pc2,20,0.7786914213140246,0.7578947368421052,0.5386674200288364
shared4,4,786,depablo_mixed_temp,pc3,20,0.871921301273207,0.8511278195488721,0.012547957049487888
shared4,4,786,depablo_mixed_temp,pc4,20,-0.8485552750333032,-0.813533834586466,0.005514398833331025
shared4,4,786,lj_noisy,z0,20,0.16194761923506978,-0.04210526315789473,0.07134966048789956
shared4,4,786,lj_noisy,z1,20,0.11162554341649553,0.06165413533834586,0.16849587434795177
shared4,4,786,lj_noisy,z2,20,-0.16750631542874428,-0.012030075187969924,0.37115502483604185
shared4,4,786,lj_noisy,z3,20,-0.19869063592188033,-0.018045112781954885,0.45367569147113757
shared4,4,786,lj_noisy,pc1,20,0.1487844579471665,-0.05864661654135337,0.18279404453316273
shared4,4,786,lj_noisy,pc2,20,-0.1848214628505068,-0.007518796992481202,0.5861323770127611
shared4,4,786,lj_noisy,pc3,20,-0.1606097535132235,0.03458646616541353,0.008739109155404302
shared4,4,786,lj_noisy,pc4,20,0.22360584551365723,0.0781954887218045,0.004257106340330886
shared4,4,786,reid,z0,20,-0.29805490603445345,-0.2270676691729323,0.06971011273574945
shared4,4,786,reid,z1,20,0.5507807228248346,0.5548872180451127,0.11187859321661468
shared4,4,786,reid,z2,20,-0.3883603619245102,-0.49323308270676686,0.1693207220468605
shared4,4,786,reid,z3,20,0.027684419553515145,-0.013533834586466165,0.24700625011308763
shared4,4,786,reid,pc1,20,-0.3801266408283982,-0.33684210526315783,0.18847369298146363
shared4,4,786,reid,pc2,20,-0.21878817913169538,-0.18796992481203004,0.2673218678726467
shared4,4,786,reid,pc3,20,0.4323255936252111,0.2857142857142857,0.004695586917872475
shared4,4,786,reid,pc4,20,0.8931618702087498,0.8766917293233082,0.00724927848286638
shared4,6,123,depablo_low_temp,z0,20,-0.7671097635194709,-0.8105263157894737,0.03367385623827279
shared4,6,123,depablo_low_temp,z1,20,-0.018584861018429124,0.06917293233082707,0.35794968199832583
shared4,6,123,depablo_low_temp,z2,20,0.047211633589369195,0.11428571428571428,0.08506977650632132
shared4,6,123,depablo_low_temp,z3,20,0.139943228233437,0.28721804511278193,0.33215454547517703
shared4,6,123,depablo_low_temp,z4,20,-0.12869831603104925,-0.28721804511278193,0.38494254729129623
shared4,6,123,depablo_low_temp,z5,20,-0.25355795193662634,-0.04962406015037594,0.17984652919896987
shared4,6,123,depablo_low_temp,pc1,20,-0.18001807332612538,-0.3278195488721804,0.44943642176731036
shared4,6,123,depablo_low_temp,pc2,20,-0.04730302348516484,0.05714285714285714,0.473249411865988
shared4,6,123,depablo_low_temp,pc3,20,0.6355322886219158,0.41353383458646614,0.025645162054425512
shared4,6,123,depablo_low_temp,pc4,20,0.37742642066400994,0.13834586466165413,0.025512274194919176
shared4,6,123,depablo_low_temp,pc5,20,-0.3482514021896158,-0.4616541353383458,0.006830827622693218
shared4,6,123,depablo_low_temp,pc6,20,0.5433828988320947,0.35939849624060144,0.006135650848495681
shared4,6,123,depablo_mixed_temp,z0,20,-0.7919227843331844,-0.7849624060150376,0.03625348154672313
shared4,6,123,depablo_mixed_temp,z1,20,0.23693509047863148,0.2827067669172932,0.26977164480772103
shared4,6,123,depablo_mixed_temp,z2,20,0.3112388002436446,0.3383458646616541,0.06397977514480105
shared4,6,123,depablo_mixed_temp,z3,20,0.4110664428665779,0.393984962406015,0.26531138285097844
shared4,6,123,depablo_mixed_temp,z4,20,-0.3982557717511316,-0.38947368421052625,0.3086242776148426
shared4,6,123,depablo_mixed_temp,z5,20,-0.06229478190401333,-0.003007518796992481,0.1321522559323692
shared4,6,123,depablo_mixed_temp,pc1,20,-0.4492742556548797,-0.42105263157894735,0.3658896203249109
shared4,6,123,depablo_mixed_temp,pc2,20,0.20267424845928583,0.2601503759398496,0.3553553918744737
shared4,6,123,depablo_mixed_temp,pc3,20,0.4859971834575257,0.4030075187969925,0.023461576180431223
shared4,6,123,depablo_mixed_temp,pc4,20,0.1877552311057728,0.0781954887218045,0.022776210756508476
shared4,6,123,depablo_mixed_temp,pc5,20,-0.5632006510257553,-0.5804511278195488,0.006405428708740124
shared4,6,123,depablo_mixed_temp,pc6,20,0.43913935781649577,0.28421052631578947,0.004986459537124321
shared4,6,123,lj_noisy,z0,20,0.12206880953390092,0.019548872180451125,0.03673241855223052
shared4,6,123,lj_noisy,z1,20,-0.12121064400448882,0.048120300751879695,0.34564162743035826
shared4,6,123,lj_noisy,z2,20,-0.11260144974587122,0.03909774436090225,0.08405793056338128
shared4,6,123,lj_noisy,z3,20,-0.12007718443168494,0.037593984962406006,0.3386134611343687
shared4,6,123,lj_noisy,z4,20,0.12391243379426677,-0.03609022556390977,0.3897391498956257
shared4,6,123,lj_noisy,z5,20,-0.13205698725976095,-0.003007518796992481,0.1563716099513699
shared4,6,123,lj_noisy,pc1,20,0.12179098859331706,-0.021052631578947364,0.46132393431852714
shared4,6,123,lj_noisy,pc2,20,-0.12276066259760651,0.048120300751879695,0.45316776096715095
shared4,6,123,lj_noisy,pc3,20,0.17450820785659552,0.05413533834586466,0.01613467976090692
shared4,6,123,lj_noisy,pc4,20,0.20318556347673397,-0.009022556390977442,0.01965086581437657
shared4,6,123,lj_noisy,pc5,20,0.14499674072596277,-0.045112781954887216,0.006471454962841473
shared4,6,123,lj_noisy,pc6,20,0.14829325569246224,0.03909774436090225,0.004664023024477523
shared4,6,123,reid,z0,20,-0.21464376869516202,-0.11428571428571428,0.014437163761096274
shared4,6,123,reid,z1,20,0.448865792684732,0.3383458646616541,0.24131599618548905
shared4,6,123,reid,z2,20,0.490848631329244,0.42105263157894735,0.05944816503817652
shared4,6,123,reid,z3,20,0.44458455660598517,0.33233082706766914,0.22049184012959153
shared4,6,123,reid,z4,20,-0.4152688124744408,-0.2827067669172932,0.2512852269562854
shared4,6,123,reid,z5,20,0.42586049964832023,0.3278195488721804,0.11452167618669226
shared4,6,123,reid,pc1,20,-0.42729997377308243,-0.29172932330827067,0.29309006238014823
shared4,6,123,reid,pc2,20,0.4431032634573767,0.34586466165413526,0.31717945062317476
shared4,6,123,reid,pc3,20,0.11590500497211823,0.05714285714285714,0.010793732056377448
shared4,6,123,reid,pc4,20,-0.08453707137892806,-0.016541353383458645,0.01326906498163127
shared4,6,123,reid,pc5,20,-0.17512530461174305,-0.07669172932330826,0.003756651788978204
shared4,6,123,reid,pc6,20,-0.8705509321974395,-0.8586466165413533,0.006386515337603651
shared4,6,456,depablo_low_temp,z0,20,0.753714657590068,0.8616541353383457,0.051079181005225426
shared4,6,456,depablo_low_temp,z1,20,-0.6325513103187427,-0.6947368421052631,0.2186013508231613
shared4,6,456,depablo_low_temp,z2,20,-0.25147277725276507,-0.3789473684210526,0.1569819201410013
shared4,6,456,depablo_low_temp,z3,20,-0.2332128126783956,-0.3218045112781954,0.433913455675408
shared4,6,456,depablo_low_temp,z4,20,0.9686994920140787,0.9233082706766916,0.09047586923762102
shared4,6,456,depablo_low_temp,z5,20,0.009522585116326964,0.10526315789473684,0.4450086410537302
shared4,6,456,depablo_low_temp,pc1,20,0.17738635692172885,0.26165413533834586,0.6586082144246949
shared4,6,456,depablo_low_temp,pc2,20,0.9580605089182389,0.9413533834586465,0.15284042103722492
shared4,6,456,depablo_low_temp,pc3,20,-0.6790769793236462,-0.5473684210526315,0.07423307947191887
