epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,train_source_depablo_low_temp_loss_norm,train_source_lj_noisy_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_source_lj_noisy_loss_norm,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.001767495870848618,0.002700643694423382,0.001767495870848618,2.759457495759467e-06,0.0,0.000556465774937335,0.0018767016785112016,0.002869320159097318,0.002700643694423382,4.236419613334874e-06,0.0,0.0018309043997683865,0.005452426338732003,0.0008186003447697562,,,,,,,,,,,,,,,1,1,1,shared4,6,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
2,0.0016898314282022579,0.0026204278957409673,0.0016898314282022579,2.662053221309393e-06,0.0,0.0005002653362043132,0.001834315384679493,0.002734913563722968,0.0026204278957409673,4.143931865504176e-06,0.0,0.0018046134252041443,0.005300610033338289,0.0007560602286804695,0.5774049528913927,0.8157239513662279,60.0,0.03127596172621953,-0.2570365904641385,0.03127596172621953,-0.2570365904641385,-0.2570365904641385,0.38935693696027773,-0.03849246131748063,-0.2570365904641385,0.38935693696027773,-0.03849246131748063,0.5774049528913927,1,1,2,shared4,6,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
3,0.0016537697414358294,0.0025837183610207246,0.0016537697414358294,2.616658214131295e-06,0.0,0.0004719428212713769,0.0018169370197222677,0.0026724293833138434,0.0025837183610207246,4.101917719860164e-06,0.0,0.0017860935957837922,0.005257314290616364,0.0007077471966620184,,,,,,,,,,,,,,,1,1,3,shared4,6,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
4,0.001628602374924009,0.002543662721019171,0.001628602374924009,2.57415864352344e-06,0.0,0.0004424868834564079,0.0017986725755176878,0.0026446476657979315,0.002543662721019171,4.040289657799197e-06,0.0,0.001768516738685668,0.005195938805735582,0.0006665326186362632,0.5867657213389736,0.8266491184419499,60.0,0.00849146315787693,-0.27041307623563093,0.00849146315787693,-0.27041307623563093,-0.27041307623563093,0.41963367209472524,-0.12374620638546352,-0.27041307623563093,0.41963367209472524,-0.12374620638546352,0.5867657213389736,1,1,4,shared4,6,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
5,0.0015993722672188579,0.0024928144070923064,0.0015993722672188579,2.5581669446824784e-06,0.0,0.0004218246932017185,0.001781849483860609,0.002594442624594246,0.0024928144070923064,3.964226436892204e-06,0.0,0.0017466770760565672,0.005116990796668149,0.0006147753485522033,,,,,,,,,,,,,,,1,1,5,shared4,6,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
6,0.0015627245634004996,0.002432677200660274,0.0015627245634004996,2.497791315898426e-06,0.0,0.00037803131323024694,0.0017634686696782521,0.002546673707292999,0.002432677200660274,3.877400843066425e-06,0.0,0.001721908451685833,0.0050254421078727175,0.0005506810424222707,0.5379610222168694,0.8423344496238444,60.0,-0.1282729952850166,-0.43386831548634364,-0.1282729952850166,-0.43386831548634364,-0.43386831548634364,0.3572087120700086,-0.30815938243871477,-0.43386831548634364,0.3572087120700086,-0.30815938243871477,0.5379610222168694,1,1,6,shared4,6,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
7,0.0015217053071434191,0.002370291468870112,0.0015217053071434191,2.454673823890249e-06,0.0,0.000331858482939787,0.001742458171634816,0.0024907992668556545,0.002370291468870112,3.7921871770170887e-06,0.0,0.0016995997578672024,0.004926242995866053,0.00048503165287708104,,,,,,,,,,,,,,,1,1,7,shared4,6,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
8,0.0014841266854914573,0.0023050378770121845,0.0014841266854914573,2.4106912218592377e-06,0.0,0.000294425386065483,0.0017297676530743525,0.002428187017334536,0.0023050378770121845,3.6965688157882446e-06,0.0,0.0016793196495859177,0.0048035972875839815,0.00043219669386665395,0.5142306785165875,0.8232590888058843,60.0,-0.2959966365246743,-0.7379280342815895,-0.2959966365246743,-0.7379280342815895,-0.4810163698543133,0.33095449456188,-0.7379280342815895,-0.4810163698543133,0.33095449456188,-0.7379280342815895,0.5142306785165875,1,1,8,shared4,6,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
