epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6798636661670453,0.5231572590444399,0.6774464624302369,0.28208978510508437,1.878359440605999,0.3268777869130659,0.23212764683943782,0.6798636648658968,1.878359440605999,0.6065689266434772,0.19056292275784045,0.280742332155231,0.17069683355746768,1.450626943216258,0.5231572579216992,1.450626943216258,shared4,2,normalized_delta,128
2,0.572833226074644,0.5010832792567641,0.5709929019212723,0.18959844501635015,1.7784795391528148,0.17288899951489117,0.1503659173217172,0.5728332252514433,1.7784795391528148,0.5847566293280115,0.17512121128853367,0.24871302411519727,0.15623506232212656,1.4242638138973194,0.5010832779057942,1.4242638138973194,shared4,2,normalized_delta,128
3,0.5538580633876821,0.47412605448202655,0.5517982647098149,0.1667591349509272,1.7442039573727308,0.16697105630681822,0.13749810589334896,0.5538580636309564,1.7442039573727308,0.5576714844159458,0.16935901819790894,0.17216641039186314,0.1644574777580238,1.390521311506688,0.47412605446362094,1.390521311506688,shared4,2,normalized_delta,128
4,0.4952027770177041,0.42706416373549716,0.4889788637846944,0.09874131708432943,1.5757708579380467,0.16555002011791226,0.14074891167852566,0.49520277670470353,1.5757708579380467,0.5035421155805408,0.16793265538621444,0.08761142940801595,0.1615397948329981,1.2911727738533567,0.4270641633701463,1.2911727738533567,shared4,2,normalized_delta,128
5,0.45871330282618944,0.40659422171210113,0.45321771227275476,0.06908267309599234,1.472776598697602,0.16238508446235456,0.13060884952722093,0.4587133014457924,1.472776598697602,0.48265767736515036,0.16598305435254876,0.0659443857001045,0.13148822677561003,1.2629612157113939,0.4065942206349143,1.2629612157113939,shared4,2,normalized_delta,128
6,0.43905843515194815,0.40364087549711875,0.4359882396491033,0.05802690326715365,1.44433138859618,0.15944165065098248,0.09443380106682828,0.4390584358952861,1.44433138859618,0.4827415533363819,0.16407712069321645,0.06462087921003108,0.1121277338972411,1.2737377689702238,0.40364087569267815,1.2737377689702238,shared4,2,normalized_delta,128
7,0.43220687974096916,0.3967570100612791,0.4299643522713304,0.05653593587961864,1.4347265499956061,0.15509388689197462,0.08247114610821402,0.43220687971885335,1.4347265499956061,0.4737431250600947,0.16295429890452637,0.06411824949277131,0.10550863178918071,1.2544468623317278,0.39675701062955154,1.2544468623317278,shared4,2,normalized_delta,128
8,0.4283197217063099,0.39823040475133853,0.4262343816911325,0.056224665221190545,1.4248525482211705,0.1532380836364619,0.0789635978555577,0.42831972373359517,1.4248525482211705,0.4759324626341874,0.1654086560673511,0.06532174847254404,0.10382516148570085,1.2583660531067566,0.39823040478308813,1.2583660531067566,shared4,2,normalized_delta,128
9,0.42626802009925996,0.3979562540417132,0.42522316585272785,0.05653695682048955,1.4189546388183232,0.1516990916887028,0.07788139447756603,0.42626802045127044,1.4189546388183232,0.47568775623624504,0.16149247513730594,0.0643227923175563,0.10587802745416584,1.2601317226474464,0.39795625438911864,1.2601317226474464,shared4,2,normalized_delta,128
10,0.42328348260441684,0.39623969755036087,0.42225226775637403,0.05612137192481819,1.4093632971705736,0.15080942488754645,0.07683983230643898,0.4232834815723443,1.4093632971705736,0.4731160297754254,0.16180639446385411,0.0649551314968071,0.10440581733279902,1.2537914414120757,0.396239696176384,1.2537914414120757,shared4,2,normalized_delta,128
