epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.44629977107048036,0.44991623143975934,0.46652142876386643,0.5406373024185499,0.4617561357915401,0.33650587490200995,0.4462997710373667,0.5406373024185499,0.4423008077169458,0.2890948816277087,0.5323872732371092,0.5282665394544601,0.44991623143975934,0.5323872732371092,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
2,0.28635027627150217,0.2383954179616024,0.2997892534633477,0.3832443580230077,0.24810678339004516,0.22769968517621358,0.2863502755297555,0.3832443580230077,0.2373339894407739,0.2081058905441314,0.14680145663022995,0.3602789067104459,0.23839541796160243,0.3602789067104459,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
3,0.20008504823843637,0.22430283636723955,0.2209906605978807,0.3514698544541995,0.09706890623643995,0.1517163850615422,0.20008504858406054,0.3514698544541995,0.22329722621198744,0.196366588300094,0.12353524014540017,0.3530066806562245,0.22430283636723955,0.3530066806562245,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
4,0.19531658412019412,0.22199122657999396,0.21616834699114162,0.346660469631354,0.09043165405094623,0.14885762840261063,0.19531658402830362,0.346660469631354,0.22109325271906952,0.19972294544801117,0.11447756814956665,0.35177316614240406,0.22199122657999396,0.35177316614240406,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
5,0.1929369804461797,0.22362256948060047,0.21383787230650583,0.344328416287899,0.08703153657540678,0.14745098837465048,0.1929369804126521,0.344328416287899,0.2226812940283368,0.20266235566604882,0.11642481661960483,0.35178053615614774,0.22362256948060044,0.35178053615614774,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
6,0.19124960606793562,0.2210862784087658,0.21216234853863716,0.3424792893131574,0.08497374475871523,0.1462957833968103,0.1912496058228943,0.3424792893131574,0.2201059640351062,0.19830893944948913,0.11394795963540673,0.3510019361414015,0.2210862784087658,0.3510019361414015,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
7,0.18952754547198614,0.2211177109911417,0.21038484577337901,0.3401918965478738,0.08328843866537014,0.14510230147838593,0.18952754556387663,0.3401918965478738,0.21983722783376775,0.19658921994362027,0.1105510679576546,0.35621284507215023,0.22111771099114172,0.35621284507215023,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
8,0.1864810486137867,0.21744083824505409,0.20733152969678242,0.33647865704695384,0.08033591129879157,0.14262857719386618,0.18648104851320388,0.33647865704695384,0.21624298514984547,0.19885558936558664,0.10238606594875455,0.35108085942082107,0.2174408382450541,0.35108085942082107,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
9,0.1833028708398342,0.22097005260611574,0.20413465840617814,0.3325457031726837,0.07699926173686981,0.14036364643275737,0.18330287044743696,0.3325457031726837,0.21920671149902046,0.19782770434021948,0.10278960451856256,0.36229284895956515,0.2209700526061157,0.36229284895956515,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
10,0.18033777843912444,0.2443535822617511,0.20158171809713046,0.3295796410938104,0.07547712682187557,0.1359565668478608,0.18033777825451558,0.3295796410938104,0.24027509765916816,0.21276005673687906,0.11159711479116231,0.4087035752572119,0.24435358226175108,0.4087035752572119,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
11,0.17713453910748164,0.23636638804059476,0.19860718429088592,0.32597882917523385,0.07416102547198535,0.1312637623300155,0.17713453899241158,0.32597882917523385,0.23219941611650088,0.19291983897797763,0.10710653607454151,0.40907278906926514,0.23636638804059476,0.40907278906926514,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
12,0.17520010146001974,0.2433078377628699,0.1969500979880492,0.32330830112099646,0.07361416573574146,0.12867783808211486,0.17520010164628427,0.32330830112099646,0.23869541781954468,0.19952586588729174,0.11425972095504403,0.4161379264462739,0.2433078377628699,0.4161379264462739,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
13,0.17356511981288592,0.23388712908203405,0.19528488043944042,0.32094343399008113,0.07302144871776303,0.12673047663768133,0.17356511978184183,0.32094343399008113,0.2301500445017591,0.19089153188094496,0.10903769061900676,0.40173216474615037,0.23388712908203402,0.40173216474615037,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
14,0.1721130150357882,0.23473763600426414,0.1937950970629851,0.31887774548927944,0.07191757160176833,0.12554372760094704,0.17211301489733163,0.31887774548927944,0.23081697648049643,0.19508434820454568,0.10822467560227961,0.4009038842059672,0.23473763600426414,0.4009038842059672,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
