source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
depablo_low_temp,75,20,20,20,0.9919787099255776,0.0239586310216292,0.1271388104990921,1.4732349725932182e-06,0.0008897664491087,0.0004111630551051,dimension8,456
depablo_low_temp,100,20,20,20,0.9847398624823548,0.0344941874629343,0.1309363081666797,3.0245282914620474e-06,0.0013313938397914,0.0006595610437216,dimension8,456
depablo_mixed_temp,5,20,20,20,0.3386412448875624,0.2832065815512933,0.2267994575756468,2.2499213635285287e-05,0.0045390430488623,0.001251116219646,dimension8,456
depablo_mixed_temp,10,20,20,20,0.3545023826072546,0.2292615478843995,0.1792210970466572,2.882728486568453e-05,0.0054650132020469,0.0013083556385026,dimension8,456
depablo_mixed_temp,25,20,20,20,0.4214440619467836,0.2380878348211066,0.1814265265332104,3.287298153722418e-05,0.0058657562592998,0.001836885146622,dimension8,456
depablo_mixed_temp,50,20,20,20,0.8239935833872272,0.1027582615090934,0.1290510646927359,3.878718110712498e-05,0.0058339693117886,0.0019273626297945,dimension8,456
depablo_mixed_temp,75,20,20,20,0.9052984230168648,0.0714443923743941,0.1721180025747532,3.993684454428603e-05,0.0053218125365674,0.0017742748415912,dimension8,456
depablo_mixed_temp,100,20,20,20,0.8099587532289445,0.084023084086469,0.1264354805514444,5.1040569559290816e-05,0.0061339073814451,0.0022473880584584,dimension8,456
lj_noisy,5,20,20,20,-10.278467818275695,0.0917198817515655,0.0012192600578043,4.1502339320764755e-08,0.0003487039924948,5.855576382600703e-05,dimension8,456
lj_noisy,10,20,20,20,-4.192452723552206,0.084950159424623,0.0021538442446725,6.2924427357558e-08,0.0003358796122483,0.0001295731417485,dimension8,456
lj_noisy,25,20,20,20,-0.5606598457385008,0.0647421076896554,0.0041168599721615,3.497390345330587e-07,0.0004088947898708,0.0002290827134856,dimension8,456
lj_noisy,50,20,20,20,0.2075309437181783,0.0482436267598657,0.0047651600463273,1.6875592564247198e-06,0.0006053703371435,0.0002499758033081,dimension8,456
lj_noisy,75,20,20,20,0.2328226219348902,0.0502292107079525,0.0050961142073924,4.411274676385801e-06,0.0009479401167482,0.0003417525440454,dimension8,456
lj_noisy,100,20,20,20,-0.1703754548562317,0.0601968160548494,0.0053100823581802,8.712948670108744e-06,0.0012898176908493,0.0006123822298832,dimension8,456
reid,5,20,20,20,-1.9185197382899428,0.2225233940898439,0.0215407678341569,2.4429092415623188e-08,0.0002020213316427,0.0001983293866942,dimension8,456
reid,10,20,20,20,-0.1730659869569959,0.1552338003898044,0.0283466184553629,5.992231311147124e-08,0.0002662836224772,0.0002343444439702,dimension8,456
reid,25,20,20,20,0.9010142685835644,0.0435928709684289,0.0340742914742546,3.149322878925887e-07,0.0004279694519937,0.0001907407880935,dimension8,456
reid,50,20,20,20,0.9513609616122348,0.0343240533468728,0.03674579830514,1.398835381394292e-06,0.0005368578014895,0.0002909924209234,dimension8,456
reid,75,20,20,20,0.9655850349763396,0.0300534448554008,0.0381454871288846,3.526063139247526e-06,0.0009751582983881,0.0004229398691677,dimension8,456
reid,100,20,20,20,0.9585292917809636,0.0333416502196683,0.0392619338029476,7.24619889922451e-06,0.0016666476149111,0.0005484934808919,dimension8,456
depablo_low_temp,5,20,20,20,-0.6572920328508807,0.2346962384053614,0.0635535199374179,1.0482701640057714e-07,0.0006405658408766,0.0003092938815825,dimension8,786
depablo_low_temp,10,20,20,20,0.4046807367079656,0.1622304292867363,0.0890919672458267,8.472219903410405e-08,0.0004261718946509,0.0002884270295908,dimension8,786
depablo_low_temp,25,20,20,20,0.9358530539943196,0.0666616410788116,0.1113451632350467,2.5006651931391844e-07,0.0005360403913073,0.000341661015409,dimension8,786
depablo_low_temp,50,20,20,20,0.9482036455602146,0.0579405188889554,0.121923909291221,8.608724577641169e-07,0.0007300889352336,0.0005306675084284,dimension8,786
depablo_low_temp,75,20,20,20,0.946173702570812,0.0537854687618017,0.1271388104990921,1.8996807739313227e-06,0.001124748121947,0.0007389020291157,dimension8,786
depablo_low_temp,100,20,20,20,0.9273468760891056,0.0715385998233437,0.1309363081666797,3.995623876562604e-06,0.0020539260935038,0.0009890051180263,dimension8,786
depablo_mixed_temp,5,20,20,20,-0.3220088206943881,0.4576714841204929,0.2267994575756468,5.4867831558169655e-05,0.0100753516715485,0.0030174009116308,dimension8,786
depablo_mixed_temp,10,20,20,20,-0.2882255198056023,0.3444268734980961,0.1792210970466572,7.694081312621392e-05,0.0102371865883469,0.0031445865286514,dimension8,786
depablo_mixed_temp,25,20,20,20,-0.3606493291327688,0.3345350147789729,0.1814265265332104,4.748728851708961e-05,0.0086136830737814,0.0022520715239807,dimension8,786
depablo_mixed_temp,50,20,20,20,0.2411552912081834,0.2445805090143974,0.1290510646927359,5.26834758815653e-05,0.007731989887543,0.0029738888224528,dimension8,786
depablo_mixed_temp,75,20,20,20,0.4065909573016103,0.2148190914231214,0.1721180025747532,4.68742701229985e-05,0.0065744238439947,0.0022247022774536,dimension8,786
depablo_mixed_temp,100,20,20,20,0.3863825201925145,0.1836488164184799,0.1264354805514444,3.874527211564782e-05,0.0048815350048244,0.0028547134395921,dimension8,786
lj_noisy,5,20,20,20,-81.39173056271859,0.2346055957979095,0.0012192600578043,3.3462037984932645e-08,0.0002200870134402,0.0002343534972169,dimension8,786
lj_noisy,10,20,20,20,-18.193564929648048,0.1583116361862279,0.0021538442446725,6.308397866305883e-08,0.0002184565499192,0.0002421296871034,dimension8,786
lj_noisy,25,20,20,20,-0.6746586343867409,0.071149855049593,0.0041168599721615,4.0771198399625065e-07,0.0006195298861712,0.0002730520063778,dimension8,786
lj_noisy,50,20,20,20,0.0183281167564131,0.0612623563000335,0.0047651600463273,1.7862412335034606e-06,0.000797194824554,0.0003239320649299,dimension8,786
lj_noisy,75,20,20,20,-0.0003911394707554,0.0596341422599141,0.0050961142073924,4.531877584668109e-06,0.0010630245320498,0.0004523711861111,dimension8,786
lj_noisy,100,20,20,20,-1.159586144368213,0.0768700539698279,0.0053100823581802,9.19230717499886e-06,0.0014693771488964,0.0008176483679562,dimension8,786
reid,5,20,20,20,-1.64496989202098,0.2009611963354098,0.0215407678341569,1.90820620860066e-08,0.0001371476668282,0.0001511721548013,dimension8,786
reid,10,20,20,20,-0.0285351804039759,0.1433590916764593,0.0283466184553629,6.077129155457328e-08,0.0002669628738658,0.0002078982346574,dimension8,786
reid,25,20,20,20,0.7569803980668459,0.0746765412655206,0.0340742914742546,3.748644171963633e-07,0.0005608110805042,0.0002475991168466,dimension8,786
reid,50,20,20,20,0.8838921859384099,0.0472206367927281,0.03674579830514,1.7038964145399403e-06,0.0010041682049632,0.000350236162194,dimension8,786
reid,75,20,20,20,0.8735996658998617,0.0536732991356215,0.0381454871288846,4.335485358808456e-06,0.0011466776486486,0.0005835337797179,dimension8,786
reid,100,20,20,20,0.7705976040496958,0.0676103105761266,0.0392619338029476,9.372743460289711e-06,0.0017716057132929,0.0009210214804625,dimension8,786
depablo_low_temp,5,20,20,20,0.5462627091658997,0.1456990738021558,0.0635535199374179,2.999168256634377e-07,0.0009607137428247,0.0002157734426873,dimension8,2026
depablo_low_temp,10,20,20,20,0.7073685353916974,0.1308598951573488,0.0890919672458267,2.481061179171462e-07,0.0008856618253048,0.0002080960999592,dimension8,2026
depablo_low_temp,25,20,20,20,0.8689607264407895,0.0943331721371151,0.1113451632350467,3.204059382255764e-07,0.0008624264388345,0.0002843439986463,dimension8,2026
depablo_low_temp,50,20,20,20,0.9535891163499282,0.0550111149399184,0.121923909291221,7.284926223150024e-07,0.0009364471770823,0.000362483941717,dimension8,2026
depablo_low_temp,75,20,20,20,0.9819287696098552,0.0385582159755984,0.1271388104990921,1.610068921564789e-06,0.0011317806318402,0.0005665566859534,dimension8,2026
depablo_low_temp,100,20,20,20,0.987557332478212,0.0333816301332613,0.1309363081666797,3.2810253372872466e-06,0.0016494552139192,0.0007964808610267,dimension8,2026
depablo_mixed_temp,5,20,20,20,0.3324062433533231,0.3132577138737059,0.2267994575756468,2.407565623911978e-05,0.0050287082558497,0.0008661473140818,dimension8,2026
depablo_mixed_temp,10,20,20,20,0.5050866379704266,0.2172881595344958,0.1792210970466572,2.6443955828625576e-05,0.005163141497178,0.0007989862395334,dimension8,2026
depablo_mixed_temp,25,20,20,20,0.4701532798289436,0.2289101082547835,0.1814265265332104,2.377303112623963e-05,0.0044493933324702,0.0005175564991077,dimension8,2026
depablo_mixed_temp,50,20,20,20,0.6356320813252102,0.1527730262115298,0.1290510646927359,2.741975952034181e-05,0.0043797488790005,0.0013076310511678,dimension8,2026
depablo_mixed_temp,75,20,20,20,0.7612954998024937,0.1122676558355087,0.1721180025747532,2.502155410297746e-05,0.0036316568963229,0.0011819051396741,dimension8,2026
depablo_mixed_temp,100,20,20,20,0.8632638972762894,0.0832584513543751,0.1264354805514444,3.532193173896303e-05,0.0046101307496428,0.0013340354547835,dimension8,2026
lj_noisy,5,20,20,20,-10.44556354213942,0.0760431630193566,0.0012192600578043,1.483754686226746e-07,0.0006793531749281,0.000281380060187,dimension8,2026
lj_noisy,10,20,20,20,-4.246432947245147,0.0710488939946724,0.0021538442446725,1.1361071239335276e-07,0.0004652793344575,0.0002664714935235,dimension8,2026
lj_noisy,25,20,20,20,-0.9334806214258228,0.0670079280806474,0.0041168599721615,3.8532299058147145e-07,0.0005284008220769,0.0003667152719572,dimension8,2026
lj_noisy,50,20,20,20,0.0111724403444063,0.05516912055702,0.0047651600463273,1.7038501795241246e-06,0.0006106023211032,0.0004422384547069,dimension8,2026
lj_noisy,75,20,20,20,0.3017743567108516,0.0509858883657078,0.0050961142073924,4.359514662155561e-06,0.0008871329482644,0.0004983397084288,dimension8,2026
lj_noisy,100,20,20,20,0.2034767950991797,0.0549056895948713,0.0053100823581802,8.85026038304204e-06,0.001462752604857,0.0008274863823316,dimension8,2026
reid,5,20,20,20,-1.957135995211352,0.2154094392183323,0.0215407678341569,5.390048354314558e-08,0.0004054397708387,0.0002530342095269,dimension8,2026
reid,10,20,20,20,-0.9419315916202008,0.1976852899599245,0.0283466184553629,9.191394729768377e-08,0.0004022513749077,0.0003616275505919,dimension8,2026
reid,25,20,20,20,0.5599998726704984,0.1048609365513856,0.0340742914742546,3.651892530598389e-07,0.0004720851313322,0.0004269392753485,dimension8,2026
reid,50,20,20,20,0.9082734052475504,0.0446795132016293,0.03674579830514,1.434641459496788e-06,0.0005841333884745,0.0003288878633611,dimension8,2026
reid,75,20,20,20,0.9614658516441212,0.0283647100818787,0.0381454871288846,3.450958020323469e-06,0.0007863812148571,0.0003469033799774,dimension8,2026
reid,100,20,20,20,0.9744059568284223,0.0255584522712927,0.0392619338029476,6.839138472969353e-06,0.0013689652550965,0.0004699069570051,dimension8,2026
