epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.9056867104936316,1.881871811117992,0.9056867104936316,0.0004731461280221905,0.5629759053867983,1.2483975093766868,1.881871811117992,0.0009294430477871996,3.174065705537796,0.5902927129268646,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.5667761569640722,1.0081373764478778,0.5667761569640722,0.00027838423501594503,0.3012489559181244,0.832303360254171,1.0081373764478778,0.0004823965035387641,1.7172800298184157,0.29224217401444913,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.42050321702377863,0.8692518828813562,0.42050321702377863,0.00019650922381168561,0.18160849728857179,0.659397935173119,0.8692518828813562,0.00042427066655710885,1.5277482961155475,0.20405070715676993,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.38709326282921563,0.8024252924042377,0.38709326282921563,0.00017938998747973732,0.1551666793424681,0.6190198451041218,0.8024252924042377,0.00039410938000215704,1.4243724587438629,0.17422378515452147,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.3727130253750636,0.7838770109308271,0.3727130253750636,0.00017220664460957237,0.13982151528768033,0.6056045355896155,0.7838770109308271,0.0003849551356671349,1.403162305320613,0.15850477115251124,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.3643127759716597,0.7354790640921971,0.3643127759716597,0.00016821969721462094,0.1296952951205782,0.5989302580046606,0.7354790640921971,0.00036165822839014555,1.3155983343999833,0.15010790358111262,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.35697642184165584,0.7469358306142491,0.35697642184165584,0.0001650177248055583,0.1244007030045651,0.5895521424142233,0.7469358306142491,0.0003662525345085472,1.3427985360212624,0.14564311768114566,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.35334762042186346,0.7485870728853634,0.35334762042186346,0.00016345805834792275,0.11834141381653437,0.58835382535156,0.7485870728853634,0.0003657556039117488,1.346362452079542,0.14542212451994418,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.3496751881926414,0.7185723666872186,0.3496751881926414,0.00016190779137557903,0.11290306828347554,0.5864473094183758,0.7185723666872186,0.00035123021704468345,1.288903209520504,0.14358044394291938,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.34725915850046646,0.7065338213772824,0.34725915850046646,0.00016091758565212568,0.10998108071914639,0.5845372379125362,0.7065338213772824,0.00034515594355876187,1.269441818036139,0.13937364433519542,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
