epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6806234704001283,0.5288420179380259,0.6774405938103835,0.27984916450244457,1.8822714987562326,0.32833854641794846,0.2320346687785239,0.6806234696137874,1.8822714987562326,0.6131071226870118,0.19397951326822574,0.29349215397162165,0.16813788820691258,1.4597585108499282,0.5288420165741721,1.4597585108499282,shared4,4,normalized_delta,128
2,0.5764589202356841,0.5050900394148506,0.5748500746520024,0.18952402005606087,1.7798986652752968,0.17522567857577806,0.1611873156693334,0.5764589198941172,1.7798986652752968,0.5882610598277197,0.17282868739173346,0.249429905146596,0.17285390411735524,1.425247659060088,0.5050900389289432,1.425247659060088,shared4,4,normalized_delta,128
3,0.5643361635447177,0.49511893594217865,0.5617677085396482,0.180391669293035,1.7614094595324081,0.16833791972720372,0.14720560984789224,0.5643361646001348,1.7614094595324081,0.5790910670762005,0.1707060869687454,0.23540194067559223,0.1523626726709689,1.4220050452313875,0.4951189363866735,1.4220050452313875,shared4,4,normalized_delta,128
4,0.5519416396724832,0.477867200381671,0.5487929064790303,0.16552506526809255,1.7417198563864489,0.16703143996975353,0.1334901997686848,0.551941640348245,1.7417198563864489,0.5592739515212685,0.17271715395240916,0.19679858311716275,0.15844487221433004,1.3835081911899827,0.47786720011847117,1.3835081911899827,shared4,4,normalized_delta,128
5,0.5110855760313275,0.4315011280739732,0.5064196362501713,0.11654657579584927,1.6243621623610445,0.16824207017517656,0.13519148471566178,0.511085573261933,1.6243621623610445,0.509891965437548,0.1679044978015802,0.09050533190192912,0.1641966707106282,1.3033980069306528,0.43150112683619757,1.3033980069306528,shared4,4,normalized_delta,128
6,0.4732874093631327,0.4220300047058362,0.4678345168092949,0.08261500708611393,1.5143668133382118,0.1630619070283813,0.1331059126512671,0.4732874100259935,1.5143668133382118,0.49927998254657263,0.16620863637272196,0.08169567430384546,0.1548526651472619,1.2853630460180312,0.4220300054604651,1.2853630460180312,shared4,4,normalized_delta,128
7,0.4627488198884244,0.41836199944787344,0.45646692883213463,0.07392154080119957,1.483393766556063,0.16128418916998563,0.13239578251041334,0.4627488197594154,1.483393766556063,0.4918232668382613,0.1649341039900694,0.08751555906402558,0.1494361132957601,1.271562224025783,0.4183620000939095,1.271562224025783,shared4,4,normalized_delta,128
8,0.45555793802624955,0.411864812842942,0.45046252727823083,0.06739086592889398,1.4686758922398249,0.15979041330182142,0.12637457416188905,0.4555579364081073,1.4686758922398249,0.4856040642372233,0.16375514316711237,0.07797172693756553,0.13906359131422202,1.2666687871745452,0.4118648121483613,1.2666687871745452,shared4,4,normalized_delta,128
9,0.45069239522504934,0.4081151422716883,0.44587036114097583,0.06591199720302955,1.4681964184017484,0.15775716588844724,0.11090399943891725,0.45069239523303556,1.4681964184017484,0.48319591477277724,0.1632921565508124,0.07687555867516005,0.1273752283507391,1.2649176318360411,0.40811514385318814,1.2649176318360411,shared4,4,normalized_delta,128
10,0.44481107879597154,0.40431344585691986,0.44187112089669167,0.06423090204920885,1.463284215857926,0.1551855690973887,0.09654362842263678,0.4448110788567901,1.463284215857926,0.4786178877231161,0.16278176239816833,0.07434967347593764,0.12221589776882423,1.2579064499071464,0.40431344588751916,1.2579064499071464,shared4,4,normalized_delta,128
