split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,reid,0,0,1.4818696975708008,-0.07380741089582443,-1.6061574220657349,0.475340873003006,-1.9447699785232544,-1.255513310432434,0.47785770893096924,-1.3915443420410156
train,reid,0,10,1.8239939212799072,0.2814396023750305,-2.2846105098724365,0.8536262512207031,-2.5202980041503906,-1.5863118171691895,0.14813628792762756,-1.2963476181030273
train,reid,0,20,2.257596254348755,0.6340703368186951,-3.065735101699829,1.2623220682144165,-3.244149684906006,-1.9869829416275024,-0.1672143191099167,-1.2813938856124878
train,reid,0,30,2.7223682403564453,0.9979519248008728,-3.8937714099884033,1.6935899257659912,-4.017416000366211,-2.4123048782348633,-0.49276840686798096,-1.2735620737075806
train,reid,0,40,3.218064546585083,1.3795374631881714,-4.773860454559326,2.1524569988250732,-4.839807510375977,-2.8632025718688965,-0.8355117440223694,-1.264879584312439
train,reid,0,50,3.744520664215088,1.7832527160644531,-5.709486484527588,2.6422505378723145,-5.711186408996582,-3.3403353691101074,-1.20021390914917,-1.2500652074813843
train,reid,0,60,4.298990726470947,2.210782766342163,-6.698875427246094,3.1631956100463867,-6.627231597900391,-3.841940402984619,-1.5889703035354614,-1.2250386476516724
train,reid,0,70,4.8782501220703125,2.6632235050201416,-7.73921012878418,3.7148587703704834,-7.582873821258545,-4.365808486938477,-2.0032765865325928,-1.1860885620117188
train,reid,0,80,5.478194236755371,3.1391515731811523,-8.824557304382324,4.294538497924805,-8.571552276611328,-4.908614635467529,-2.442025661468506,-1.1317393779754639
train,reid,0,90,6.096327781677246,3.6381728649139404,-9.95166015625,4.900890350341797,-9.589335441589355,-5.468454360961914,-2.905003786087036,-1.0606812238693237
train,reid,0,100,6.727736949920654,4.157473564147949,-11.11250114440918,5.529804706573486,-10.628377914428711,-6.041171550750732,-3.3896663188934326,-0.9725116491317749
train,reid,1,0,1.538193702697754,-0.4604342579841614,-1.3243247270584106,0.16950684785842896,-2.005051851272583,-1.2247185707092285,0.8964169025421143,-1.916563630104065
train,reid,1,10,1.8584518432617188,-0.1811409592628479,-1.9137544631958008,0.4807061553001404,-2.545034408569336,-1.52762770652771,0.6501426100730896,-1.8981530666351318
train,reid,1,20,2.24739408493042,0.07800181955099106,-2.5650434494018555,0.8006913661956787,-3.1957578659057617,-1.880090355873108,0.43471261858940125,-1.9618289470672607
train,reid,1,30,2.6588361263275146,0.3453134596347809,-3.250412940979004,1.1372230052947998,-3.882096290588379,-2.250352621078491,0.2117084413766861,-2.030125379562378
train,reid,1,40,3.088987112045288,0.6229284405708313,-3.9674770832061768,1.4908584356307983,-4.597989082336426,-2.6358370780944824,-0.021731119602918625,-2.0969467163085938
train,reid,1,50,3.535921573638916,0.9111762642860413,-4.714431285858154,1.8613176345825195,-5.340386867523193,-3.0351288318634033,-0.26622921228408813,-2.1600921154022217
train,reid,1,60,3.998164415359497,1.211016058921814,-5.490533828735352,2.2489569187164307,-6.107029438018799,-3.447286605834961,-0.5230193138122559,-2.217039108276367
train,reid,1,70,4.473912715911865,1.5224672555923462,-6.293869495391846,2.65326189994812,-6.895071029663086,-3.8709404468536377,-0.7923873662948608,-2.26609468460083
train,reid,1,80,4.961707592010498,1.8463544845581055,-7.123612880706787,3.074476718902588,-7.70228385925293,-4.305142402648926,-1.0754395723342896,-2.304912567138672
train,reid,1,90,5.459030628204346,2.1824452877044678,-7.976824760437012,3.51159405708313,-8.524711608886719,-4.747958660125732,-1.3722636699676514,-2.331584930419922
train,reid,1,100,5.965204238891602,2.531592845916748,-8.853564262390137,3.965090036392212,-9.361400604248047,-5.199063777923584,-1.683875560760498,-2.344501256942749
train,reid,2,0,1.4435052871704102,-0.11327245086431503,-1.5596487522125244,0.46421846747398376,-1.9014869928359985,-1.2490274906158447,0.5812963247299194,-1.4415245056152344
train,reid,2,10,1.3460458517074585,0.4201938211917877,-1.897818922996521,0.845435619354248,-1.7607908248901367,-1.262791633605957,-0.013806992210447788,-0.7189844846725464
train,reid,2,20,1.2860329151153564,0.9923230409622192,-2.314131259918213,1.2732421159744263,-1.6817117929458618,-1.311193823814392,-0.6479769349098206,0.023946532979607582
train,reid,2,30,1.2686936855316162,1.6021292209625244,-2.81356143951416,1.7484606504440308,-1.6726129055023193,-1.3981075286865234,-1.319414496421814,0.7813006639480591
train,reid,2,40,1.295313835144043,2.2448108196258545,-3.393448829650879,2.267652988433838,-1.7354979515075684,-1.5237830877304077,-2.0226144790649414,1.5459191799163818
train,reid,2,50,1.3663749694824219,2.9160642623901367,-4.05057954788208,2.8274178504943848,-1.8711010217666626,-1.6879613399505615,-2.752676010131836,2.3117899894714355
train,reid,2,60,1.4810184240341187,3.611192464828491,-4.779915809631348,3.423640727996826,-2.0779576301574707,-1.8892638683319092,-3.504477024078369,3.073688268661499
train,reid,2,70,1.638323426246643,4.32523775100708,-5.576022624969482,4.051847457885742,-2.3545031547546387,-2.1262524127960205,-4.272549152374268,3.8258860111236572
train,reid,2,80,1.8358074426651,5.05281400680542,-6.431341171264648,4.706723213195801,-2.6966073513031006,-2.396188974380493,-5.051192283630371,4.563570022583008
train,reid,2,90,2.07116961479187,5.789280414581299,-7.339086532592773,5.3835296630859375,-3.100456953048706,-2.6966192722320557,-5.835453033447266,5.282529354095459
train,reid,2,100,2.341501235961914,6.53233003616333,-8.293915748596191,6.07936429977417,-3.561244010925293,-3.0249109268188477,-6.623178005218506,5.98236608505249
