epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.5714524359556666,0.475444296472951,0.5804479710365597,0.6302822748015464,0.6495245045737217,0.4362425275146961,0.572016435629988,0.6495245045737217,0.49186466406834756,0.7115538303005068,0.32384557869089275,0.3909334811725115,0.47544429672130367,0.7115538303005068,shared_no_mixed,8,normalized_delta,128
2,0.38259170792604746,0.43504106410239873,0.3959539462599838,0.48421930039012934,0.3775730902688545,0.28715386388071795,0.38298208484656726,0.48421930039012934,0.4461351069180589,0.6307078182697297,0.3031111354498487,0.37130424080318525,0.43504106484092125,0.6307078182697297,shared_no_mixed,8,normalized_delta,128
3,0.33487281950942255,0.34733574617850155,0.33667679685249663,0.3786276109831434,0.3738301428786495,0.2529980169445799,0.3351519236021243,0.3786276109831434,0.33983956818517885,0.38170604862664875,0.28870558301477056,0.3715956024825573,0.34733574470799217,0.38170604862664875,shared_no_mixed,8,normalized_delta,128
4,0.26245671244044055,0.25520257941986385,0.25168337531779944,0.21395011759087654,0.36227307115730484,0.2103031851580007,0.2621754579687274,0.36227307115730484,0.24299493047751877,0.17583066297597008,0.22958918598137404,0.36018788651808314,0.2552025784918091,0.36018788651808314,shared_no_mixed,8,normalized_delta,128
5,0.20855849411403923,0.2372939534877476,0.19676735508337356,0.13497805894470552,0.3345429260218353,0.15525399663469247,0.20825832720041113,0.3345429260218353,0.2251622283145001,0.15834634804019804,0.19839066857177962,0.35514484179255207,0.2372939528015099,0.35514484179255207,shared_no_mixed,8,normalized_delta,128
6,0.2001131175576072,0.23393268749902124,0.18818593476163714,0.12885269523978654,0.3250639695347401,0.14680153089820555,0.2002393985575774,0.3250639695347401,0.22151702316968064,0.15474672382207294,0.19408794781683306,0.3529633890445295,0.23393268689447852,0.3529633890445295,shared_no_mixed,8,normalized_delta,128
7,0.19804380651105913,0.23260781772826847,0.18579267135314775,0.12577975849279951,0.3231805830671076,0.14527968087870824,0.19808000747953847,0.3231805830671076,0.22013112247774475,0.14711786452680825,0.19756616314775066,0.35313942630432155,0.23260781799296015,0.35313942630432155,shared_no_mixed,8,normalized_delta,128
8,0.19544484515984853,0.23361523218060795,0.18324397869996334,0.12297884759191476,0.3208660323172808,0.14288455035798905,0.1955764767557282,0.3208660323172808,0.22069938418112303,0.14630568629424823,0.19977608375055225,0.3547639283890787,0.23361523281129304,0.3547639283890787,shared_no_mixed,8,normalized_delta,128
9,0.19431593739672712,0.23071364693735774,0.18241294951815354,0.12053394791158573,0.32033378053129763,0.14198255073932703,0.19428342639407012,0.32033378053129763,0.21796558864022555,0.14652299069260297,0.19424469834683758,0.3513732538803628,0.23071364763993443,0.3513732538803628,shared_no_mixed,8,normalized_delta,128
10,0.19259532935786666,0.22932268643849774,0.1800961921089574,0.11772009062672585,0.3185989825136698,0.14134102739197643,0.19255336684412402,0.3185989825136698,0.2162094478544436,0.13802757138680471,0.1924758119606658,0.3574646747229915,0.22932268602348735,0.3574646747229915,shared_no_mixed,8,normalized_delta,128
11,0.19187948993946377,0.23004733473062516,0.1793234951140588,0.11657796056390228,0.31865620899357294,0.13990798432445317,0.19171405129397612,0.31865620899357294,0.21708156611574322,0.14149582476208084,0.19191743915802553,0.35672873878165295,0.23004733423391976,0.35672873878165295,shared_no_mixed,8,normalized_delta,128
12,0.19034488530535448,0.232066313569483,0.17782184773108414,0.11540101751895018,0.31657974453348864,0.1392565414644451,0.19041243450562798,0.31657974453348864,0.21865192828209776,0.1487015390866681,0.1928028901646796,0.35469450936897806,0.23206631287344193,0.35469450936897806,shared_no_mixed,8,normalized_delta,128
13,0.18997770934774164,0.23107203111836785,0.17751550990761372,0.11492066228972145,0.3157119581312464,0.13935469594833097,0.1899957721230996,0.3157119581312464,0.2183934864244963,0.14400674285073028,0.192029857262969,0.3571794932806178,0.23107203113143904,0.3571794932806178,shared_no_mixed,8,normalized_delta,128
14,0.18933549010962772,0.23168405408137724,0.17654647970931572,0.11408672795276827,0.3150501678370985,0.13893428245526657,0.18935705941504444,0.3150501678370985,0.21839031859448083,0.14493710952565858,0.191009341984203,0.3591057092343506,0.23168405358140406,0.3591057092343506,shared_no_mixed,8,normalized_delta,128
15,0.1906236469745636,0.23049791427819352,0.17798016876505132,0.11325939186573239,0.31620874735608434,0.13995150759685457,0.1898065489395571,0.31620874735608434,0.21718795393642626,0.14482051743880697,0.19122735442299593,0.3554458715413746,0.23049791446772583,0.3554458715413746,shared_no_mixed,8,normalized_delta,128
16,0.18784894334119662,0.2320300786510894,0.1755411355903274,0.11265531239349028,0.31337810529951465,0.13729248733112687,0.1877753016747106,0.31337810529951465,0.21821172755015525,0.14807455325989347,0.1923642519077188,0.3556514360010624,0.23203008038955822,0.3556514360010624,shared_no_mixed,8,normalized_delta,128
17,0.18826585545351632,0.23150832256988474,0.17576590423521243,0.11264497889074641,0.31430883736986864,0.13726513590010112,0.18807298405357206,0.31430883736986864,0.21838012859225273,0.1493518282120165,0.18941331307746861,0.35575982545943635,0.2315083222496405,0.35575982545943635,shared_no_mixed,8,normalized_delta,128
