split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,reid,0,0,0.5990649461746216,-0.8504462838172913,-1.183726191520691,1.40851891040802,0.9195608496665955,1.7203459739685059,1.3539113998413086,0.7722377777099609
train,reid,0,10,0.6930791139602661,-1.2258671522140503,-1.3488153219223022,1.7098407745361328,0.9036520719528198,1.897042989730835,1.7854902744293213,1.195604920387268
train,reid,0,20,0.8124786019325256,-1.6263867616653442,-1.5599720478057861,2.0538337230682373,0.9139955043792725,2.1301307678222656,2.2584900856018066,1.648894190788269
train,reid,0,30,0.9422922134399414,-2.0477845668792725,-1.7822935581207275,2.416693687438965,0.9268814921379089,2.3798248767852783,2.7560524940490723,2.1238889694213867
train,reid,0,40,1.0827580690383911,-2.489210605621338,-2.0155954360961914,2.7979371547698975,0.9426583051681519,2.6463303565979004,3.2772607803344727,2.619474172592163
train,reid,0,50,1.2347941398620605,-2.9511382579803467,-2.260955333709717,3.198578119277954,0.9621680974960327,2.931325674057007,3.8229825496673584,3.1360764503479004
train,reid,0,60,1.399074673652649,-3.4339072704315186,-2.518960952758789,3.6192543506622314,0.985944390296936,3.235903739929199,4.393783092498779,3.673933982849121
train,reid,0,70,1.576596975326538,-3.9379019737243652,-2.790872812271118,4.061054706573486,1.0150245428085327,3.5619688034057617,4.9905266761779785,4.233394145965576
train,reid,0,80,1.7686522006988525,-4.463823318481445,-3.0783400535583496,4.5254998207092285,1.0506845712661743,3.911975860595703,5.6145429611206055,4.815135478973389
train,reid,0,90,1.9767425060272217,-5.011849403381348,-3.3835768699645996,5.014184951782227,1.0948117971420288,4.289050579071045,6.2668561935424805,5.419330596923828
train,reid,0,100,2.2020270824432373,-5.5822978019714355,-3.70798921585083,5.52827787399292,1.1486635208129883,4.695382595062256,6.948337078094482,6.046216011047363
train,reid,1,0,0.6289682388305664,-0.6472067832946777,-1.2981916666030884,1.3669965267181396,1.0674102306365967,1.8490089178085327,1.1892616748809814,0.5667209625244141
train,reid,1,10,0.7478254437446594,-1.0395313501358032,-1.5088011026382446,1.7062773704528809,1.0814698934555054,2.0817923545837402,1.6550170183181763,1.011759638786316
train,reid,1,20,0.8882206678390503,-1.4599883556365967,-1.7561568021774292,2.0839085578918457,1.1137734651565552,2.359968662261963,2.1617720127105713,1.4891115427017212
