split,source,sim_idx,frame,z0,z1
train,reid,0,0,-1.6548454761505127,-2.606074810028076
train,reid,0,10,-1.5722512006759644,-3.086191177368164
train,reid,0,20,-1.524493932723999,-3.6153697967529297
train,reid,0,30,-1.461859941482544,-4.164275646209717
train,reid,0,40,-1.381738305091858,-4.7281880378723145
train,reid,0,50,-1.2836408615112305,-5.305447578430176
train,reid,0,60,-1.1667824983596802,-5.895184516906738
train,reid,0,70,-1.031233787536621,-6.496603965759277
train,reid,0,80,-0.8776753544807434,-7.109423637390137
train,reid,0,90,-0.7065618634223938,-7.7328972816467285
train,reid,0,100,-0.518785834312439,-8.367122650146484
train,reid,1,0,-1.8726657629013062,-1.5205920934677124
train,reid,1,10,-1.9118748903274536,-2.0554349422454834
train,reid,1,20,-1.9696675539016724,-2.632894515991211
train,reid,1,30,-2.00109601020813,-3.228118419647217
train,reid,1,40,-2.0030860900878906,-3.8376238346099854
train,reid,1,50,-1.9755815267562866,-4.458827495574951
train,reid,1,60,-1.9187365770339966,-5.089230060577393
train,reid,1,70,-1.8325679302215576,-5.726246356964111
train,reid,1,80,-1.717237949371338,-6.367512226104736
train,reid,1,90,-1.5732264518737793,-7.010788440704346
train,reid,1,100,-1.4015171527862549,-7.653870582580566
train,reid,2,0,-1.9852304458618164,-1.4718728065490723
train,reid,2,10,-1.6076264381408691,-1.7763220071792603
train,reid,2,20,-1.2109171152114868,-2.097504138946533
train,reid,2,30,-0.7976911067962646,-2.435107707977295
train,reid,2,40,-0.3689575493335724,-2.788472890853882
train,reid,2,50,0.07399962842464447,-3.157034397125244
train,reid,2,60,0.5311274528503418,-3.5397815704345703
train,reid,2,70,1.0012507438659668,-3.936108112335205
train,reid,2,80,1.483270287513733,-4.34499454498291
train,reid,2,90,1.976163387298584,-4.765857696533203
train,reid,2,100,2.480149030685425,-5.1968231201171875
train,reid,3,0,-1.8423880338668823,-1.5610642433166504
train,reid,3,10,-1.4629579782485962,-1.8576847314834595
train,reid,3,20,-1.0649991035461426,-2.1654701232910156
train,reid,3,30,-0.6501025557518005,-2.4881162643432617
train,reid,3,40,-0.21963182091712952,-2.82535457611084
train,reid,3,50,0.22659125924110413,-3.176459789276123
train,reid,3,60,0.687303900718689,-3.5412237644195557
train,reid,3,70,1.1622321605682373,-3.9186534881591797
train,reid,3,80,1.651314377784729,-4.307920455932617
train,reid,3,90,2.153233289718628,-4.708601951599121
train,reid,3,100,2.6668145656585693,-5.120194911956787
train,reid,4,0,-1.9008897542953491,-1.6235278844833374
train,reid,4,10,-1.7930316925048828,-2.0654234886169434
train,reid,4,20,-1.6824653148651123,-2.5376901626586914
train,reid,4,30,-1.555725336074829,-3.0308868885040283
train,reid,4,40,-1.4131101369857788,-3.5432329177856445
train,reid,4,50,-1.2547123432159424,-4.073605537414551
train,reid,4,60,-1.080405592918396,-4.621086120605469
train,reid,4,70,-0.8916783332824707,-5.184627056121826
train,reid,4,80,-0.687788724899292,-5.762907028198242
train,reid,4,90,-0.46955227851867676,-6.354856014251709
train,reid,4,100,-0.23811933398246765,-6.959563255310059
train,reid,5,0,-1.8024930953979492,-2.441713571548462
train,reid,5,10,-1.7839264869689941,-2.974538803100586
train,reid,5,20,-1.80731201171875,-3.557705879211426
train,reid,5,30,-1.826790452003479,-4.15941047668457
train,reid,5,40,-1.8455742597579956,-4.780393123626709
train,reid,5,50,-1.8676588535308838,-5.421800136566162
train,reid,5,60,-1.8954353332519531,-6.084042549133301
train,reid,5,70,-1.9307209253311157,-6.767902851104736
train,reid,5,80,-1.9768797159194946,-7.474023818969727
train,reid,5,90,-2.0355427265167236,-8.202685356140137
train,reid,5,100,-2.1096351146698,-8.95477294921875
train,reid,6,0,-1.9364526271820068,-1.7017697095870972
train,reid,6,10,-1.8726671934127808,-2.1745457649230957
train,reid,6,20,-1.808251142501831,-2.690324544906616
train,reid,6,30,-1.7308872938156128,-3.2288501262664795
train,reid,6,40,-1.642690896987915,-3.7850704193115234
train,reid,6,50,-1.5435397624969482,-4.355071067810059
train,reid,6,60,-1.4352211952209473,-4.936336994171143
train,reid,6,70,-1.318832278251648,-5.5268754959106445
train,reid,6,80,-1.1952900886535645,-6.124663352966309
train,reid,6,90,-1.066228985786438,-6.7287774085998535
train,reid,6,100,-0.93323814868927,-7.337708473205566
train,reid,7,0,-1.5919086933135986,-2.5614571571350098
train,reid,7,10,-1.465897798538208,-3.0418736934661865
train,reid,7,20,-1.3539166450500488,-3.5477116107940674
train,reid,7,30,-1.236926794052124,-4.068207740783691
train,reid,7,40,-1.112974762916565,-4.6028313636779785
train,reid,7,50,-0.9808294177055359,-5.150632858276367
train,reid,7,60,-0.8402343988418579,-5.710830211639404
train,reid,7,70,-0.6906946301460266,-6.282593727111816
train,reid,7,80,-0.5321100950241089,-6.865134239196777
train,reid,7,90,-0.3645314574241638,-7.457724571228027
train,reid,7,100,-0.1877518594264984,-8.059606552124023
train,reid,8,0,-1.9032955169677734,-1.3572430610656738
train,reid,8,10,-1.5774105787277222,-1.6986621618270874
train,reid,8,20,-1.231382131576538,-2.051697254180908
train,reid,8,30,-0.8667837381362915,-2.4183294773101807
train,reid,8,40,-0.4841029644012451,-2.7979958057403564
train,reid,8,50,-0.08399541676044464,-3.190138339996338
train,reid,8,60,0.3330571949481964,-3.5938339233398438
train,reid,8,70,0.7662873864173889,-4.008549690246582
train,reid,8,80,1.2154514789581299,-4.43331241607666
train,reid,8,90,1.6796553134918213,-4.867659091949463
train,reid,8,100,2.1580052375793457,-5.310555458068848
train,reid,9,0,-1.8761860132217407,-1.5029369592666626
train,reid,9,10,-1.5330482721328735,-1.8112338781356812
train,reid,9,20,-1.1654343605041504,-2.1320865154266357
train,reid,9,30,-0.7779091000556946,-2.466620445251465
train,reid,9,40,-0.3709185719490051,-2.814059019088745
train,reid,9,50,0.0551212839782238,-3.173325538635254
train,reid,9,60,0.4999181926250458,-3.5437397956848145
train,reid,9,70,0.9624547362327576,-3.924640417098999
train,reid,9,80,1.442535400390625,-4.314426898956299
train,reid,9,90,1.9392672777175903,-4.712777137756348
train,reid,9,100,2.452208995819092,-5.118531703948975
train,reid,10,0,-2.050475835800171,-1.2541619539260864
train,reid,10,10,-1.682345986366272,-1.533368706703186
train,reid,10,20,-1.2959940433502197,-1.8280186653137207
train,reid,10,30,-0.8924028873443604,-2.138134717941284
train,reid,10,40,-0.4723016619682312,-2.4630327224731445
train,reid,10,50,-0.03627001866698265,-2.8020102977752686
train,reid,10,60,0.41442930698394775,-3.1544947624206543
train,reid,10,70,0.8792704343795776,-3.519432544708252
train,reid,10,80,1.357852578163147,-3.8960342407226562
train,reid,10,90,1.8484655618667603,-4.283905029296875
train,reid,10,100,2.3500897884368896,-4.682033538818359
train,reid,11,0,-1.8233156204223633,-1.5389610528945923
train,reid,11,10,-1.8158053159713745,-2.0761659145355225
train,reid,11,20,-1.816693663597107,-2.641390800476074
train,reid,11,30,-1.7980108261108398,-3.220472574234009
train,reid,11,40,-1.7625881433486938,-3.8127212524414062
train,reid,11,50,-1.7124450206756592,-4.417462348937988
train,reid,11,60,-1.6493268013000488,-5.033542156219482
train,reid,11,70,-1.575082540512085,-5.660343170166016
train,reid,11,80,-1.4917360544204712,-6.297060489654541
train,reid,11,90,-1.3999683856964111,-6.942758083343506
train,reid,11,100,-1.302171230316162,-7.596774578094482
train,reid,12,0,-1.7944602966308594,-1.7527803182601929
train,reid,12,10,-1.3893377780914307,-2.037338972091675
train,reid,12,20,-0.9604640007019043,-2.3331329822540283
train,reid,12,30,-0.5128170847892761,-2.643327474594116
train,reid,12,40,-0.04678836092352867,-2.9666402339935303
train,reid,12,50,0.43616896867752075,-3.3026323318481445
train,reid,12,60,0.9351966381072998,-3.6501457691192627
train,reid,12,70,1.4488863945007324,-4.009012699127197
train,reid,12,80,1.9766594171524048,-4.377791881561279
train,reid,12,90,2.516961097717285,-4.756318092346191
train,reid,12,100,3.068204164505005,-5.143937587738037
train,reid,13,0,-1.7263834476470947,-2.774533987045288
train,reid,13,10,-1.5739047527313232,-3.2288362979888916
train,reid,13,20,-1.4180772304534912,-3.714456796646118
train,reid,13,30,-1.240631341934204,-4.218132495880127
train,reid,13,40,-1.038917064666748,-4.735616683959961
train,reid,13,50,-0.8120218515396118,-5.263273239135742
train,reid,13,60,-0.5596040487289429,-5.7982635498046875
train,reid,13,70,-0.28105446696281433,-6.337733745574951
train,reid,13,80,0.023059086874127388,-6.879932403564453
train,reid,13,90,0.35142070055007935,-7.423277854919434
train,reid,13,100,0.702904224395752,-7.966081619262695
train,reid,14,0,-1.8058394193649292,-1.9075233936309814
train,reid,14,10,-1.7281042337417603,-2.3322319984436035
train,reid,14,20,-1.6717804670333862,-2.7694733142852783
train,reid,14,30,-1.605992317199707,-3.2224080562591553
train,reid,14,40,-1.527600646018982,-3.694044589996338
train,reid,14,50,-1.4357128143310547,-4.185370922088623
train,reid,14,60,-1.3287140130996704,-4.696531295776367
train,reid,14,70,-1.205504059791565,-5.227479934692383
train,reid,14,80,-1.0652614831924438,-5.778135776519775
train,reid,14,90,-0.9066972136497498,-6.34803581237793
train,reid,14,100,-0.7281568050384521,-6.936067581176758
train,reid,15,0,-1.763615608215332,-1.813056230545044
train,reid,15,10,-1.6039284467697144,-2.2480382919311523
train,reid,15,20,-1.4468109607696533,-2.6993277072906494
train,reid,15,30,-1.2765426635742188,-3.1607744693756104
train,reid,15,40,-1.0933761596679688,-3.631870985031128
train,reid,15,50,-0.8970111608505249,-4.111426830291748
train,reid,15,60,-0.6890405416488647,-4.59922981262207
train,reid,15,70,-0.46914905309677124,-5.094354629516602
train,reid,15,80,-0.23942452669143677,-5.596670150756836
train,reid,15,90,5.0911308790091425e-05,-6.105323791503906
train,reid,15,100,0.24829958379268646,-6.619848728179932
train,reid,16,0,-1.8964810371398926,-1.6209971904754639
train,reid,16,10,-1.618917465209961,-1.9497196674346924
train,reid,16,20,-1.3205795288085938,-2.2912096977233887
train,reid,16,30,-1.003717303276062,-2.6474568843841553
train,reid,16,40,-0.668411135673523,-3.0178158283233643
train,reid,16,50,-0.31500518321990967,-3.4013710021972656
train,reid,16,60,0.056300628930330276,-3.797314167022705
train,reid,16,70,0.44418758153915405,-4.205096244812012
train,reid,16,80,0.8483444452285767,-4.623966217041016
train,reid,16,90,1.2679810523986816,-5.053043842315674
train,reid,16,100,1.702297329902649,-5.491437911987305
train,reid,17,0,-1.8558228015899658,-1.8317368030548096
train,reid,17,10,-1.8183276653289795,-2.3019189834594727
train,reid,17,20,-1.7999017238616943,-2.7856197357177734
train,reid,17,30,-1.7779016494750977,-3.280850410461426
train,reid,17,40,-1.7524884939193726,-3.7891695499420166
train,reid,17,50,-1.7228412628173828,-4.311122894287109
train,reid,17,60,-1.689154863357544,-4.846852779388428
train,reid,17,70,-1.6501002311706543,-5.3963212966918945
train,reid,17,80,-1.6056609153747559,-5.959767818450928
train,reid,17,90,-1.5547525882720947,-6.536875247955322
train,reid,17,100,-1.4963353872299194,-7.127240180969238
train,reid,18,0,-1.7522180080413818,-1.8203496932983398
train,reid,18,10,-1.6674457788467407,-2.251932382583618
train,reid,18,20,-1.5995978116989136,-2.690112829208374
train,reid,18,30,-1.5228450298309326,-3.136329412460327
train,reid,18,40,-1.4361611604690552,-3.591042995452881
train,reid,18,50,-1.3398284912109375,-4.053888320922852
train,reid,18,60,-1.2335400581359863,-4.524009704589844
train,reid,18,70,-1.1180133819580078,-5.001440525054932
train,reid,18,80,-0.993633508682251,-5.485467910766602
train,reid,18,90,-0.8607125282287598,-5.975776672363281
train,reid,18,100,-0.7192368507385254,-6.471325397491455
train,reid,19,0,-1.612654447555542,-2.5078470706939697
train,reid,19,10,-1.4830822944641113,-2.960460901260376
train,reid,19,20,-1.3653753995895386,-3.4494662284851074
train,reid,19,30,-1.236881971359253,-3.96146821975708
train,reid,19,40,-1.0984594821929932,-4.4968791007995605
train,reid,19,50,-0.9513037204742432,-5.055989742279053
train,reid,19,60,-0.7956857681274414,-5.638282775878906
train,reid,19,70,-0.6305705904960632,-6.2424187660217285
train,reid,19,80,-0.4558041989803314,-6.867813587188721
train,reid,19,90,-0.2705034017562866,-7.51288366317749
train,reid,19,100,-0.07404187321662903,-8.176349639892578
train,reid,20,0,-1.840911865234375,-1.7302991151809692
train,reid,20,10,-1.4529004096984863,-2.0256450176239014
train,reid,20,20,-1.042084813117981,-2.333744525909424
train,reid,20,30,-0.6130600571632385,-2.655710220336914
train,reid,20,40,-0.16557857394218445,-2.9902687072753906
train,reid,20,50,0.2991013526916504,-3.3371663093566895
train,reid,20,60,0.7805277705192566,-3.69541335105896
train,reid,20,70,1.278653621673584,-4.063823699951172
train,reid,20,80,1.7922295331954956,-4.4417033195495605
train,reid,20,90,2.31984281539917,-4.828970909118652
train,reid,20,100,2.861802577972412,-5.2238287925720215
train,reid,21,0,-1.8396713733673096,-1.6502631902694702
train,reid,21,10,-1.5785636901855469,-2.0189497470855713
train,reid,21,20,-1.305090308189392,-2.403567314147949
train,reid,21,30,-1.0166161060333252,-2.8039963245391846
train,reid,21,40,-0.7134815454483032,-3.219555377960205
train,reid,21,50,-0.39597243070602417,-3.649629592895508
train,reid,21,60,-0.06464330106973648,-4.093506336212158
train,reid,21,70,0.2795197665691376,-4.550558090209961
train,reid,21,80,0.6364439725875854,-5.019760608673096
train,reid,21,90,1.005225419998169,-5.500527858734131
train,reid,21,100,1.3848553895950317,-5.992176055908203
train,reid,22,0,-1.9398294687271118,-1.1861169338226318
train,reid,22,10,-1.7302215099334717,-1.5750486850738525
train,reid,22,20,-1.5084803104400635,-1.9777486324310303
train,reid,22,30,-1.27376127243042,-2.3951380252838135
train,reid,22,40,-1.0262168645858765,-2.826533555984497
train,reid,22,50,-0.7665841579437256,-3.271225929260254
train,reid,22,60,-0.49580952525138855,-3.7285828590393066
train,reid,22,70,-0.2142389863729477,-4.197766304016113
train,reid,22,80,0.07696698606014252,-4.677829742431641
train,reid,22,90,0.37711700797080994,-5.168306350708008
train,reid,22,100,0.6860224604606628,-5.66777229309082
train,reid,23,0,-1.8069970607757568,-1.9712258577346802
train,reid,23,10,-1.6566776037216187,-2.404146671295166
train,reid,23,20,-1.4873985052108765,-2.8587517738342285
train,reid,23,30,-1.295942783355713,-3.3265974521636963
train,reid,23,40,-1.0824649333953857,-3.808271646499634
train,reid,23,50,-0.8472143411636353,-4.303153038024902
train,reid,23,60,-0.589460551738739,-4.810884475708008
train,reid,23,70,-0.3087218403816223,-5.330271244049072
train,reid,23,80,-0.004562373273074627,-5.860044479370117
train,reid,23,90,0.32301193475723267,-6.399264335632324
train,reid,23,100,0.6740064024925232,-6.946807861328125
train,reid,24,0,-1.985312819480896,-1.927884817123413
train,reid,24,10,-1.684347152709961,-2.2303009033203125
train,reid,24,20,-1.3655105829238892,-2.548042058944702
train,reid,24,30,-1.0282642841339111,-2.8813769817352295
train,reid,24,40,-0.6730230450630188,-3.230231285095215
train,reid,24,50,-0.299755722284317,-3.593435287475586
train,reid,24,60,0.09044990688562393,-3.9709248542785645
train,reid,24,70,0.49766501784324646,-4.361608028411865
train,reid,24,80,0.9218906164169312,-4.764504909515381
train,reid,24,90,1.36154305934906,-5.179466724395752
train,reid,24,100,1.816947340965271,-5.605130195617676
train,reid,25,0,-1.9256223440170288,-1.2661038637161255
