source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
depablo_low_temp,calibration,12,85,-0.5044309215854138,-2.238290309906006,-1.1591688394546509,-2.2089102268218994,-1.1948562860488892,-2.282515525817871,-1.4008034467697144
depablo_low_temp,calibration,13,104,-0.2084327188950511,-1.7044074535369873,-2.008723497390747,-1.6783666610717773,-2.047614812850952,-1.6797733306884766,-2.233628988265991
depablo_low_temp,calibration,14,55,0.23776199413847313,-1.6714527606964111,-0.915560781955719,-1.6345692873001099,-0.9524945616722107,-1.4955389499664307,-1.1060473918914795
depablo_low_temp,calibration,15,54,-0.4149092808456947,-1.8862510919570923,-2.121732711791992,-1.8592455387115479,-2.1577646732330322,-1.9050469398498535,-2.3496053218841553
depablo_low_temp,calibration,16,147,-0.45508805028712523,-1.9895217418670654,-1.1499817371368408,-1.9584823846817017,-1.1873340606689453,-2.0216431617736816,-1.3965671062469482
depablo_low_temp,calibration,17,117,0.1594724535638284,-1.8781970739364624,-0.5466282367706299,-1.8447518348693848,-0.5843812823295593,-1.738722801208496,-0.7468515038490295
depablo_low_temp,calibration,18,3,-0.5089574496506146,-1.8755295276641846,-1.259148359298706,-1.845072627067566,-1.2957366704940796,-1.935886025428772,-1.5037189722061157
depablo_low_temp,calibration,19,67,-0.0018257140201558828,-1.869433045387268,-1.6260594129562378,-1.842361330986023,-1.6631180047988892,-1.7879925966262817,-1.8273640871047974
depablo_low_temp,calibration,20,151,-0.43250460298528204,-1.7752478122711182,-1.5975360870361328,-1.7475157976150513,-1.6355876922607422,-1.8000544309616089,-1.833191990852356
depablo_low_temp,calibration,21,79,0.16588096190370036,-1.9398595094680786,-1.6556240320205688,-1.9096899032592773,-1.6918537616729736,-1.804356575012207,-1.8434380292892456
depablo_low_temp,calibration,22,160,0.13098382595067665,-1.7906651496887207,-1.8632256984710693,-1.759953498840332,-1.897728443145752,-1.6627956628799438,-2.0445189476013184
depablo_low_temp,calibration,23,12,0.20621044042079262,-1.7908728122711182,-0.4566105902194977,-1.7573593854904175,-0.49662715196609497,-1.6375257968902588,-0.6620876789093018
depablo_low_temp,calibration,24,157,0.3456222726247795,-1.7573320865631104,-1.758965253829956,-1.7189668416976929,-1.7899885177612305,-1.5593955516815186,-1.9104409217834473
depablo_low_temp,calibration,25,171,0.13090063946846645,-2.1697285175323486,-2.0622036457061768,-2.1412622928619385,-2.0945258140563965,-2.052737236022949,-2.231173276901245
