source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.6374302746610074,0.11476102592623035,0.0635535199374179,3.3965003281011264e-07,0.0012017936955089682,0.00019520759451552294
depablo_low_temp,10,20,20,20,0.7470539078636973,0.1201893341683408,0.08909196724582674,2.222818724639808e-07,0.0009008546272525564,0.00017811433790484443
depablo_low_temp,25,20,20,20,0.8510527002693131,0.10257067385927503,0.1113451632350467,2.7008517076154705e-07,0.000691865396220237,0.0003863196703605354
depablo_low_temp,50,20,20,20,0.9177614812944469,0.08275715156952368,0.12192390929122102,8.19171558674725e-07,0.0008365695364773273,0.0006316865896224044
depablo_low_temp,75,20,20,20,0.9450448554312818,0.07145907722986912,0.1271388104990921,1.6999104872184035e-06,0.0009965037927031517,0.0007610401458805427
depablo_low_temp,100,20,20,20,0.9559550978665272,0.06345390458955276,0.1309363081666797,2.9866677081713534e-06,0.0011606978718191386,0.0009201543900417164
depablo_low_temp,125,20,20,20,0.9544339599272017,0.06303277171518158,0.1341610869454215,4.832178538549669e-06,0.0013651126064360142,0.001226050074910745
depablo_low_temp,149,20,20,20,0.9413689818769686,0.06913518781017793,0.13699498132137658,7.537952791381031e-06,0.001829684991389513,0.0016905954165849836
depablo_low_temp,150,20,20,20,0.9405538847655082,0.06960119576233476,0.13710567759410502,7.678419552803462e-06,0.001854647323489189,0.0017139656294602901
depablo_mixed_temp,5,20,20,20,0.3670370134053482,0.29767726967324737,0.22679945757564682,2.896146809305833e-05,0.0060782302025472745,0.0012225392660184299
depablo_mixed_temp,10,20,20,20,0.44714899005658915,0.23031270984594848,0.17922109704665723,2.8480793582730256e-05,0.005462908709887415,0.0010095072546391747
depablo_mixed_temp,25,20,20,20,0.42524754853014346,0.25959623026962536,0.18142652653321048,3.38031747645573e-05,0.005910489242523909,0.0011147930577863007
depablo_mixed_temp,50,20,20,20,0.6429835511357951,0.1690749328165432,0.12905106469273595,2.8012037893176968e-05,0.004834423610009253,0.0015945986669976264
depablo_mixed_temp,75,20,20,20,0.7478433172396821,0.14047674338061938,0.1721180025747532,2.4553567129714793e-05,0.0037641066126525404,0.001526876825664658
depablo_mixed_temp,100,20,20,20,0.8358148568570669,0.10425653741465082,0.12643548055144446,3.098028362273908e-05,0.0042988504748791454,0.001624116679886356
depablo_mixed_temp,125,20,20,20,0.78835608902703,0.11370575918818342,0.15482135978229525,2.7293978860143397e-05,0.0030718415975570677,0.0018440455110976472
depablo_mixed_temp,149,20,20,20,0.8514442495123187,0.11119956121235294,0.13202052126728464,2.6554118710464537e-05,0.002534444071352482,0.002233491011429578
depablo_mixed_temp,150,20,20,20,0.8443719596124972,0.11530026859475484,0.13788865110405393,2.7882669780865398e-05,0.0030966931022703647,0.0021956367912935094
lj_noisy,5,20,20,20,-13.77984518653398,0.1089013456061537,0.0012192600578043978,2.0631147066296762e-07,0.0007214763623778708,0.0003632037922216114
lj_noisy,10,20,20,20,-2.2736839379988836,0.07215874192746605,0.002153844244672589,1.752203807825481e-07,0.0005779661238193512,0.00027100053412141276
lj_noisy,25,20,20,20,0.15124238136162538,0.04962543801371054,0.004116859972161529,4.038516379978319e-07,0.0006232129409909249,0.00023827426484785975
lj_noisy,50,20,20,20,0.20193768373921062,0.050778708825589255,0.004765160046327359,1.6087469674630483e-06,0.0007157689658924937,0.00033202089252881706
lj_noisy,75,20,20,20,0.3087165877728443,0.05051302548514549,0.005096114207392416,4.077473420238675e-06,0.0010077317710965872,0.0003681019181385636
lj_noisy,100,20,20,20,0.434436463452999,0.04553699583019208,0.005310082358180217,7.915415176285024e-06,0.0011644817423075438,0.00047943631652742625
lj_noisy,125,20,20,20,0.47484524078802204,0.04567964817507579,0.005569300277656472,1.320163071341085e-05,0.001160495076328516,0.0007050724234431982
lj_noisy,149,20,20,20,-0.002570026502711986,0.06470679993802715,0.0058612530060078456,2.031742865256092e-05,0.001921798475086689,0.001059349882416427
lj_noisy,150,20,20,20,-0.03733429177067249,0.06578966272439586,0.005877561133984836,2.0682871263488777e-05,0.001974932663142681,0.001078126486390829
reid,5,20,20,20,-1.7340336333129192,0.2091636391499027,0.02154076783415691,1.0191713579743578e-07,0.0006119920377386734,0.0002967416192404926
reid,10,20,20,20,-0.5317910416415506,0.17861320806790135,0.028346618455362994,9.310768112058554e-08,0.00041086935671046375,0.00033741638508217876
reid,25,20,20,20,0.48274144039892286,0.11396279946256158,0.034074291474254684,3.57261751027238e-07,0.00044580859830603006,0.00044923784662387334
reid,50,20,20,20,0.8579127998701215,0.061400815428458745,0.03674579830514,1.4942607066359415e-06,0.0007538803853094578,0.0004564858849334996
reid,75,20,20,20,0.9580748164932595,0.03277810183812652,0.03814548712888468,3.5066216668155903e-06,0.0009712717030197382,0.00036968310596421363
reid,100,20,20,20,0.983876977124164,0.02033932183353491,0.039261933802947645,6.442907681503129e-06,0.0010681482031941413,0.00038174850051291286
reid,125,20,20,20,0.9870033902632377,0.017593719635223236,0.040278386785974486,1.0599931135857332e-05,0.0013757090084254742,0.0004274570310371928
reid,149,20,20,20,0.9805187036282221,0.020904355037668933,0.04122426506644665,1.6086476978216525e-05,0.002047593146562576,0.000567591238359455
reid,150,20,20,20,0.9799839894622137,0.021104721472918923,0.041262728129658005,1.6351888626786602e-05,0.0020808485336601735,0.0005764419081970118
