split,source,sim_idx,frame,z0,z1
train,reid,0,0,-0.01936124637722969,0.7376148700714111
train,reid,0,10,0.2534267008304596,0.10295671224594116
train,reid,0,20,0.4742262065410614,-0.6108271479606628
train,reid,0,30,0.6934796571731567,-1.3427530527114868
train,reid,0,40,0.9203542470932007,-2.0927820205688477
train,reid,0,50,1.1633093357086182,-2.8628299236297607
train,reid,0,60,1.432009220123291,-3.653049945831299
train,reid,0,70,1.7373143434524536,-4.46628999710083
train,reid,0,80,2.0932557582855225,-5.303806781768799
train,reid,0,90,2.518036365509033,-6.167793273925781
train,reid,0,100,3.0345847606658936,-7.0596923828125
train,reid,1,0,-0.05713971331715584,1.1301236152648926
train,reid,1,10,0.10235975682735443,0.4725401997566223
train,reid,1,20,0.18348681926727295,-0.21829956769943237
train,reid,1,30,0.24072882533073425,-0.8885050415992737
train,reid,1,40,0.28310447931289673,-1.5407485961914062
train,reid,1,50,0.3176645040512085,-2.1799230575561523
train,reid,1,60,0.3527579605579376,-2.8120336532592773
train,reid,1,70,0.3962666988372803,-3.4406728744506836
train,reid,1,80,0.45643994212150574,-4.070559978485107
train,reid,1,90,0.5396838784217834,-4.70411491394043
train,reid,1,100,0.6538134813308716,-5.34512996673584
train,reid,2,0,1.3082574605941772,3.027200937271118
train,reid,2,10,1.8759406805038452,2.9155330657958984
train,reid,2,20,2.4626574516296387,2.8185150623321533
train,reid,2,30,3.0682411193847656,2.732980251312256
train,reid,2,40,3.6908390522003174,2.6573872566223145
train,reid,2,50,4.330139636993408,2.589550256729126
train,reid,2,60,4.984992027282715,2.531430959701538
train,reid,2,70,5.654335021972656,2.479891300201416
train,reid,2,80,6.336879253387451,2.4338090419769287
train,reid,2,90,7.031484127044678,2.392179012298584
train,reid,2,100,7.7391767501831055,2.356693744659424
train,reid,3,0,1.3522671461105347,3.232755661010742
train,reid,3,10,1.9411576986312866,3.1503677368164062
train,reid,3,20,2.5512311458587646,3.0823967456817627
train,reid,3,30,3.1807587146759033,3.0264828205108643
train,reid,3,40,3.8274617195129395,2.9804952144622803
train,reid,3,50,4.491397380828857,2.9449992179870605
train,reid,3,60,5.171131134033203,2.9191536903381348
train,reid,3,70,5.865426540374756,2.9026806354522705
train,reid,3,80,6.574355602264404,2.894878625869751
train,reid,3,90,7.295662879943848,2.8950014114379883
train,reid,3,100,8.028291702270508,2.902636766433716
train,reid,4,0,0.21743299067020416,1.6866207122802734
train,reid,4,10,0.5242020487785339,1.2036676406860352
train,reid,4,20,0.7934268712997437,0.7059872150421143
train,reid,4,30,1.044596552848816,0.21620038151741028
train,reid,4,40,1.2804163694381714,-0.26613903045654297
train,reid,4,50,1.5027225017547607,-0.741610586643219
train,reid,4,60,1.7131481170654297,-1.2108501195907593
train,reid,4,70,1.9129300117492676,-1.6751484870910645
train,reid,4,80,2.1033241748809814,-2.1349024772644043
train,reid,4,90,2.2850828170776367,-2.5910708904266357
train,reid,4,100,2.4594943523406982,-3.044243812561035
train,reid,5,0,-0.21274450421333313,0.6168199181556702
train,reid,5,10,0.028977714478969574,-0.14300847053527832
train,reid,5,20,0.19010652601718903,-0.9797501564025879
train,reid,5,30,0.3120604455471039,-1.8204928636550903
train,reid,5,40,0.4047161936759949,-2.6721248626708984
train,reid,5,50,0.4813787341117859,-3.5423855781555176
train,reid,5,60,0.5595908164978027,-4.438805103302002
train,reid,5,70,0.6547950506210327,-5.367902755737305
train,reid,5,80,0.7831060886383057,-6.334514141082764
train,reid,5,90,0.9596253037452698,-7.3430681228637695
train,reid,5,100,1.1997822523117065,-8.398685455322266
train,reid,6,0,-0.04777611047029495,1.026042103767395
train,reid,6,10,0.22533480823040009,0.3873133957386017
train,reid,6,20,0.43892237544059753,-0.32091766595840454
train,reid,6,30,0.6221693158149719,-1.0301871299743652
train,reid,6,40,0.7825857400894165,-1.7322834730148315
train,reid,6,50,0.9273023009300232,-2.4272828102111816
train,reid,6,60,1.0596927404403687,-3.1176881790161133
train,reid,6,70,1.1827330589294434,-3.8066699504852295
train,reid,6,80,1.2962162494659424,-4.499649524688721
train,reid,6,90,1.3981552124023438,-5.203089237213135
train,reid,6,100,1.4841862916946411,-5.923757553100586
train,reid,7,0,-0.11730817705392838,0.7668026089668274
train,reid,7,10,0.2100595086812973,0.14268484711647034
train,reid,7,20,0.4751226305961609,-0.5072053670883179
train,reid,7,30,0.6991225481033325,-1.134829044342041
train,reid,7,40,0.8892598152160645,-1.7351021766662598
train,reid,7,50,1.051572561264038,-2.3088932037353516
train,reid,7,60,1.1925400495529175,-2.858762502670288
train,reid,7,70,1.3176417350769043,-3.388038158416748
train,reid,7,80,1.431877613067627,-3.8997385501861572
train,reid,7,90,1.5395625829696655,-4.399559020996094
train,reid,7,100,1.6430613994598389,-4.8902082443237305
train,reid,8,0,0.8441848158836365,2.584416627883911
train,reid,8,10,1.3855348825454712,2.4479176998138428
train,reid,8,20,1.9415093660354614,2.3290975093841553
train,reid,8,30,2.5093069076538086,2.2179975509643555
train,reid,8,40,3.0876901149749756,2.113675117492676
train,reid,8,50,3.675997734069824,2.0152645111083984
train,reid,8,60,4.273858547210693,1.9229501485824585
train,reid,8,70,4.880060195922852,1.8355176448822021
train,reid,8,80,5.494182586669922,1.753143072128296
train,reid,8,90,6.115722179412842,1.6753157377243042
train,reid,8,100,6.743762016296387,1.6013957262039185
train,reid,9,0,0.9815883040428162,2.5587823390960693
train,reid,9,10,1.5113739967346191,2.363262414932251
train,reid,9,20,2.0541253089904785,2.17486310005188
train,reid,9,30,2.6086559295654297,1.991636872291565
train,reid,9,40,3.1737735271453857,1.813721776008606
train,reid,9,50,3.7498464584350586,1.6414515972137451
train,reid,9,60,4.336116790771484,1.4745737314224243
train,reid,9,70,4.931597709655762,1.3117154836654663
train,reid,9,80,5.535945415496826,1.1535065174102783
train,reid,9,90,6.148454666137695,0.99861079454422
train,reid,9,100,6.769211769104004,0.8487665057182312
train,reid,10,0,1.2920827865600586,2.9521806240081787
