source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
reid,calibration,1,45,-0.232251246533386,-1.611339807510376,0.48987194895744324,-1.6545116901397705,0.5000557899475098,-1.870492696762085,0.5510109066963196
reid,calibration,2,43,0.34530588309025634,-1.7202820777893066,0.5140914916992188,-1.7564480304718018,0.5226165056228638,-1.8942965269088745,0.5551106333732605
reid,calibration,3,73,0.3546914498807752,-1.6516895294189453,0.4969881772994995,-1.6867258548736572,0.5052418112754822,-1.8210045099258423,0.5368704199790955
reid,calibration,4,85,-0.04034466635495291,-1.6529598236083984,0.4997017979621887,-1.695555567741394,0.509753406047821,-1.8826744556427002,0.5539093017578125
reid,calibration,5,22,-0.41202700293673356,-1.6074659824371338,0.4886258840560913,-1.6564550399780273,0.5001706480979919,-1.9188785552978516,0.5620253086090088
reid,calibration,6,47,-0.2000712201151801,-1.6464964151382446,0.4984753727912903,-1.6917707920074463,0.5091544985771179,-1.9062042236328125,0.5597432851791382
reid,calibration,7,27,-0.16419202194022636,-1.6523586511611938,0.49948394298553467,-1.701596736907959,0.5110883116722107,-1.9313596487045288,0.5652473568916321
reid,calibration,8,87,0.27845350203017877,-1.5900741815567017,0.48323091864585876,-1.626869559288025,0.4919082224369049,-1.7664588689804077,0.5248245000839233
reid,calibration,9,67,0.2827574554363437,-1.7039456367492676,0.5109195113182068,-1.742467999458313,0.5200003385543823,-1.889048457145691,0.554546594619751
reid,calibration,10,71,0.3225968972047046,-1.7050182819366455,0.5107355713844299,-1.7403509616851807,0.5190678238868713,-1.8757365942001343,0.5509908199310303
reid,calibration,11,36,-0.19027884597049458,-1.587081789970398,0.4835343360900879,-1.6295968294143677,0.49356287717819214,-1.8407666683197021,0.5433759689331055
reid,calibration,12,65,0.38860791826309066,-1.7075766324996948,0.5112618207931519,-1.7422962188720703,0.5194447040557861,-1.8702354431152344,0.5495915412902832
reid,calibration,13,9,-0.058598285749740735,-1.6359467506408691,0.4959786534309387,-1.6849074363708496,0.507519543170929,-1.9079256057739258,0.5600906014442444
reid,calibration,14,81,-0.10988731840817481,-1.6264642477035522,0.4934847354888916,-1.6696299314498901,0.5036661624908447,-1.8691017627716064,0.550721287727356
reid,calibration,15,90,0.0028081485416824783,-1.657078504562378,0.49986007809638977,-1.7001675367355347,0.5100151300430298,-1.883293628692627,0.5531778335571289
reid,calibration,16,68,0.21534159724725252,-1.7147369384765625,0.5137673020362854,-1.7560110092163086,0.523504376411438,-1.912858247756958,0.560509204864502
reid,calibration,17,21,-0.14768180964121552,-1.6319715976715088,0.4952812194824219,-1.6768194437026978,0.5058596134185791,-1.8897368907928467,0.5560893416404724
reid,calibration,18,24,-0.1309780478243826,-1.6531301736831665,0.4992532730102539,-1.6976920366287231,0.5097591876983643,-1.8991303443908691,0.5572617053985596
reid,calibration,19,48,-0.17123836165231263,-1.6591167449951172,0.5017551779747009,-1.7070693969726562,0.5130556225776672,-1.935572862625122,0.5669095516204834
reid,calibration,20,1,0.3378457170934105,-1.6397300958633423,0.494515597820282,-1.6752424240112305,0.502880871295929,-1.809532880783081,0.5345080494880676
reid,calibration,21,76,0.18335712828880277,-1.6525845527648926,0.49788838624954224,-1.692623257637024,0.5073308348655701,-1.8478748798370361,0.5439445376396179
reid,calibration,22,78,0.1293664497277195,-1.6625512838363647,0.5011429190635681,-1.7022548913955688,0.5105078816413879,-1.8614885807037354,0.5480661988258362
reid,calibration,23,72,-0.037977481086243575,-1.6619837284088135,0.5023382306098938,-1.7057569026947021,0.5126628875732422,-1.895331621170044,0.5573820471763611
reid,calibration,24,55,0.27125756726885086,-1.682270884513855,0.5059513449668884,-1.72374427318573,0.5157357454299927,-1.8848860263824463,0.5537527203559875
reid,calibration,25,82,-0.07218477062664293,-1.6361606121063232,0.49528801441192627,-1.6783761978149414,0.5052501559257507,-1.8680334091186523,0.550011396408081
reid,calibration,26,34,0.2423286065533074,-1.6779108047485352,0.5046650767326355,-1.7154004573822021,0.5135080218315125,-1.859680414199829,0.5475373864173889
reid,calibration,27,23,-0.31124485724577994,-1.640941858291626,0.49704763293266296,-1.6864598989486694,0.5077835917472839,-1.9241670370101929,0.5638575553894043
reid,calibration,28,94,0.16401048126396411,-1.6483821868896484,0.49801942706108093,-1.6857330799102783,0.5068329572677612,-1.8317310810089111,0.5412821173667908
reid,calibration,29,75,0.1204822732587641,-1.6010476350784302,0.48648741841316223,-1.642834186553955,0.4963434338569641,-1.8117643594741821,0.5361876487731934
depablo_low_temp,calibration,1,145,-0.4569532518665687,-2.2902183532714844,0.6456279158592224,-2.3187074661254883,0.6523430347442627,-2.3854360580444336,0.6680601239204407
depablo_low_temp,calibration,2,7,-0.09727260084400499,-2.024646043777466,0.5856668949127197,-2.0600972175598145,0.59401935338974,-2.1646382808685303,0.618636965751648
depablo_low_temp,calibration,3,133,0.3439682334342666,-1.552001953125,0.4776691198348999,-1.5820575952529907,0.4847571551799774,-1.6976783275604248,0.512022078037262
depablo_low_temp,calibration,4,198,-0.3206296495113327,-2.215961456298828,0.6289238333702087,-2.247180700302124,0.6362830400466919,-2.324784994125366,0.6545658111572266
depablo_low_temp,calibration,5,13,0.3636117579426061,-1.5789330005645752,0.48485371470451355,-1.6154155731201172,0.4934557378292084,-1.7571547031402588,0.5268730521202087
depablo_low_temp,calibration,6,21,-0.11422681948022362,-1.97599196434021,0.5747974514961243,-2.0068206787109375,0.5820708870887756,-2.1038100719451904,0.6049538850784302
depablo_low_temp,calibration,7,107,-0.4553419205041738,-2.3313491344451904,0.6544070243835449,-2.358640193939209,0.6608376502990723,-2.4205451011657715,0.6754136085510254
depablo_low_temp,calibration,8,14,-0.020264705234645113,-1.7697203159332275,0.5257753729820251,-1.800699234008789,0.5330795049667358,-1.903238296508789,0.5572478175163269
depablo_low_temp,calibration,9,77,0.1607695438424218,-1.680100440979004,0.5068644285202026,-1.7144134044647217,0.5149579644203186,-1.8441460132598877,0.5455576777458191
depablo_low_temp,calibration,10,130,0.13037281540664314,-1.7940852642059326,0.5344170928001404,-1.8312554359436035,0.5431812405586243,-1.9675253629684448,0.5753093361854553
depablo_low_temp,calibration,11,50,0.3691857783976515,-1.621864914894104,0.49494442343711853,-1.6546039581298828,0.5026620030403137,-1.777311086654663,0.5315867066383362
depablo_low_temp,calibration,12,85,-0.5044309215854138,-2.334326982498169,0.6548943519592285,-2.3595571517944336,0.6608425974845886,-2.416999340057373,0.6743701100349426
