source,coordinate,n,pearson,spearman
depablo_low_temp,z0_0,20,0.9888223409461648,0.9548872180451128
depablo_low_temp,z0_1,20,-0.9882087032539525,-0.9609022556390976
depablo_low_temp,pc1,20,-0.9887952727040039,-0.9548872180451128
depablo_mixed_temp,z0_0,20,0.9655711456307257,0.9593984962406013
depablo_mixed_temp,z0_1,20,-0.9641962705318133,-0.956390977443609
depablo_mixed_temp,pc1,20,-0.9655060627582502,-0.9593984962406013
reid,z0_0,20,-0.5432417637353015,-0.5353383458646617
reid,z0_1,20,0.47084633457318237,0.4496240601503759
reid,pc1,20,0.5396873966019171,0.5142857142857143
