split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,3.298803499252045e-08,0.0,,3.157133270370593e-08
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,3.378784756833397e-05,1.3693910162970723e-05,-0.9111118996472655,3.5306818519131865e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,3.5927696365689596e-05,1.584389799802466e-05,-0.5535358776354689,3.524064667175253e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,2.8913742065128643e-05,1.7265989811221516e-05,-0.09714610116123436,2.8669156779415062e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,3.044234571234483e-05,2.7122223900732934e-05,0.2587408138230511,3.7663412769006754e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,2.306721749789631e-05,4.14705596085696e-05,0.5785175507009297,3.301289402202201e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,3.143415837598695e-05,6.20002983851009e-05,0.6098129654604857,4.406808186558919e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,2.5050218744127052e-05,8.789343846729025e-05,0.7602767782590257,4.695578156770353e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,2.4902010170535505e-05,0.00011536433339642826,0.8062371378067266,5.474545978358947e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,2.9733082851635117e-05,0.0001539643588330364,0.8220342123440579,6.432748347151573e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,3.043800003297292e-05,0.00019460193216218612,0.8562591190728746,7.151992278977559e-05
train,depablo_low_temp,0,False,5,5,5,3.434261994783583e-08,0.0,,3.5198095815758276e-08
train,depablo_low_temp,5,False,5,5,5,1.9760705960436553e-08,1.0330704327543572e-07,0.8092433250155617,2.9302595194735658e-08
train,depablo_low_temp,10,False,5,5,5,3.687484664283147e-08,4.2783193521245266e-07,0.9138649161689122,9.035736283635743e-08
