epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4362444345099888,0.38417353893874595,0.4362444345099888,0.48605557278354466,0.4475372226687138,0.32586624433963063,0.4198196799306297,0.48605557278354466,0.38417353893874595,0.28739574430708553,0.49980420258484387,0.35817130680539105,0.3817904178991068,0.49980420258484387,2D AE mixed-T exclusion,4,normalized_delta,192
2,0.3380064108867205,0.3551864998765184,0.3380064108867205,0.38045966029696526,0.34570507881220025,0.25381141329981505,0.3266587174696602,0.38045966029696526,0.3551864998765184,0.28763237810554976,0.42933670054925116,0.34320114107900546,0.3533900732446021,0.42933670054925116,2D AE mixed-T exclusion,4,normalized_delta,192
3,0.24939980152762806,0.23044927595909817,0.24939980152762806,0.3529881538151636,0.16467752532957397,0.18335686719994562,0.23367418211489435,0.3529881538151636,0.23044927595909817,0.2034803206730198,0.14510235236222416,0.33865853661769313,0.22908040321764567,0.33865853661769313,2D AE mixed-T exclusion,4,normalized_delta,192
4,0.21391710416673554,0.22749354134409536,0.21391710416673554,0.3356438436368431,0.10503044365665364,0.14307897832396824,0.19458442187248828,0.3356438436368431,0.22749354134409536,0.21091262757421492,0.13613014551565836,0.3308666155502004,0.22596979621335792,0.3308666155502004,2D AE mixed-T exclusion,4,normalized_delta,192
5,0.20934888365848872,0.2279607694821452,0.20934888365848872,0.3292910605007336,0.1026653925430023,0.13894525448399633,0.19030056917591076,0.3292910605007336,0.2279607694821452,0.20954133838692562,0.1365997345444109,0.33374173955648745,0.226627604162608,0.33374173955648745,2D AE mixed-T exclusion,4,normalized_delta,192
6,0.20645532120502227,0.22801380073536082,0.20645532120502227,0.3253202234290633,0.10109084914562493,0.13641848329778886,0.18760985195749236,0.3253202234290633,0.22801380073536082,0.21418706246186048,0.12987661687044524,0.33604874572667637,0.22670414168632735,0.33604874572667637,2D AE mixed-T exclusion,4,normalized_delta,192
7,0.20441917610581348,0.22420412447164825,0.20441917610581348,0.32293360426254425,0.09983361728132088,0.1334571978027666,0.18540813978221057,0.32293360426254425,0.22420412447164825,0.2006972638612732,0.12567260863480012,0.3428925613480571,0.22308747794804348,0.3428925613480571,2D AE mixed-T exclusion,4,normalized_delta,192
8,0.20236054949502114,0.2270528440283618,0.20236054949502114,0.31961623180928916,0.0989452059766142,0.13153692652664906,0.1833661214375175,0.31961623180928916,0.2270528440283618,0.20587616123784175,0.12797852160752213,0.34400129323629175,0.22595199202721852,0.34400129323629175,2D AE mixed-T exclusion,4,normalized_delta,192
9,0.1999126657790655,0.22893094995755914,0.1999126657790655,0.3163784540144207,0.09769750123456465,0.12932313008144578,0.18113302844347703,0.3163784540144207,0.22893094995755914,0.20943972789137524,0.12696896873071398,0.34722609810139005,0.22787826490782645,0.34722609810139005,2D AE mixed-T exclusion,4,normalized_delta,192
10,0.19766008085695297,0.22180363074430523,0.19766008085695297,0.31284381081325335,0.09690873552656354,0.12727020922419657,0.1790075851880045,0.31284381081325335,0.22180363074430523,0.19620830764835503,0.12512097763828933,0.34053485993982147,0.2206213817421553,0.34053485993982147,2D AE mixed-T exclusion,4,normalized_delta,192
11,0.1950922692541966,0.22933448069226922,0.1950922692541966,0.309445163734641,0.09479777725350581,0.12553220743985044,0.17659171614266575,0.309445163734641,0.22933448069226922,0.21669747017106003,0.12636316669492148,0.3418766415825016,0.22831242614949435,0.3418766415825016,2D AE mixed-T exclusion,4,normalized_delta,192
12,0.19322970254118446,0.22385302469124424,0.19322970254118446,0.3061906981611125,0.0938924696895279,0.12401290884205068,0.17469869223089704,0.3061906981611125,0.22385302469124424,0.2023079778176752,0.1221900509327258,0.34356270267775185,0.22268691047605094,0.34356270267775185,2D AE mixed-T exclusion,4,normalized_delta,192
13,0.18972349823262297,0.22940165700774032,0.18972349823262297,0.3008194893572089,0.09241640792090981,0.12211140230145855,0.17178243319319242,0.3008194893572089,0.22940165700774032,0.2121848002264395,0.12726221552706862,0.34485684737416084,0.228101287709223,0.34485684737416084,2D AE mixed-T exclusion,4,normalized_delta,192
14,0.18725938397603603,0.23190876507532207,0.18725938397603603,0.29671609268042376,0.09104131942955682,0.12029477942993014,0.1693507305133036,0.29671609268042376,0.23190876507532207,0.21667506896514208,0.125818610843271,0.3498289973033886,0.23077422570393388,0.3498289973033886,2D AE mixed-T exclusion,4,normalized_delta,192
15,0.1843423324159047,0.2297391814059175,0.1843423324159047,0.2919632297531961,0.08955289957611483,0.11882531119024192,0.16678048017318428,0.2919632297531961,0.2297391814059175,0.20934604869987022,0.1285377602754651,0.3479755797766541,0.22861979625066317,0.3479755797766541,2D AE mixed-T exclusion,4,normalized_delta,192
16,0.18195943076487756,0.23556868169590475,0.18195943076487756,0.2884966399831628,0.08810613574840619,0.11743566545709094,0.16467948039621996,0.2884966399831628,0.23556868169590475,0.21889434589885493,0.13189196448135926,0.3525524672292369,0.23444625920315035,0.3525524672292369,2D AE mixed-T exclusion,4,normalized_delta,192
17,0.18002974009058614,0.23422423549036078,0.18002974009058614,0.2850626438167972,0.08712194594149321,0.1165044333266349,0.16289634102830844,0.2850626438167972,0.23422423549036078,0.21889097658927215,0.12872340763477902,0.35188564711593484,0.23316667711332864,0.35188564711593484,2D AE mixed-T exclusion,4,normalized_delta,192
18,0.1771887766716747,0.23585079947291668,0.1771887766716747,0.280618668065719,0.08548161951530572,0.11460277832859257,0.16023435530320576,0.280618668065719,0.23585079947291668,0.22331365654889018,0.12670820698289104,0.3547050610870907,0.23490897487295728,0.3547050610870907,2D AE mixed-T exclusion,4,normalized_delta,192
