epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.9815177814544815,0.7083951059903484,0.9677284220135526,0.9815177814544815,0.9815177814544815,0.9815177814544815,0.7144445834856015,0.7083951059903484,0.7083951059903484,0.7083951059903484,depablo_mixed_temp,4,normalized_delta,128
2,0.878228368492503,0.7073238720768131,0.8653401832831533,0.878228368492503,0.878228368492503,0.878228368492503,0.7134048736188561,0.7073238720768131,0.7073238720768131,0.7073238720768131,depablo_mixed_temp,4,normalized_delta,128
3,0.873384497746041,0.7061909054755233,0.8606138621898074,0.873384497746041,0.873384497746041,0.873384497746041,0.7122811462613754,0.7061909054755233,0.7061909054755233,0.7061909054755233,depablo_mixed_temp,4,normalized_delta,128
4,0.8683474081911539,0.7035223730490543,0.8556370061086981,0.8683474081911539,0.8683474081911539,0.8683474081911539,0.7096754913218319,0.7035223730490543,0.7035223730490543,0.7035223730490543,depablo_mixed_temp,4,normalized_delta,128
5,0.8596342033069385,0.7006747530540451,0.8469329166961344,0.8596342033069385,0.8596342033069385,0.8596342033069385,0.7071136799058877,0.7006747530540451,0.7006747530540451,0.7006747530540451,depablo_mixed_temp,4,normalized_delta,128
6,0.8475092686712742,0.6905266789253801,0.8346967820666338,0.8475092686712742,0.8475092686712742,0.8475092686712742,0.697438930219505,0.6905266789253801,0.6905266789253801,0.6905266789253801,depablo_mixed_temp,4,normalized_delta,128
7,0.834998548619057,0.6610013191238977,0.8219193137790027,0.834998548619057,0.834998548619057,0.834998548619057,0.6677453758893535,0.6610013191238977,0.6610013191238977,0.6610013191238977,depablo_mixed_temp,4,normalized_delta,128
8,0.821064080003845,0.6439094011730049,0.8078641621297912,0.821064080003845,0.821064080003845,0.821064080003845,0.6504514007538091,0.6439094011730049,0.6439094011730049,0.6439094011730049,depablo_mixed_temp,4,normalized_delta,128
9,0.8156324224056382,0.6408860624651425,0.8024947426821056,0.8156324224056382,0.8156324224056382,0.8156324224056382,0.6474397740093991,0.6408860624651425,0.6408860624651425,0.6408860624651425,depablo_mixed_temp,4,normalized_delta,128
10,0.8098174890601322,0.6382035069400445,0.7966375432712467,0.8098174890601322,0.8098174890601322,0.8098174890601322,0.6447237875254359,0.6382035069400445,0.6382035069400445,0.6382035069400445,depablo_mixed_temp,4,normalized_delta,128
11,0.8065183540708141,0.6367175306659192,0.7933154660620187,0.8065183540708141,0.8065183540708141,0.8065183540708141,0.6432159235409927,0.6367175306659192,0.6367175306659192,0.6367175306659192,depablo_mixed_temp,4,normalized_delta,128
12,0.8042576271060266,0.6352721407602075,0.7910421195783113,0.8042576271060266,0.8042576271060266,0.8042576271060266,0.64172586062341,0.6352721407602075,0.6352721407602075,0.6352721407602075,depablo_mixed_temp,4,normalized_delta,128
