epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7357934078626466,0.5735587552189827,0.7123909770396718,0.2591635496158835,1.7148837432526705,0.23095854436488528,0.7350019457444797,1.7148837432526705,0.6636446183449344,0.24453820613654037,0.15947833649421994,1.3166597201635963,0.5735587542647855,1.3166597201635963,shared3,2,normalized_delta,128
2,0.643151494180947,0.5369564949681884,0.6179332854454977,0.16525592218140062,1.6120775369175693,0.15165313969840083,0.6429955329324569,1.6120775369175693,0.6245200295197336,0.19006375492011246,0.1471060543272056,1.273699674637694,0.5369564946283374,1.273699674637694,shared3,2,normalized_delta,128
3,0.589632308901402,0.4884054759615346,0.5650815047192992,0.1251013818472414,1.5111803777385175,0.13209639331489278,0.5894593843002173,1.5111803777385175,0.5718915112708745,0.12069196642229432,0.14924509846850445,1.1952793659348238,0.4884054769418742,1.1952793659348238,shared3,2,normalized_delta,128
4,0.5317792690636819,0.46001140098822746,0.5078227190856348,0.07623754611606119,1.391687533546958,0.12754526504299096,0.5318234482353367,1.391687533546958,0.5428048324820243,0.08080458229309634,0.14302627388387917,1.1562033445427293,0.4600114002399016,1.1562033445427293,shared3,2,normalized_delta,128
5,0.5096380448655078,0.442082028639944,0.48854258865640876,0.06174370300182155,1.3490444220994648,0.11474840227971997,0.5085121757936688,1.3490444220994648,0.5258126301200766,0.06330591447063183,0.11509097280274881,1.147849198862126,0.4420820287118355,1.147849198862126,shared3,2,normalized_delta,128
6,0.4910010179406718,0.43529899441882186,0.4729957917803212,0.05433243476051155,1.3272045367642453,0.08684439606833876,0.4894604558643652,1.3272045367642453,0.5175624929368496,0.05923263297759389,0.11466374931562888,1.1320006034091898,0.4352989952341375,1.1320006034091898,shared3,2,normalized_delta,128
7,0.4830772284352989,0.4381000959167355,0.46425360122270753,0.051221896907393365,1.3164326490017406,0.07665325638658384,0.4814359340985726,1.3164326490017406,0.518573332930866,0.06528624872628011,0.12056294965900873,1.1284510788164641,0.4381000924005843,1.1284510788164641,shared3,2,normalized_delta,128
8,0.47606711196794843,0.42966197427166136,0.46093478051193976,0.04976542467500647,1.3003034843687427,0.07463672528402847,0.47490187810925927,1.3003034843687427,0.5117225237190723,0.05834161127476316,0.09972038674903544,1.1309239214188174,0.4296619731475387,1.1309239214188174,shared3,2,normalized_delta,128
9,0.4744301286705753,0.4327987707759205,0.45899514966366584,0.050037608094985635,1.2951001379573555,0.07462872885363667,0.47325549163532593,1.2951001379573555,0.5151413682652147,0.05626006170028919,0.10399967505547561,1.1381365757239492,0.4327987708265713,1.1381365757239492,shared3,2,normalized_delta,128
10,0.4681474213602773,0.4323646913625692,0.4523901007415956,0.049401683749263764,1.2816145369554297,0.07354721646886646,0.4681878123911866,1.2816145369554297,0.5163190725602602,0.05187869692025216,0.10248759731062149,1.1427277802636748,0.43236469149818285,1.1427277802636748,shared3,2,normalized_delta,128
11,0.4665754506985346,0.4314429024332448,0.4509575499254361,0.04933570295532929,1.2763753429578062,0.0737190389384826,0.4664766949505393,1.2763753429578062,0.5127707626474531,0.05752455165707751,0.1052510142326355,1.131553142321737,0.43144290273715,1.131553142321737,shared3,2,normalized_delta,128
12,0.4684066287258215,0.42972400188446047,0.45348978795503314,0.04874186716239217,1.2793569231242465,0.07191237498957076,0.46667038842540315,1.2793569231242465,0.5117511232432567,0.058040034163155056,0.10180257783320389,1.1293293909806954,0.4297240009923515,1.1293293909806954,shared3,2,normalized_delta,128
13,0.46279057954487046,0.4355550632272896,0.4477439304192861,0.04873108871372968,1.2674454311529795,0.07167458228701562,0.46261703405124166,1.2674454311529795,0.5182354219649967,0.057182156147533345,0.10691853251896406,1.1425645011036019,0.4355550632566998,1.1425645011036019,shared3,2,normalized_delta,128
14,0.4620497026464395,0.43281141378377613,0.44845412749993174,0.048762468103004594,1.2630172988824677,0.07190995239244219,0.46122990645930484,1.2630172988824677,0.5156662886079989,0.05644287575820559,0.10261307888125118,1.139378275918333,0.43281141018592995,1.139378275918333,shared3,2,normalized_delta,128
15,0.4590560778714063,0.4371017744274516,0.4457728140709693,0.04843285432229684,1.2564225923596768,0.07141560197791509,0.45875701621996295,1.2564225923596768,0.521806723702895,0.05465191926218962,0.10263063718417757,1.1540227711200715,0.43710177585547955,1.1540227711200715,shared3,2,normalized_delta,128
