epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,train_source_depablo_low_temp_loss_norm,train_source_lj_noisy_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,val_source_lj_noisy_loss_norm,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.006609940916237203,0.004992907485404541,0.006609940916237203,1.4071667237658403e-05,0.0,0.00606180352192358,0.007616466254771557,0.006151552972016472,0.004992907485404541,9.531517538231459e-06,0.0,0.004874292086854191,0.004396808445314739,0.005707621924044691,,,,,,,,,,,,,,,1,8,1,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
2,0.004068091281153856,0.0035813904540081044,0.004068091281153856,8.802114962236374e-06,0.0,0.003169547952876945,0.005751376568894722,0.0032833493216898975,0.0035813904540081044,6.777645095016024e-06,0.0,0.003170371942674551,0.0025572594935924413,0.005016539925757322,0.9802165660326204,0.9905149084038704,60.0,0.7471639179172085,0.2957340700242507,0.7471639179172085,0.2957340700242507,0.9505821717044871,0.9951755120228875,0.2957340700242507,0.9505821717044871,0.9951755120228875,0.2957340700242507,0.9802165660326204,1,8,2,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
3,0.003160765805162583,0.0034625469091851663,0.003160765805162583,7.0189882990234764e-06,0.0,0.0017686312556413736,0.005575524866751011,0.0021381412930953627,0.0034625469091851663,6.211584770260908e-06,0.0,0.0031784661087861173,0.002042697863494554,0.005166476755274826,,,,,,,,,,,,,,,1,8,3,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
4,0.003034711222698886,0.003284485616911477,0.003034711222698886,6.783967506862609e-06,0.0,0.0015728620829839092,0.005507393830167861,0.0020238777549448886,0.003284485616911477,6.036575582997599e-06,0.0,0.0030418883471342766,0.0019782911953226093,0.004833277308277544,0.9812743778284247,0.9908230602624278,60.0,0.7594899869981969,0.3331001169917579,0.7594899869981969,0.3331001169917579,0.948511290188856,0.9968585538139767,0.3331001169917579,0.948511290188856,0.9968585538139767,0.3331001169917579,0.9812743778284247,1,8,4,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
5,0.002886628975207172,0.0031675334230867797,0.002886628975207172,6.677272608612839e-06,0.0,0.0014640663126363395,0.005264136139955801,0.0019316844730293738,0.0031675334230867797,5.978925649039659e-06,0.0,0.002896574320181406,0.00195287195663034,0.004653153992448593,,,,,,,,,,,,,,,1,8,5,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
6,0.002810311991258156,0.00310662879551859,0.002810311991258156,6.552671152348921e-06,0.0,0.0013778040579071867,0.005194749818340852,0.0018583820975264286,0.00310662879551859,5.8789520897500385e-06,0.0,0.0028027664374431797,0.0019359014404813023,0.004581218508631289,0.9809370352338118,0.9907945628636351,60.0,0.7593901994637898,0.33278746992699826,0.7593901994637898,0.33278746992699826,0.9496861447193413,0.9956969837450299,0.33278746992699826,0.9496861447193413,0.9956969837450299,0.33278746992699826,0.9809370352338118,1,8,6,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
7,0.0027365155235098758,0.0030438811579188044,0.0027365155235098758,6.4408525304315845e-06,0.0,0.0012929843072187754,0.005131872912087684,0.001784689351223168,0.0030438811579188044,5.792948575782992e-06,0.0,0.002743888396946142,0.0018763573123759547,0.004511397764434316,,,,,,,,,,,,,,,1,8,7,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
8,0.0026899466093129715,0.0029735011933338007,0.0026899466093129715,6.261366991111572e-06,0.0,0.0012383330341807861,0.005118984414125269,0.0017125223796328596,0.0029735011933338007,5.711008560121462e-06,0.0,0.00260941104460864,0.001845952224056191,0.004465140311336571,0.9811626295072443,0.9909005678509993,60.0,0.7659276003698591,0.35233927872988,0.7659276003698591,0.35233927872988,0.950119815734414,0.9953237066452831,0.35233927872988,0.950119815734414,0.9953237066452831,0.35233927872988,0.9811626295072443,1,8,8,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
9,0.0026472444973459903,0.002923326106556453,0.0026472444973459903,6.318918622127967e-06,0.0,0.001190655152051983,0.005083617739913307,0.0016674606000726794,0.002923326106556453,5.671353309563446e-06,0.0,0.002556077307963278,0.0018118252954159495,0.0044020757162901315,,,,,,,,,,,,,,,1,8,9,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
10,0.002621250501961369,0.0029188656732635604,0.002621250501961369,6.190908919734284e-06,0.0,0.0011663130498690904,0.005067733807510249,0.0016297046485047675,0.0029188656732635604,5.647510657912459e-06,0.0,0.0025708279310580648,0.001779697143561779,0.0044060719451708375,0.9810947917478541,0.9909797439018875,60.0,0.768971296920589,0.36196834305071623,0.768971296920589,0.36196834305071623,0.9502024006972422,0.9947431470138083,0.36196834305071623,0.9502024006972422,0.9947431470138083,0.36196834305071623,0.9810947917478541,1,8,10,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
