epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4633222640752792,0.41200914403175315,0.48504426622390745,0.4718858091235161,0.5679798525571823,0.350101132084926,0.46332226458854153,0.5679798525571823,0.40719051346307,0.30536595961079,0.4728891023546457,0.4577723701298237,0.4120091440317531,0.4728891023546457,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
2,0.27934836226701737,0.24214863174657028,0.29130578037103017,0.228412987207373,0.38038472561041514,0.22924737108995516,0.2793483613025811,0.38038472561041514,0.24114110348622003,0.22110766384378075,0.13163265265151858,0.37370557874441146,0.24214863174657028,0.37370557874441146,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
3,0.20470457369089126,0.231369905911386,0.2256414523224036,0.09914984890570243,0.357845806658268,0.157118064523985,0.2047045733626518,0.357845806658268,0.23023997941706328,0.20845529552921652,0.12066392562165856,0.364990496583283,0.23136990591138604,0.364990496583283,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
4,0.19865094261368116,0.22817470642489693,0.21961711130539577,0.09355218656609456,0.35071653590599694,0.1516841053366661,0.19865094260291918,0.35071653590599694,0.22720141570766766,0.20922535345889628,0.1210670148357749,0.3542317509800196,0.2281747064248969,0.3542317509800196,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
5,0.1958360751569271,0.2277620957524826,0.21681234459082285,0.0912579781388243,0.34667700813213986,0.14957323858886956,0.19583607495327793,0.34667700813213986,0.226810868308569,0.21297147567011415,0.11832991886883974,0.3519848927184939,0.22776209575248263,0.3519848927184939,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
6,0.19309367794791857,0.2225951644697537,0.21402782146135965,0.08871119217574597,0.3436664808193843,0.14690336021780967,0.19309367773764663,0.3436664808193843,0.22162250365285824,0.19801789432577788,0.11615279924869537,0.35361479983478783,0.2225951644697537,0.35361479983478783,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
7,0.19126859778165817,0.22197578007976215,0.21234563663601874,0.08698480076591174,0.3414531035621961,0.1453678886803488,0.19126859766948556,0.3414531035621961,0.2210101474830881,0.20091015150398017,0.10965782270953059,0.35535936602577567,0.22197578007976215,0.35535936602577567,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
8,0.18988366137941678,0.22330180688388646,0.21087538093328476,0.08572263661772013,0.33989191690087317,0.14403642946605882,0.18988366099488405,0.33989191690087317,0.22226237114053218,0.20255434551276266,0.11217947738245129,0.3551715977564454,0.22330180688388646,0.3551715977564454,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
9,0.18864576976497968,0.2238833028463026,0.2097315853734811,0.0844925758043925,0.33836448402206104,0.14308024869238337,0.18864576950627898,0.33836448402206104,0.22288759095376978,0.20441829082742333,0.11383975625410676,0.35339186145737767,0.22388330284630262,0.35339186145737767,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
10,0.18755082541704177,0.2242157102258255,0.2086700380841891,0.08353284666563074,0.3369601984123389,0.14215943122034272,0.1875508254327708,0.3369601984123389,0.22322574452124536,0.2038389593474567,0.11249789674766361,0.3563102745823562,0.2242157102258255,0.3563102745823562,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
11,0.18686125215888022,0.225249012857986,0.2079242881635825,0.082771114235123,0.3357276788552602,0.14208496241892377,0.18686125183643565,0.3357276788552602,0.2242114941002801,0.20645377297792583,0.11153627449274063,0.3577569911032915,0.22524901285798596,0.3577569911032915,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
12,0.18566862899065018,0.22491741340141744,0.20659772608677546,0.08159592095017433,0.3346400165160497,0.14076994863400857,0.18566862870007753,0.3346400165160497,0.2239007535635804,0.20274962292145937,0.10986507253721356,0.36213754474557935,0.22491741340141744,0.36213754474557935,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
13,0.18500027523438137,0.22603756785641113,0.20591048183043797,0.08121665447950363,0.33345292829473816,0.14033124230553706,0.18500027502659297,0.33345292829473816,0.22520536743476988,0.20551776340976358,0.11204587419889868,0.3605490659605712,0.22603756785641113,0.3605490659605712,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
14,0.18396915722886722,0.22427428868909677,0.20492072198788325,0.08019962149610121,0.3321280277570089,0.13957982305437328,0.18396915743582778,0.3321280277570089,0.22339724187646062,0.20803353906050323,0.10824012856930494,0.3565491984374821,0.2242742886890968,0.3565491984374821,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
15,0.18306192871928215,0.22704774462121227,0.20407751395305,0.07963409500817457,0.33117756817738214,0.13837412451331815,0.18306192923295828,0.33117756817738214,0.22601057611592115,0.20782813961058855,0.11252560665272177,0.36078948760032653,0.22704774462121227,0.36078948760032653,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
