split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,1.9757224364980173e-06,0.0,,2.1588083102486167e-06
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,2.3430405781255105e-05,1.3693910162970723e-05,-1.9109011507203082,2.3579648453164736e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,4.0645386610549396e-05,1.584389799802466e-05,-1.2148329862722291,4.550774609199948e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,2.271319189759424e-05,1.7265989811221516e-05,0.05140124757653499,2.3605495580625303e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,3.408256640966556e-05,2.7122223900732934e-05,0.21727788583572968,3.880020095152759e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,2.873851379661119e-05,4.14705596085696e-05,0.5052884734632531,3.475540530075705e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,3.446315528208288e-05,6.20002983851009e-05,0.5694394485655736,3.9703048605588266e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,3.0107875602425338e-05,8.789343846729025e-05,0.7221331115328831,4.654928131913039e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,3.831728703289628e-05,0.00011536433339642826,0.7060320703458627,5.6888609742600237e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,3.277513442299096e-05,0.0001539643588330364,0.8040514563136847,6.513665499596755e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,4.0462119261519544e-05,0.00019460193216218612,0.811227781464094,8.545493653855374e-05
train,depablo_low_temp,0,False,5,5,5,2.531913264647301e-06,0.0,,3.2785203970320253e-06
train,depablo_low_temp,5,False,5,5,5,2.105704021460042e-06,1.0330704327543572e-07,-19.41447034974496,2.8913394089613574e-06
train,depablo_low_temp,10,False,5,5,5,1.674076162316851e-06,4.2783193521245266e-07,-2.8888245194529008,2.517908201582486e-06
train,depablo_low_temp,25,False,5,5,5,9.174457773042378e-07,2.7642588065646125e-06,0.6716118276267962,2.162163457342103e-06
train,depablo_low_temp,50,False,5,5,5,9.038907023750653e-07,1.1252334661548958e-05,0.920995322146909,3.556905357982032e-06
train,depablo_low_temp,75,False,5,5,5,1.753747426391783e-06,2.554690981924068e-05,0.9326116080646252,6.785789491914329e-06
train,depablo_low_temp,100,False,5,5,5,2.9754139404758463e-06,4.572098987409845e-05,0.9364232633272074,1.1595532578212442e-05
train,depablo_low_temp,125,False,5,5,5,4.450578444448183e-06,7.185182621469722e-05,0.9398176195598209,1.8069773614115547e-05
train,depablo_low_temp,149,False,5,5,5,6.140916934782581e-06,0.00010261770803481341,0.9420782701120303,2.6154151419177653e-05
train,depablo_low_temp,175,False,5,5,5,8.721589529159246e-06,0.0001423011941369623,0.9408520838129931,3.761316474992782e-05
train,depablo_low_temp,199,False,5,5,5,1.2750343694278854e-05,0.00018488138739485293,0.9335381188110992,5.157768464414403e-05
train,lj_noisy,0,False,5,5,5,3.974731470179904e-07,0.0,,4.486319767238456e-07
train,lj_noisy,5,False,5,5,5,3.028191400744618e-07,9.486441570061288e-08,-2.2352705937421287,3.668939029921603e-07
train,lj_noisy,10,False,5,5,5,2.4368589492951285e-07,3.9631250956517763e-07,0.37332422814640565,3.2461165773156607e-07
train,lj_noisy,25,False,5,5,5,4.2992458020307823e-07,2.6223908207612114e-06,0.8340564891584312,6.170378298975266e-07
train,lj_noisy,50,False,5,5,5,1.821240925892198e-06,1.09006710772519e-05,0.8305577805597217,2.385373431934568e-06
train,lj_noisy,75,False,5,5,5,4.517709885476506e-06,2.5082033971557394e-05,0.8169683650090287,5.715926636185031e-06
train,lj_noisy,100,False,5,5,5,8.5625596511818e-06,4.512062150752172e-05,0.8074462015648505,1.0634756290528457e-05
train,lj_noisy,125,False,5,5,5,1.3562797175836749e-05,7.115652042557485e-05,0.8067436706617993,1.6604292613919825e-05
train,lj_noisy,149,False,5,5,5,1.8940495465358254e-05,0.00010185747232753784,0.8120545484213618,2.241854672320187e-05
train,lj_noisy,175,False,5,5,5,2.6328782405471428e-05,0.00014140228158794345,0.813211662796213,2.960045349027496e-05
train,lj_noisy,199,False,5,5,5,3.590258529584389e-05,0.00018346654542256147,0.8051665749546622,3.867919731419534e-05
train,reid,0,False,5,5,5,2.9450077647652507e-07,0.0,,3.4039684209119515e-07
train,reid,5,False,5,5,5,2.21917953524553e-07,1.0300576320787514e-07,-1.1879293689217658,2.899615864748739e-07
train,reid,10,False,5,5,5,1.8959583485411714e-07,4.223456016916316e-07,0.5429994324795173,2.9625672794963973e-07
train,reid,25,False,5,5,5,3.162766333275613e-07,2.7308132757752903e-06,0.8836298795363545,6.386109859590761e-07
train,reid,50,False,5,5,5,1.2182996698584247e-06,1.1211941819055938e-05,0.8925782671058025,2.3303039455413453e-06
train,reid,75,False,5,5,5,2.9259291466132708e-06,2.5625861235312185e-05,0.888426946756133,5.421968808150268e-06
train,reid,100,False,5,5,5,5.158726924037182e-06,4.607020091498271e-05,0.8917983788322011,9.725103086566379e-06
train,reid,125,False,5,5,5,7.806208213878562e-06,7.261199498316273e-05,0.8971365345491955,1.5351820945852523e-05
train,reid,149,False,5,5,5,1.0802884571603499e-05,0.00010387085058027878,0.9013232071151556,2.2241589715576992e-05
train,reid,175,False,5,5,5,1.5007899014563008e-05,0.0001441765867639333,0.9020824504747592,3.20234777746009e-05
train,reid,199,False,5,5,5,2.0445961217774312e-05,0.00018736525962594896,0.8979760871612894,4.390580756989948e-05
validation,depablo_low_temp,0,False,20,20,20,2.251695623556316e-06,0.0,,2.678854803228603e-06
validation,depablo_low_temp,5,False,20,20,20,1.8630588101586909e-06,1.0374946519675632e-07,-16.68429797313663,2.339298709053139e-06
validation,depablo_low_temp,10,False,20,20,20,1.4785822628482492e-06,4.3081104337261424e-07,-2.272577284672229,2.0580418341964447e-06
validation,depablo_low_temp,25,False,20,20,20,9.037332986849833e-07,2.7970711698799277e-06,0.6994865767070306,2.152193480497999e-06
validation,depablo_low_temp,50,False,20,20,20,1.168303064957854e-06,1.1410252727728221e-05,0.9040972438695987,4.894257600085439e-06
validation,depablo_low_temp,75,False,20,20,20,2.114089130600405e-06,2.5913254285114816e-05,0.9232796631495599,1.0168041666247517e-05
validation,depablo_low_temp,100,False,20,20,20,3.30638567902497e-06,4.636267858586507e-05,0.9333107433484853,1.7572521483089076e-05
validation,depablo_low_temp,125,False,20,20,20,4.678779538380695e-06,7.281413381861057e-05,0.9403456021873389,2.7166343386397784e-05
validation,depablo_low_temp,149,False,20,20,20,6.3771435577564265e-06,0.00010390844217909035,0.9436046734446404,3.889484680712485e-05
validation,depablo_low_temp,175,False,20,20,20,9.762161778326117e-06,0.00014395233920367901,0.9390586255311316,5.6219771363430485e-05
validation,depablo_low_temp,199,False,20,20,20,1.5699549754799592e-05,0.00018684058959479445,0.9259556094871189,7.805835539329565e-05
validation,lj_noisy,0,False,20,20,20,3.0607894601075715e-07,0.0,,3.9910799465303626e-07
validation,lj_noisy,5,False,20,20,20,2.3219799309970314e-07,9.562797735895856e-08,-1.4017733441256033,3.445440331262262e-07
validation,lj_noisy,10,False,20,20,20,1.9244409266150342e-07,4.023101709549337e-07,0.5269735969965974,3.2549588055985625e-07
validation,lj_noisy,25,False,20,20,20,3.821326743036479e-07,2.700515562992223e-06,0.8601883541751905,6.052844042869765e-07
validation,lj_noisy,50,False,20,20,20,1.6524177084420444e-06,1.1352922138030408e-05,0.8566394006541975,2.1681687258023886e-06
validation,lj_noisy,75,False,20,20,20,4.2269384948667724e-06,2.626361301736324e-05,0.8412972282404562,5.293755407365097e-06
